trade_id,business_date,order_id,account_id,customer_id,instrument_id,trade_side,trade_timestamp,executed_quantity,executed_price,brokerage_fee,tax_amount
TRD00000391,2026-04-19,ORD202604190000638,ACC000018,CUST000316,INS00078,BUY,2026-04-19T09:25:42,2,982.50,5.00,0.35
TRD00000392,2026-04-19,ORD202604190000639,ACC000197,CUST000495,INS00032,BUY,2026-04-19T09:25:56,2,724.96,5.00,0.26
TRD00000393,2026-04-19,ORD202604190000640,ACC000127,CUST000336,INS00026,SELL,2026-04-19T09:36:50,5,1212.13,5.00,1.09
TRD00000394,2026-04-19,ORD202604190000642,ACC000066,CUST000335,INS00014,SELL,2026-04-19T09:26:03,20,352.41,5.00,1.27
TRD00000395,2026-04-19,ORD202604190000643,ACC000036,CUST000246,INS00030,SELL,2026-04-19T09:26:02,50,996.07,14.94,8.96
TRD00000396,2026-04-19,ORD202604190000644,ACC000167,CUST000483,INS00063,BUY,2026-04-19T09:37:00,5,2380.18,5.00,2.14
TRD00000397,2026-04-19,ORD202604190000645,ACC000114,CUST000097,INS00079,BUY,2026-04-19T09:47:34,25,395.03,5.00,1.78
TRD00000398,2026-04-19,ORD202604190000646,ACC000253,CUST000408,INS00055,SELL,2026-04-19T09:47:34,25,1469.19,11.02,6.61
TRD00000399,2026-04-19,ORD202604190000647,ACC000388,CUST000035,INS00045,SELL,2026-04-19T09:36:41,2,737.89,5.00,0.27
TRD00000400,2026-04-19,ORD202604190000648,ACC000004,CUST000111,INS00111,BUY,2026-04-19T09:26:15,5,1872.35,5.00,1.69
TRD00000401,2026-04-19,ORD202604190000654,ACC000130,CUST000369,INS00031,BUY,2026-04-19T09:48:13,25,125.50,5.00,0.56
TRD00000402,2026-04-19,ORD202604190000655,ACC000198,CUST000051,INS00118,SELL,2026-04-19T09:26:07,2,254.56,5.00,0.09
TRD00000403,2026-04-19,ORD202604190000656,ACC000632,CUST000344,INS00019,BUY,2026-04-19T09:48:20,50,674.41,10.12,6.07
TRD00000404,2026-04-19,ORD202604190000658,ACC000156,CUST000405,INS00085,BUY,2026-04-19T09:26:07,2,1203.53,5.00,0.43
TRD00000405,2026-04-19,ORD202604190000659,ACC000206,CUST000435,INS00011,SELL,2026-04-19T09:26:33,10,293.58,5.00,0.53
TRD00000406,2026-04-19,ORD202604190000663,ACC000787,CUST000158,INS00065,SELL,2026-04-19T09:37:40,20,1727.00,10.36,6.22
TRD00000407,2026-04-19,ORD202604190000666,ACC000521,CUST000458,INS00022,SELL,2026-04-19T09:37:31,1,1928.39,5.00,0.35
TRD00000408,2026-04-19,ORD202604190000667,ACC000152,CUST000009,INS00010,SELL,2026-04-19T09:26:14,25,1484.19,11.13,6.68
TRD00000409,2026-04-19,ORD202604190000668,ACC000234,CUST000397,INS00070,BUY,2026-04-19T09:26:21,2,267.88,5.00,0.10
TRD00000410,2026-04-19,ORD202604190000670,ACC000071,CUST000233,INS00041,BUY,2026-04-19T09:37:41,2,2274.20,5.00,0.82
TRD00000411,2026-04-19,ORD202604190000671,ACC000683,CUST000308,INS00025,SELL,2026-04-19T09:48:59,25,1845.83,13.84,8.31
TRD00000412,2026-04-19,ORD202604190000672,ACC000459,CUST000332,INS00053,BUY,2026-04-19T09:48:42,2,1279.82,5.00,0.46
TRD00000413,2026-04-19,ORD202604190000674,ACC000316,CUST000103,INS00114,BUY,2026-04-19T09:49:08,10,1955.99,5.87,3.52
TRD00000414,2026-04-19,ORD202604190000676,ACC000532,CUST000361,INS00031,BUY,2026-04-19T09:49:09,10,2365.77,7.10,4.26
TRD00000415,2026-04-19,ORD202604190000678,ACC000140,CUST000099,INS00059,SELL,2026-04-19T09:26:21,25,505.24,5.00,2.27
TRD00000416,2026-04-19,ORD202604190000680,ACC000351,CUST000229,INS00098,BUY,2026-04-19T09:49:26,100,1619.97,48.60,29.16
TRD00000417,2026-04-19,ORD202604190000682,ACC000512,CUST000121,INS00011,SELL,2026-04-19T09:49:41,50,1257.36,18.86,11.32
TRD00000418,2026-04-19,ORD202604190000683,ACC000335,CUST000047,INS00090,BUY,2026-04-19T09:38:13,1,473.92,5.00,0.09
TRD00000419,2026-04-19,ORD202604190000684,ACC000785,CUST000328,INS00052,SELL,2026-04-19T09:37:51,2,633.25,5.00,0.23
TRD00000420,2026-04-19,ORD202604190000685,ACC000641,CUST000237,INS00083,BUY,2026-04-19T09:38:13,100,371.92,11.16,6.69
TRD00000421,2026-04-19,ORD202604190000688,ACC000442,CUST000099,INS00073,SELL,2026-04-19T09:38:38,1,2360.81,5.00,0.42
TRD00000422,2026-04-19,ORD202604190000690,ACC000251,CUST000487,INS00011,SELL,2026-04-19T09:38:24,5,275.99,5.00,0.25
TRD00000423,2026-04-19,ORD202604190000691,ACC000579,CUST000053,INS00068,SELL,2026-04-19T09:26:44,10,1667.03,5.00,3.00
TRD00000424,2026-04-19,ORD202604190000693,ACC000737,CUST000347,INS00089,SELL,2026-04-19T09:50:13,5,2338.36,5.00,2.10
TRD00000425,2026-04-19,ORD202604190000694,ACC000016,CUST000311,INS00072,BUY,2026-04-19T09:50:08,10,301.59,5.00,0.54
TRD00000426,2026-04-19,ORD202604190000695,ACC000022,CUST000158,INS00020,SELL,2026-04-19T09:26:53,100,2249.55,67.49,40.49
TRD00000427,2026-04-19,ORD202604190000698,ACC000477,CUST000456,INS00027,BUY,2026-04-19T09:38:32,10,2365.35,7.10,4.26
TRD00000428,2026-04-19,ORD202604190000702,ACC000386,CUST000344,INS00109,BUY,2026-04-19T09:26:49,50,1565.75,23.49,14.09
TRD00000429,2026-04-19,ORD202604190000706,ACC000011,CUST000349,INS00048,SELL,2026-04-19T09:38:35,10,1295.96,5.00,2.33
TRD00000430,2026-04-19,ORD202604190000707,ACC000331,CUST000070,INS00001,BUY,2026-04-19T09:39:19,50,192.74,5.00,1.73
TRD00000431,2026-04-19,ORD202604190000708,ACC000463,CUST000077,INS00022,SELL,2026-04-19T09:51:09,50,666.79,10.00,6.00
TRD00000432,2026-04-19,ORD202604190000709,ACC000074,CUST000229,INS00103,SELL,2026-04-19T09:39:01,50,411.52,6.17,3.70
TRD00000433,2026-04-19,ORD202604190000711,ACC000358,CUST000468,INS00108,BUY,2026-04-19T09:27:15,5,2306.85,5.00,2.08
TRD00000434,2026-04-19,ORD202604190000713,ACC000194,CUST000019,INS00059,BUY,2026-04-19T09:27:22,25,548.21,5.00,2.47
TRD00000435,2026-04-19,ORD202604190000714,ACC000519,CUST000049,INS00099,SELL,2026-04-19T09:27:10,20,1600.16,9.60,5.76
TRD00000436,2026-04-19,ORD202604190000715,ACC000796,CUST000392,INS00111,BUY,2026-04-19T09:27:02,2,378.43,5.00,0.14
TRD00000437,2026-04-19,ORD202604190000716,ACC000360,CUST000113,INS00115,SELL,2026-04-19T09:27:24,5,327.48,5.00,0.29
TRD00000438,2026-04-19,ORD202604190000717,ACC000148,CUST000440,INS00063,SELL,2026-04-19T09:27:07,1,1067.92,5.00,0.19
TRD00000439,2026-04-19,ORD202604190000718,ACC000515,CUST000464,INS00114,SELL,2026-04-19T09:27:09,25,1548.18,11.61,6.97
TRD00000440,2026-04-19,ORD202604190000719,ACC000016,CUST000311,INS00116,BUY,2026-04-19T09:39:33,5,1646.28,5.00,1.48
TRD00000441,2026-04-19,ORD202604190000720,ACC000659,CUST000297,INS00079,SELL,2026-04-19T09:27:39,1,479.35,5.00,0.09
TRD00000442,2026-04-19,ORD202604190000721,ACC000737,CUST000347,INS00003,SELL,2026-04-19T09:27:20,5,612.66,5.00,0.55
TRD00000443,2026-04-19,ORD202604190000722,ACC000453,CUST000467,INS00018,BUY,2026-04-19T09:39:12,10,311.99,5.00,0.56
TRD00000444,2026-04-19,ORD202604190000724,ACC000597,CUST000279,INS00066,SELL,2026-04-19T09:27:34,50,2233.06,33.50,20.10
TRD00000445,2026-04-19,ORD202604190000729,ACC000255,CUST000425,INS00104,BUY,2026-04-19T09:27:24,25,1107.04,8.30,4.98
TRD00000446,2026-04-19,ORD202604190000730,ACC000297,CUST000007,INS00085,SELL,2026-04-19T09:27:45,25,964.90,7.24,4.34
TRD00000447,2026-04-19,ORD202604190000731,ACC000017,CUST000477,INS00092,SELL,2026-04-19T09:51:58,25,602.51,5.00,2.71
TRD00000448,2026-04-19,ORD202604190000733,ACC000789,CUST000147,INS00115,SELL,2026-04-19T09:39:31,50,1683.21,25.25,15.15
TRD00000449,2026-04-19,ORD202604190000736,ACC000027,CUST000226,INS00083,SELL,2026-04-19T09:39:54,1,2227.72,5.00,0.40
TRD00000450,2026-04-19,ORD202604190000737,ACC000735,CUST000106,INS00118,BUY,2026-04-19T09:40:16,1,898.26,5.00,0.16
TRD00000451,2026-04-19,ORD202604190000740,ACC000512,CUST000121,INS00080,BUY,2026-04-19T09:27:59,2,186.51,5.00,0.07
TRD00000452,2026-04-19,ORD202604190000741,ACC000447,CUST000492,INS00111,BUY,2026-04-19T09:52:06,50,630.21,9.45,5.67
TRD00000453,2026-04-19,ORD202604190000742,ACC000739,CUST000162,INS00001,BUY,2026-04-19T09:28:02,1,718.09,5.00,0.13
TRD00000454,2026-04-19,ORD202604190000743,ACC000112,CUST000434,INS00034,SELL,2026-04-19T09:52:37,25,1692.19,12.69,7.61
TRD00000455,2026-04-19,ORD202604190000744,ACC000203,CUST000248,INS00075,SELL,2026-04-19T09:52:37,100,395.54,11.87,7.12
TRD00000456,2026-04-19,ORD202604190000746,ACC000382,CUST000017,INS00042,SELL,2026-04-19T09:52:27,100,626.00,18.78,11.27
TRD00000457,2026-04-19,ORD202604190000747,ACC000485,CUST000403,INS00072,BUY,2026-04-19T09:27:55,10,1602.66,5.00,2.88
TRD00000458,2026-04-19,ORD202604190000749,ACC000153,CUST000421,INS00044,SELL,2026-04-19T09:52:45,10,1993.90,5.98,3.59
TRD00000459,2026-04-19,ORD202604190000750,ACC000221,CUST000060,INS00109,BUY,2026-04-19T09:40:03,2,2227.76,5.00,0.80
TRD00000460,2026-04-19,ORD202604190000752,ACC000794,CUST000200,INS00083,BUY,2026-04-19T09:28:07,2,452.27,5.00,0.16
TRD00000461,2026-04-19,ORD202604190000753,ACC000632,CUST000344,INS00024,SELL,2026-04-19T09:40:43,20,185.89,5.00,0.67
TRD00000462,2026-04-19,ORD202604190000755,ACC000701,CUST000229,INS00043,SELL,2026-04-19T09:28:07,1,1118.56,5.00,0.20
TRD00000463,2026-04-19,ORD202604190000757,ACC000714,CUST000336,INS00056,BUY,2026-04-19T09:27:41,2,1688.76,5.00,0.61
TRD00000464,2026-04-19,ORD202604190000758,ACC000076,CUST000463,INS00115,BUY,2026-04-19T09:53:22,1,1410.73,5.00,0.25
TRD00000465,2026-04-19,ORD202604190000759,ACC000375,CUST000361,INS00029,BUY,2026-04-19T09:53:30,50,1003.60,15.05,9.03
TRD00000466,2026-04-19,ORD202604190000760,ACC000674,CUST000421,INS00027,SELL,2026-04-19T09:53:23,5,1936.00,5.00,1.74
TRD00000467,2026-04-19,ORD202604190000761,ACC000007,CUST000452,INS00013,SELL,2026-04-19T09:53:41,5,1275.47,5.00,1.15
TRD00000468,2026-04-19,ORD202604190000763,ACC000649,CUST000457,INS00055,SELL,2026-04-19T09:27:52,25,166.66,5.00,0.75
TRD00000469,2026-04-19,ORD202604190000765,ACC000026,CUST000486,INS00073,BUY,2026-04-19T09:27:58,20,2012.77,12.08,7.25
TRD00000470,2026-04-19,ORD202604190000767,ACC000346,CUST000048,INS00047,SELL,2026-04-19T09:53:45,100,151.35,5.00,2.72
TRD00000471,2026-04-19,ORD202604190000768,ACC000713,CUST000087,INS00100,BUY,2026-04-19T09:41:17,100,374.33,11.23,6.74
TRD00000472,2026-04-19,ORD202604190000769,ACC000207,CUST000410,INS00046,SELL,2026-04-19T09:28:18,100,191.88,5.76,3.45
TRD00000473,2026-04-19,ORD202604190000775,ACC000418,CUST000293,INS00063,SELL,2026-04-19T09:41:10,20,267.94,5.00,0.96
TRD00000474,2026-04-19,ORD202604190000776,ACC000299,CUST000191,INS00037,SELL,2026-04-19T09:40:59,2,238.66,5.00,0.09
TRD00000475,2026-04-19,ORD202604190000779,ACC000395,CUST000088,INS00029,SELL,2026-04-19T09:54:29,1,1216.15,5.00,0.22
TRD00000476,2026-04-19,ORD202604190000781,ACC000777,CUST000135,INS00056,BUY,2026-04-19T09:41:26,25,1974.07,14.81,8.88
TRD00000477,2026-04-19,ORD202604190000782,ACC000576,CUST000137,INS00071,BUY,2026-04-19T09:54:16,10,814.76,5.00,1.47
TRD00000478,2026-04-19,ORD202604190000783,ACC000752,CUST000293,INS00024,SELL,2026-04-19T09:28:15,50,1902.44,28.54,17.12
TRD00000479,2026-04-19,ORD202604190000785,ACC000633,CUST000372,INS00004,SELL,2026-04-19T09:28:07,1,2303.11,5.00,0.41
TRD00000480,2026-04-19,ORD202604190000786,ACC000333,CUST000209,INS00075,SELL,2026-04-19T09:41:18,25,405.42,5.00,1.82
TRD00000481,2026-04-19,ORD202604190000787,ACC000558,CUST000388,INS00086,SELL,2026-04-19T09:28:37,1,1180.43,5.00,0.21
TRD00000482,2026-04-19,ORD202604190000788,ACC000368,CUST000486,INS00107,BUY,2026-04-19T09:54:45,2,872.54,5.00,0.31
TRD00000483,2026-04-19,ORD202604190000789,ACC000459,CUST000332,INS00111,BUY,2026-04-19T09:55:11,1,396.43,5.00,0.07
TRD00000484,2026-04-19,ORD202604190000790,ACC000775,CUST000480,INS00095,BUY,2026-04-19T09:54:52,100,434.66,13.04,7.82
TRD00000485,2026-04-19,ORD202604190000791,ACC000010,CUST000198,INS00104,BUY,2026-04-19T09:28:27,100,1545.89,46.38,27.83
TRD00000486,2026-04-19,ORD202604190000792,ACC000220,CUST000069,INS00078,BUY,2026-04-19T09:28:21,2,1297.88,5.00,0.47
TRD00000487,2026-04-19,ORD202604190000793,ACC000038,CUST000420,INS00107,BUY,2026-04-19T09:41:41,100,1020.42,30.61,18.37
TRD00000488,2026-04-19,ORD202604190000795,ACC000181,CUST000226,INS00056,BUY,2026-04-19T09:54:57,5,1572.92,5.00,1.42
TRD00000489,2026-04-19,ORD202604190000796,ACC000244,CUST000493,INS00066,SELL,2026-04-19T09:55:22,10,1202.84,5.00,2.17
TRD00000490,2026-04-19,ORD202604190000798,ACC000215,CUST000167,INS00004,SELL,2026-04-19T09:55:01,20,1165.85,7.00,4.20
TRD00000491,2026-04-19,ORD202604190000799,ACC000051,CUST000379,INS00083,SELL,2026-04-19T09:42:23,100,218.42,6.55,3.93
TRD00000492,2026-04-19,ORD202604190000800,ACC000376,CUST000155,INS00002,BUY,2026-04-19T09:55:05,5,945.55,5.00,0.85
TRD00000493,2026-04-19,ORD202604190000804,ACC000559,CUST000235,INS00009,BUY,2026-04-19T09:28:26,1,185.01,5.00,0.03
TRD00000494,2026-04-19,ORD202604190000805,ACC000680,CUST000068,INS00120,BUY,2026-04-19T09:28:33,100,857.04,25.71,15.43
TRD00000495,2026-04-19,ORD202604190000808,ACC000248,CUST000213,INS00042,SELL,2026-04-19T09:56:05,2,1693.84,5.00,0.61
TRD00000496,2026-04-19,ORD202604190000809,ACC000273,CUST000180,INS00033,SELL,2026-04-19T09:29:12,100,1110.28,33.31,19.99
TRD00000497,2026-04-19,ORD202604190000810,ACC000595,CUST000402,INS00105,BUY,2026-04-19T09:28:57,10,314.58,5.00,0.57
TRD00000498,2026-04-19,ORD202604190000814,ACC000102,CUST000155,INS00073,SELL,2026-04-19T09:28:51,2,415.56,5.00,0.15
TRD00000499,2026-04-19,ORD202604190000815,ACC000315,CUST000045,INS00007,SELL,2026-04-19T09:42:29,25,169.04,5.00,0.76
TRD00000500,2026-04-19,ORD202604190000818,ACC000644,CUST000376,INS00120,BUY,2026-04-19T09:42:54,20,1627.43,9.76,5.86
TRD00000501,2026-04-19,ORD202604190000819,ACC000279,CUST000014,INS00043,SELL,2026-04-19T09:28:59,1,434.98,5.00,0.08
TRD00000502,2026-04-19,ORD202604190000821,ACC000760,CUST000382,INS00062,BUY,2026-04-19T09:29:01,5,727.69,5.00,0.65
TRD00000503,2026-04-19,ORD202604190000822,ACC000700,CUST000438,INS00029,SELL,2026-04-19T09:29:24,25,1093.06,8.20,4.92
TRD00000504,2026-04-19,ORD202604190000823,ACC000039,CUST000148,INS00100,SELL,2026-04-19T09:56:26,10,1351.90,5.00,2.43
TRD00000505,2026-04-19,ORD202604190000825,ACC000172,CUST000150,INS00057,SELL,2026-04-19T09:29:09,2,2153.37,5.00,0.78
TRD00000506,2026-04-19,ORD202604190000827,ACC000570,CUST000333,INS00096,BUY,2026-04-19T09:29:23,1,2398.89,5.00,0.43
TRD00000507,2026-04-19,ORD202604190000828,ACC000083,CUST000038,INS00017,BUY,2026-04-19T09:42:51,100,527.00,15.81,9.49
TRD00000508,2026-04-19,ORD202604190000829,ACC000397,CUST000315,INS00017,BUY,2026-04-19T09:29:34,50,1210.84,18.16,10.90
TRD00000509,2026-04-19,ORD202604190000830,ACC000747,CUST000186,INS00027,SELL,2026-04-19T09:43:12,100,1729.79,51.89,31.14
TRD00000510,2026-04-19,ORD202604190000833,ACC000116,CUST000109,INS00027,BUY,2026-04-19T09:57:06,5,2051.47,5.00,1.85
TRD00000511,2026-04-19,ORD202604190000835,ACC000168,CUST000053,INS00003,SELL,2026-04-19T09:57:23,100,2036.45,61.09,36.66
TRD00000512,2026-04-19,ORD202604190000837,ACC000526,CUST000357,INS00057,SELL,2026-04-19T09:57:00,1,641.09,5.00,0.12
TRD00000513,2026-04-19,ORD202604190000838,ACC000734,CUST000378,INS00007,SELL,2026-04-19T09:56:59,20,192.30,5.00,0.69
TRD00000514,2026-04-19,ORD202604190000842,ACC000197,CUST000495,INS00117,SELL,2026-04-19T09:29:30,1,769.54,5.00,0.14
TRD00000515,2026-04-19,ORD202604190000843,ACC000465,CUST000336,INS00074,SELL,2026-04-19T09:43:32,50,210.42,5.00,1.89
TRD00000516,2026-04-19,ORD202604190000844,ACC000018,CUST000316,INS00016,SELL,2026-04-19T09:29:35,20,1406.45,8.44,5.06
TRD00000517,2026-04-19,ORD202604190000845,ACC000634,CUST000066,INS00003,BUY,2026-04-19T09:43:42,100,142.13,5.00,2.56
TRD00000518,2026-04-19,ORD202604190000846,ACC000566,CUST000071,INS00008,SELL,2026-04-19T09:43:19,2,741.20,5.00,0.27
TRD00000519,2026-04-19,ORD202604190000847,ACC000354,CUST000045,INS00099,SELL,2026-04-19T09:29:44,20,708.37,5.00,2.55
TRD00000520,2026-04-19,ORD202604190000848,ACC000214,CUST000053,INS00112,BUY,2026-04-19T09:57:30,1,643.27,5.00,0.12
TRD00000521,2026-04-19,ORD202604190000849,ACC000796,CUST000392,INS00041,BUY,2026-04-19T09:57:58,1,1395.69,5.00,0.25
TRD00000522,2026-04-19,ORD202604190000851,ACC000163,CUST000396,INS00010,BUY,2026-04-19T09:29:56,100,383.27,11.50,6.90
TRD00000523,2026-04-19,ORD202604190000852,ACC000786,CUST000247,INS00048,SELL,2026-04-19T09:29:52,50,286.09,5.00,2.57
TRD00000524,2026-04-19,ORD202604190000853,ACC000452,CUST000011,INS00078,SELL,2026-04-19T09:43:28,25,877.87,6.58,3.95
TRD00000525,2026-04-19,ORD202604190000855,ACC000293,CUST000358,INS00104,SELL,2026-04-19T09:44:08,25,1284.14,9.63,5.78
TRD00000526,2026-04-19,ORD202604190000858,ACC000437,CUST000138,INS00035,SELL,2026-04-19T09:44:04,10,2003.05,6.01,3.61
TRD00000527,2026-04-19,ORD202604190000859,ACC000495,CUST000455,INS00030,BUY,2026-04-19T09:43:59,100,828.21,24.85,14.91
TRD00000528,2026-04-19,ORD202604190000860,ACC000495,CUST000455,INS00011,BUY,2026-04-19T09:58:18,25,1416.00,10.62,6.37
TRD00000529,2026-04-19,ORD202604190000862,ACC000203,CUST000248,INS00078,SELL,2026-04-19T09:30:05,20,1920.31,11.52,6.91
TRD00000530,2026-04-19,ORD202604190000863,ACC000566,CUST000071,INS00054,BUY,2026-04-19T09:43:54,5,1415.32,5.00,1.27
TRD00000531,2026-04-19,ORD202604190000864,ACC000240,CUST000316,INS00016,SELL,2026-04-19T09:29:58,50,731.29,10.97,6.58
TRD00000532,2026-04-19,ORD202604190000866,ACC000583,CUST000028,INS00046,BUY,2026-04-19T09:30:04,5,1029.22,5.00,0.93
TRD00000533,2026-04-19,ORD202604190000867,ACC000464,CUST000207,INS00076,BUY,2026-04-19T09:58:42,2,2383.59,5.00,0.86
TRD00000534,2026-04-19,ORD202604190000868,ACC000616,CUST000162,INS00117,SELL,2026-04-19T09:44:17,50,1542.99,23.14,13.89
TRD00000535,2026-04-19,ORD202604190000870,ACC000624,CUST000455,INS00049,SELL,2026-04-19T09:30:03,25,1132.52,8.49,5.10
TRD00000536,2026-04-19,ORD202604190000871,ACC000671,CUST000323,INS00044,SELL,2026-04-19T09:44:46,1,1394.11,5.00,0.25
TRD00000537,2026-04-19,ORD202604190000872,ACC000441,CUST000400,INS00097,BUY,2026-04-19T09:44:40,5,2295.12,5.00,2.07
TRD00000538,2026-04-19,ORD202604190000873,ACC000790,CUST000473,INS00113,SELL,2026-04-19T09:29:56,25,350.50,5.00,1.58
TRD00000539,2026-04-19,ORD202604190000874,ACC000373,CUST000012,INS00063,BUY,2026-04-19T09:44:21,100,638.76,19.16,11.50
TRD00000540,2026-04-19,ORD202604190000876,ACC000042,CUST000357,INS00077,BUY,2026-04-19T09:44:56,1,2290.55,5.00,0.41
TRD00000541,2026-04-19,ORD202604190000879,ACC000361,CUST000272,INS00012,BUY,2026-04-19T09:29:59,5,2382.99,5.00,2.14
TRD00000542,2026-04-19,ORD202604190000881,ACC000434,CUST000173,INS00115,SELL,2026-04-19T09:59:36,1,1110.08,5.00,0.20
TRD00000543,2026-04-19,ORD202604190000882,ACC000012,CUST000202,INS00032,BUY,2026-04-19T09:44:29,5,1455.05,5.00,1.31
TRD00000544,2026-04-19,ORD202604190000883,ACC000219,CUST000362,INS00063,SELL,2026-04-19T09:30:20,5,1790.84,5.00,1.61
TRD00000545,2026-04-19,ORD202604190000886,ACC000659,CUST000297,INS00068,BUY,2026-04-19T10:00:00,5,2146.24,5.00,1.93
TRD00000546,2026-04-19,ORD202604190000887,ACC000667,CUST000416,INS00102,SELL,2026-04-19T09:30:04,50,1467.38,22.01,13.21
TRD00000547,2026-04-19,ORD202604190000888,ACC000167,CUST000483,INS00113,SELL,2026-04-19T09:29:56,20,1066.09,6.40,3.84
TRD00000548,2026-04-19,ORD202604190000889,ACC000172,CUST000150,INS00023,BUY,2026-04-19T10:00:10,100,2276.72,68.30,40.98
TRD00000549,2026-04-19,ORD202604190000891,ACC000043,CUST000380,INS00038,SELL,2026-04-19T10:00:10,20,1285.77,7.71,4.63
TRD00000550,2026-04-19,ORD202604190000893,ACC000079,CUST000461,INS00035,SELL,2026-04-19T09:45:23,100,1797.80,53.93,32.36
TRD00000551,2026-04-19,ORD202604190000896,ACC000485,CUST000403,INS00099,BUY,2026-04-19T10:00:00,2,1635.93,5.00,0.59
TRD00000552,2026-04-19,ORD202604190000897,ACC000225,CUST000086,INS00108,BUY,2026-04-19T09:30:35,50,2074.32,31.11,18.67
TRD00000553,2026-04-19,ORD202604190000898,ACC000459,CUST000332,INS00053,BUY,2026-04-19T09:30:03,10,1400.26,5.00,2.52
TRD00000554,2026-04-19,ORD202604190000899,ACC000726,CUST000442,INS00014,BUY,2026-04-19T09:45:42,50,1930.87,28.96,17.38
TRD00000555,2026-04-19,ORD202604190000901,ACC000195,CUST000394,INS00105,BUY,2026-04-19T10:00:06,20,2079.43,12.48,7.49
TRD00000556,2026-04-19,ORD202604190000902,ACC000031,CUST000490,INS00002,SELL,2026-04-19T10:00:35,5,334.31,5.00,0.30
TRD00000557,2026-04-19,ORD202604190000903,ACC000448,CUST000084,INS00055,SELL,2026-04-19T09:30:18,1,805.53,5.00,0.14
TRD00000558,2026-04-19,ORD202604190000904,ACC000793,CUST000224,INS00061,BUY,2026-04-19T09:45:23,50,785.18,11.78,7.07
TRD00000559,2026-04-19,ORD202604190000907,ACC000776,CUST000395,INS00014,BUY,2026-04-19T10:01:04,20,886.61,5.32,3.19
TRD00000560,2026-04-19,ORD202604190000908,ACC000288,CUST000473,INS00111,BUY,2026-04-19T09:45:47,100,1494.95,44.85,26.91
TRD00000561,2026-04-19,ORD202604190000909,ACC000720,CUST000295,INS00093,SELL,2026-04-19T09:45:39,10,251.04,5.00,0.45
TRD00000562,2026-04-19,ORD202604190000910,ACC000465,CUST000336,INS00107,SELL,2026-04-19T09:46:04,5,202.65,5.00,0.18
TRD00000563,2026-04-19,ORD202604190000911,ACC000775,CUST000480,INS00102,SELL,2026-04-19T09:45:30,100,1365.15,40.95,24.57
TRD00000564,2026-04-19,ORD202604190000912,ACC000658,CUST000333,INS00066,SELL,2026-04-19T09:45:26,2,2238.30,5.00,0.81
TRD00000565,2026-04-19,ORD202604190000913,ACC000020,CUST000289,INS00021,SELL,2026-04-19T09:30:27,2,503.86,5.00,0.18
TRD00000566,2026-04-19,ORD202604190000917,ACC000714,CUST000336,INS00078,BUY,2026-04-19T10:01:23,20,1202.97,7.22,4.33
TRD00000567,2026-04-19,ORD202604190000918,ACC000236,CUST000385,INS00068,SELL,2026-04-19T09:30:57,100,140.30,5.00,2.53
TRD00000568,2026-04-19,ORD202604190000919,ACC000097,CUST000307,INS00001,BUY,2026-04-19T10:01:00,20,1737.02,10.42,6.25
TRD00000569,2026-04-19,ORD202604190000920,ACC000458,CUST000053,INS00013,BUY,2026-04-19T09:45:57,1,1542.48,5.00,0.28
TRD00000570,2026-04-19,ORD202604190000921,ACC000474,CUST000216,INS00081,SELL,2026-04-19T09:45:47,1,2234.73,5.00,0.40
TRD00000571,2026-04-19,ORD202604190000922,ACC000501,CUST000025,INS00080,BUY,2026-04-19T10:01:40,50,2252.09,33.78,20.27
TRD00000572,2026-04-19,ORD202604190000925,ACC000291,CUST000043,INS00022,BUY,2026-04-19T10:01:43,1,1920.47,5.00,0.35
TRD00000573,2026-04-19,ORD202604190000926,ACC000208,CUST000090,INS00022,SELL,2026-04-19T09:30:55,100,2140.70,64.22,38.53
TRD00000574,2026-04-19,ORD202604190000927,ACC000704,CUST000200,INS00104,SELL,2026-04-19T09:46:33,100,1098.15,32.94,19.77
TRD00000575,2026-04-19,ORD202604190000929,ACC000718,CUST000469,INS00041,BUY,2026-04-19T10:01:31,2,2116.27,5.00,0.76
TRD00000576,2026-04-19,ORD202604190000930,ACC000208,CUST000090,INS00108,SELL,2026-04-19T10:01:34,50,1397.86,20.97,12.58
TRD00000577,2026-04-19,ORD202604190000931,ACC000769,CUST000163,INS00116,BUY,2026-04-19T09:46:36,50,1610.18,24.15,14.49
TRD00000578,2026-04-19,ORD202604190000933,ACC000016,CUST000311,INS00026,BUY,2026-04-19T10:02:13,100,935.55,28.07,16.84
TRD00000579,2026-04-19,ORD202604190000935,ACC000374,CUST000434,INS00083,SELL,2026-04-19T10:01:56,100,1021.06,30.63,18.38
TRD00000580,2026-04-19,ORD202604190000937,ACC000668,CUST000346,INS00023,BUY,2026-04-19T09:46:43,100,1839.31,55.18,33.11
TRD00000581,2026-04-19,ORD202604190000938,ACC000220,CUST000069,INS00091,BUY,2026-04-19T09:46:37,5,2105.16,5.00,1.89
TRD00000582,2026-04-19,ORD202604190000939,ACC000082,CUST000203,INS00057,SELL,2026-04-19T10:02:25,1,837.48,5.00,0.15
TRD00000583,2026-04-19,ORD202604190000941,ACC000711,CUST000477,INS00002,BUY,2026-04-19T09:30:54,50,1083.26,16.25,9.75
TRD00000584,2026-04-19,ORD202604190000943,ACC000247,CUST000202,INS00082,SELL,2026-04-19T09:46:50,1,832.34,5.00,0.15
