fund_movement_id,business_date,account_id,movement_type,amount,currency_code
FND00000345,2026-04-19,ACC000522,TRADE_SETTLEMENT,13079.50,INR
FND00000346,2026-04-19,ACC000522,DEPOSIT,5000.00,INR
FND00000347,2026-04-19,ACC000454,TRADE_SETTLEMENT,158129.00,INR
FND00000348,2026-04-19,ACC000762,TRADE_SETTLEMENT,2008.00,INR
FND00000349,2026-04-19,ACC000762,DEPOSIT,5000.00,INR
FND00000350,2026-04-19,ACC000101,TRADE_SETTLEMENT,-38491.00,INR
FND00000351,2026-04-19,ACC000625,TRADE_SETTLEMENT,-32117.50,INR
FND00000352,2026-04-19,ACC000225,TRADE_SETTLEMENT,6744.70,INR
FND00000353,2026-04-19,ACC000225,DEPOSIT,25000.00,INR
FND00000354,2026-04-19,ACC000194,TRADE_SETTLEMENT,8281.90,INR
FND00000355,2026-04-19,ACC000281,TRADE_SETTLEMENT,-74604.00,INR
FND00000356,2026-04-19,ACC000783,TRADE_SETTLEMENT,-84766.00,INR
FND00000357,2026-04-19,ACC000554,TRADE_SETTLEMENT,-10343.90,INR
FND00000358,2026-04-19,ACC000452,TRADE_SETTLEMENT,-123172.00,INR
FND00000359,2026-04-19,ACC000600,TRADE_SETTLEMENT,-196287.00,INR
FND00000360,2026-04-19,ACC000600,DEPOSIT,50000.00,INR
FND00000361,2026-04-19,ACC000252,TRADE_SETTLEMENT,2643.48,INR
FND00000362,2026-04-19,ACC000372,TRADE_SETTLEMENT,-92779.00,INR
FND00000363,2026-04-19,ACC000608,TRADE_SETTLEMENT,234.18,INR
FND00000364,2026-04-19,ACC000328,TRADE_SETTLEMENT,-309.32,INR
FND00000365,2026-04-19,ACC000093,TRADE_SETTLEMENT,-3843.00,INR
FND00000366,2026-04-19,ACC000589,TRADE_SETTLEMENT,6143.60,INR
FND00000367,2026-04-19,ACC000318,TRADE_SETTLEMENT,1643.34,INR
FND00000368,2026-04-19,ACC000088,TRADE_SETTLEMENT,-31891.00,INR
FND00000369,2026-04-19,ACC000056,TRADE_SETTLEMENT,182778.00,INR
FND00000370,2026-04-19,ACC000056,DEPOSIT,25000.00,INR
FND00000371,2026-04-19,ACC000058,TRADE_SETTLEMENT,78706.50,INR
FND00000372,2026-04-19,ACC000471,TRADE_SETTLEMENT,-13382.00,INR
FND00000373,2026-04-19,ACC000717,TRADE_SETTLEMENT,-5710.95,INR
FND00000374,2026-04-19,ACC000717,DEPOSIT,50000.00,INR
FND00000375,2026-04-19,ACC000270,TRADE_SETTLEMENT,-11336.45,INR
FND00000376,2026-04-19,ACC000322,TRADE_SETTLEMENT,2202.86,INR
FND00000377,2026-04-19,ACC000335,TRADE_SETTLEMENT,7459.55,INR
FND00000378,2026-04-19,ACC000644,TRADE_SETTLEMENT,64201.00,INR
FND00000379,2026-04-19,ACC000644,DEPOSIT,25000.00,INR
FND00000380,2026-04-19,ACC000762,TRADE_SETTLEMENT,3492.05,INR
FND00000381,2026-04-19,ACC000057,TRADE_SETTLEMENT,-2011.66,INR
FND00000382,2026-04-19,ACC000477,TRADE_SETTLEMENT,158014.00,INR
FND00000383,2026-04-19,ACC000585,TRADE_SETTLEMENT,-6679.70,INR
FND00000384,2026-04-19,ACC000215,TRADE_SETTLEMENT,-227922.00,INR
FND00000385,2026-04-19,ACC000683,TRADE_SETTLEMENT,71781.50,INR
FND00000386,2026-04-19,ACC000208,TRADE_SETTLEMENT,22119.80,INR
FND00000387,2026-04-19,ACC000592,TRADE_SETTLEMENT,-4867.35,INR
FND00000388,2026-04-19,ACC000688,TRADE_SETTLEMENT,-140640.00,INR
FND00000389,2026-04-19,ACC000688,DEPOSIT,5000.00,INR
FND00000390,2026-04-19,ACC000240,TRADE_SETTLEMENT,-6299.40,INR
FND00000391,2026-04-19,ACC000044,TRADE_SETTLEMENT,-12044.60,INR
FND00000392,2026-04-19,ACC000663,TRADE_SETTLEMENT,37403.50,INR
FND00000393,2026-04-19,ACC000204,TRADE_SETTLEMENT,4149.10,INR
FND00000394,2026-04-19,ACC000204,DEPOSIT,10000.00,INR
FND00000395,2026-04-19,ACC000650,TRADE_SETTLEMENT,-81890.00,INR
FND00000396,2026-04-19,ACC000119,TRADE_SETTLEMENT,111759.00,INR
FND00000397,2026-04-19,ACC000119,DEPOSIT,50000.00,INR
FND00000398,2026-04-19,ACC000399,TRADE_SETTLEMENT,-17607.60,INR
FND00000399,2026-04-19,ACC000416,TRADE_SETTLEMENT,50312.00,INR
FND00000400,2026-04-19,ACC000334,TRADE_SETTLEMENT,-9188.15,INR
FND00000401,2026-04-19,ACC000231,TRADE_SETTLEMENT,53785.75,INR
FND00000402,2026-04-19,ACC000651,TRADE_SETTLEMENT,3298.58,INR
FND00000403,2026-04-19,ACC000318,TRADE_SETTLEMENT,-7633.00,INR
FND00000404,2026-04-19,ACC000264,TRADE_SETTLEMENT,-2892.92,INR
FND00000405,2026-04-19,ACC000428,TRADE_SETTLEMENT,20793.80,INR
FND00000406,2026-04-19,ACC000428,DEPOSIT,50000.00,INR
FND00000407,2026-04-19,ACC000085,TRADE_SETTLEMENT,-11743.25,INR
FND00000408,2026-04-19,ACC000254,TRADE_SETTLEMENT,175501.00,INR
FND00000409,2026-04-19,ACC000384,TRADE_SETTLEMENT,17375.90,INR
FND00000410,2026-04-19,ACC000794,TRADE_SETTLEMENT,168188.00,INR
FND00000411,2026-04-19,ACC000273,TRADE_SETTLEMENT,-948.92,INR
FND00000412,2026-04-19,ACC000242,TRADE_SETTLEMENT,343.20,INR
FND00000413,2026-04-19,ACC000635,TRADE_SETTLEMENT,37259.50,INR
FND00000414,2026-04-19,ACC000173,TRADE_SETTLEMENT,-2451.98,INR
FND00000415,2026-04-19,ACC000031,TRADE_SETTLEMENT,-26964.00,INR
FND00000416,2026-04-19,ACC000256,TRADE_SETTLEMENT,655.10,INR
FND00000417,2026-04-19,ACC000256,DEPOSIT,10000.00,INR
FND00000418,2026-04-19,ACC000146,TRADE_SETTLEMENT,-651.86,INR
FND00000419,2026-04-19,ACC000199,TRADE_SETTLEMENT,14520.00,INR
FND00000420,2026-04-19,ACC000199,DEPOSIT,10000.00,INR
FND00000421,2026-04-19,ACC000595,TRADE_SETTLEMENT,-2305.32,INR
FND00000422,2026-04-19,ACC000733,TRADE_SETTLEMENT,-13633.50,INR
FND00000423,2026-04-19,ACC000733,DEPOSIT,50000.00,INR
FND00000424,2026-04-19,ACC000729,TRADE_SETTLEMENT,-27546.60,INR
FND00000425,2026-04-19,ACC000259,TRADE_SETTLEMENT,48184.25,INR
FND00000426,2026-04-19,ACC000420,TRADE_SETTLEMENT,4568.54,INR
FND00000427,2026-04-19,ACC000655,TRADE_SETTLEMENT,-2073.26,INR
FND00000428,2026-04-19,ACC000721,TRADE_SETTLEMENT,5154.40,INR
FND00000429,2026-04-19,ACC000074,TRADE_SETTLEMENT,99317.00,INR
FND00000430,2026-04-19,ACC000741,TRADE_SETTLEMENT,1555.08,INR
FND00000431,2026-04-19,ACC000665,TRADE_SETTLEMENT,3363.50,INR
FND00000432,2026-04-19,ACC000665,DEPOSIT,50000.00,INR
FND00000433,2026-04-19,ACC000011,TRADE_SETTLEMENT,12628.20,INR
FND00000434,2026-04-19,ACC000011,DEPOSIT,5000.00,INR
FND00000435,2026-04-19,ACC000589,TRADE_SETTLEMENT,6754.25,INR
FND00000436,2026-04-19,ACC000589,DEPOSIT,10000.00,INR
FND00000437,2026-04-19,ACC000233,TRADE_SETTLEMENT,-45164.00,INR
FND00000438,2026-04-19,ACC000233,DEPOSIT,50000.00,INR
FND00000439,2026-04-19,ACC000049,TRADE_SETTLEMENT,22597.80,INR
FND00000440,2026-04-19,ACC000195,TRADE_SETTLEMENT,-3835.70,INR
FND00000441,2026-04-19,ACC000151,TRADE_SETTLEMENT,-2778.95,INR
FND00000442,2026-04-19,ACC000151,DEPOSIT,5000.00,INR
FND00000443,2026-04-19,ACC000134,TRADE_SETTLEMENT,977.92,INR
FND00000444,2026-04-19,ACC000587,TRADE_SETTLEMENT,-1295.99,INR
FND00000445,2026-04-19,ACC000497,TRADE_SETTLEMENT,-44100.75,INR
FND00000446,2026-04-19,ACC000059,TRADE_SETTLEMENT,1634.85,INR
FND00000447,2026-04-19,ACC000419,TRADE_SETTLEMENT,-3334.38,INR
FND00000448,2026-04-19,ACC000419,DEPOSIT,5000.00,INR
FND00000449,2026-04-19,ACC000729,TRADE_SETTLEMENT,16509.00,INR
FND00000450,2026-04-19,ACC000729,DEPOSIT,25000.00,INR
FND00000451,2026-04-19,ACC000130,TRADE_SETTLEMENT,-827.80,INR
FND00000452,2026-04-19,ACC000240,TRADE_SETTLEMENT,-34573.80,INR
FND00000453,2026-04-19,ACC000267,TRADE_SETTLEMENT,-62960.50,INR
FND00000454,2026-04-19,ACC000775,TRADE_SETTLEMENT,52347.50,INR
FND00000455,2026-04-19,ACC000775,DEPOSIT,25000.00,INR
FND00000456,2026-04-19,ACC000306,TRADE_SETTLEMENT,-7939.30,INR
FND00000457,2026-04-19,ACC000476,TRADE_SETTLEMENT,21453.75,INR
FND00000458,2026-04-19,ACC000449,TRADE_SETTLEMENT,-2002.20,INR
FND00000459,2026-04-19,ACC000025,TRADE_SETTLEMENT,3540.12,INR
FND00000460,2026-04-19,ACC000606,TRADE_SETTLEMENT,18153.75,INR
FND00000461,2026-04-19,ACC000261,TRADE_SETTLEMENT,2781.20,INR
FND00000462,2026-04-19,ACC000261,DEPOSIT,50000.00,INR
FND00000463,2026-04-19,ACC000208,TRADE_SETTLEMENT,33597.50,INR
FND00000464,2026-04-19,ACC000018,TRADE_SETTLEMENT,-1965.00,INR
FND00000465,2026-04-19,ACC000197,TRADE_SETTLEMENT,-1449.92,INR
FND00000466,2026-04-19,ACC000127,TRADE_SETTLEMENT,6060.65,INR
FND00000467,2026-04-19,ACC000127,DEPOSIT,25000.00,INR
FND00000468,2026-04-19,ACC000066,TRADE_SETTLEMENT,7048.20,INR
FND00000469,2026-04-19,ACC000036,TRADE_SETTLEMENT,49803.50,INR
FND00000470,2026-04-19,ACC000167,TRADE_SETTLEMENT,-11900.90,INR
FND00000471,2026-04-19,ACC000114,TRADE_SETTLEMENT,-9875.75,INR
FND00000472,2026-04-19,ACC000114,DEPOSIT,5000.00,INR
FND00000473,2026-04-19,ACC000253,TRADE_SETTLEMENT,36729.75,INR
FND00000474,2026-04-19,ACC000388,TRADE_SETTLEMENT,1475.78,INR
FND00000475,2026-04-19,ACC000004,TRADE_SETTLEMENT,-9361.75,INR
FND00000476,2026-04-19,ACC000130,TRADE_SETTLEMENT,-3137.50,INR
FND00000477,2026-04-19,ACC000198,TRADE_SETTLEMENT,509.12,INR
FND00000478,2026-04-19,ACC000632,TRADE_SETTLEMENT,-33720.50,INR
FND00000479,2026-04-19,ACC000632,DEPOSIT,25000.00,INR
FND00000480,2026-04-19,ACC000156,TRADE_SETTLEMENT,-2407.06,INR
FND00000481,2026-04-19,ACC000206,TRADE_SETTLEMENT,2935.80,INR
FND00000482,2026-04-19,ACC000787,TRADE_SETTLEMENT,34540.00,INR
FND00000483,2026-04-19,ACC000787,DEPOSIT,5000.00,INR
FND00000484,2026-04-19,ACC000521,TRADE_SETTLEMENT,1928.39,INR
FND00000485,2026-04-19,ACC000152,TRADE_SETTLEMENT,37104.75,INR
FND00000486,2026-04-19,ACC000152,DEPOSIT,5000.00,INR
FND00000487,2026-04-19,ACC000234,TRADE_SETTLEMENT,-535.76,INR
FND00000488,2026-04-19,ACC000071,TRADE_SETTLEMENT,-4548.40,INR
FND00000489,2026-04-19,ACC000683,TRADE_SETTLEMENT,46145.75,INR
FND00000490,2026-04-19,ACC000459,TRADE_SETTLEMENT,-2559.64,INR
FND00000491,2026-04-19,ACC000316,TRADE_SETTLEMENT,-19559.90,INR
FND00000492,2026-04-19,ACC000316,DEPOSIT,5000.00,INR
FND00000493,2026-04-19,ACC000532,TRADE_SETTLEMENT,-23657.70,INR
FND00000494,2026-04-19,ACC000140,TRADE_SETTLEMENT,12631.00,INR
FND00000495,2026-04-19,ACC000351,TRADE_SETTLEMENT,-161997.00,INR
FND00000496,2026-04-19,ACC000351,DEPOSIT,5000.00,INR
FND00000497,2026-04-19,ACC000512,TRADE_SETTLEMENT,62868.00,INR
FND00000498,2026-04-19,ACC000335,TRADE_SETTLEMENT,-473.92,INR
FND00000499,2026-04-19,ACC000785,TRADE_SETTLEMENT,1266.50,INR
FND00000500,2026-04-19,ACC000785,DEPOSIT,50000.00,INR
FND00000501,2026-04-19,ACC000641,TRADE_SETTLEMENT,-37192.00,INR
FND00000502,2026-04-19,ACC000442,TRADE_SETTLEMENT,2360.81,INR
FND00000503,2026-04-19,ACC000251,TRADE_SETTLEMENT,1379.95,INR
FND00000504,2026-04-19,ACC000579,TRADE_SETTLEMENT,16670.30,INR
FND00000505,2026-04-19,ACC000737,TRADE_SETTLEMENT,11691.80,INR
FND00000506,2026-04-19,ACC000016,TRADE_SETTLEMENT,-3015.90,INR
FND00000507,2026-04-19,ACC000022,TRADE_SETTLEMENT,224955.00,INR
FND00000508,2026-04-19,ACC000477,TRADE_SETTLEMENT,-23653.50,INR
FND00000509,2026-04-19,ACC000386,TRADE_SETTLEMENT,-78287.50,INR
FND00000510,2026-04-19,ACC000011,TRADE_SETTLEMENT,12959.60,INR
FND00000511,2026-04-19,ACC000331,TRADE_SETTLEMENT,-9637.00,INR
FND00000512,2026-04-19,ACC000463,TRADE_SETTLEMENT,33339.50,INR
FND00000513,2026-04-19,ACC000074,TRADE_SETTLEMENT,20576.00,INR
FND00000514,2026-04-19,ACC000074,DEPOSIT,50000.00,INR
FND00000515,2026-04-19,ACC000358,TRADE_SETTLEMENT,-11534.25,INR
FND00000516,2026-04-19,ACC000358,DEPOSIT,25000.00,INR
FND00000517,2026-04-19,ACC000194,TRADE_SETTLEMENT,-13705.25,INR
FND00000518,2026-04-19,ACC000519,TRADE_SETTLEMENT,32003.20,INR
FND00000519,2026-04-19,ACC000796,TRADE_SETTLEMENT,-756.86,INR
FND00000520,2026-04-19,ACC000360,TRADE_SETTLEMENT,1637.40,INR
FND00000521,2026-04-19,ACC000148,TRADE_SETTLEMENT,1067.92,INR
FND00000522,2026-04-19,ACC000515,TRADE_SETTLEMENT,38704.50,INR
FND00000523,2026-04-19,ACC000016,TRADE_SETTLEMENT,-8231.40,INR
FND00000524,2026-04-19,ACC000659,TRADE_SETTLEMENT,479.35,INR
FND00000525,2026-04-19,ACC000737,TRADE_SETTLEMENT,3063.30,INR
FND00000526,2026-04-19,ACC000453,TRADE_SETTLEMENT,-3119.90,INR
FND00000527,2026-04-19,ACC000597,TRADE_SETTLEMENT,111653.00,INR
FND00000528,2026-04-19,ACC000255,TRADE_SETTLEMENT,-27676.00,INR
FND00000529,2026-04-19,ACC000297,TRADE_SETTLEMENT,24122.50,INR
FND00000530,2026-04-19,ACC000017,TRADE_SETTLEMENT,15062.75,INR
FND00000531,2026-04-19,ACC000789,TRADE_SETTLEMENT,84160.50,INR
FND00000532,2026-04-19,ACC000027,TRADE_SETTLEMENT,2227.72,INR
FND00000533,2026-04-19,ACC000735,TRADE_SETTLEMENT,-898.26,INR
FND00000534,2026-04-19,ACC000512,TRADE_SETTLEMENT,-373.02,INR
FND00000535,2026-04-19,ACC000447,TRADE_SETTLEMENT,-31510.50,INR
FND00000536,2026-04-19,ACC000447,DEPOSIT,25000.00,INR
FND00000537,2026-04-19,ACC000739,TRADE_SETTLEMENT,-718.09,INR
FND00000538,2026-04-19,ACC000739,DEPOSIT,5000.00,INR
FND00000539,2026-04-19,ACC000112,TRADE_SETTLEMENT,42304.75,INR
FND00000540,2026-04-19,ACC000203,TRADE_SETTLEMENT,39554.00,INR
FND00000541,2026-04-19,ACC000382,TRADE_SETTLEMENT,62600.00,INR
FND00000542,2026-04-19,ACC000485,TRADE_SETTLEMENT,-16026.60,INR
FND00000543,2026-04-19,ACC000153,TRADE_SETTLEMENT,19939.00,INR
FND00000544,2026-04-19,ACC000221,TRADE_SETTLEMENT,-4455.52,INR
FND00000545,2026-04-19,ACC000221,DEPOSIT,10000.00,INR
FND00000546,2026-04-19,ACC000794,TRADE_SETTLEMENT,-904.54,INR
FND00000547,2026-04-19,ACC000794,DEPOSIT,25000.00,INR
FND00000548,2026-04-19,ACC000632,TRADE_SETTLEMENT,3717.80,INR
FND00000549,2026-04-19,ACC000701,TRADE_SETTLEMENT,1118.56,INR
FND00000550,2026-04-19,ACC000714,TRADE_SETTLEMENT,-3377.52,INR
FND00000551,2026-04-19,ACC000076,TRADE_SETTLEMENT,-1410.73,INR
FND00000552,2026-04-19,ACC000375,TRADE_SETTLEMENT,-50180.00,INR
FND00000553,2026-04-19,ACC000674,TRADE_SETTLEMENT,9680.00,INR
FND00000554,2026-04-19,ACC000007,TRADE_SETTLEMENT,6377.35,INR
FND00000555,2026-04-19,ACC000649,TRADE_SETTLEMENT,4166.50,INR
FND00000556,2026-04-19,ACC000026,TRADE_SETTLEMENT,-40255.40,INR
FND00000557,2026-04-19,ACC000346,TRADE_SETTLEMENT,15135.00,INR
FND00000558,2026-04-19,ACC000713,TRADE_SETTLEMENT,-37433.00,INR
FND00000559,2026-04-19,ACC000713,DEPOSIT,5000.00,INR
FND00000560,2026-04-19,ACC000207,TRADE_SETTLEMENT,19188.00,INR
FND00000561,2026-04-19,ACC000418,TRADE_SETTLEMENT,5358.80,INR
FND00000562,2026-04-19,ACC000299,TRADE_SETTLEMENT,477.32,INR
FND00000563,2026-04-19,ACC000395,TRADE_SETTLEMENT,1216.15,INR
FND00000564,2026-04-19,ACC000395,DEPOSIT,50000.00,INR
FND00000565,2026-04-19,ACC000777,TRADE_SETTLEMENT,-49351.75,INR
FND00000566,2026-04-19,ACC000576,TRADE_SETTLEMENT,-8147.60,INR
FND00000567,2026-04-19,ACC000752,TRADE_SETTLEMENT,95122.00,INR
FND00000568,2026-04-19,ACC000633,TRADE_SETTLEMENT,2303.11,INR
FND00000569,2026-04-19,ACC000333,TRADE_SETTLEMENT,10135.50,INR
FND00000570,2026-04-19,ACC000558,TRADE_SETTLEMENT,1180.43,INR
FND00000571,2026-04-19,ACC000368,TRADE_SETTLEMENT,-1745.08,INR
FND00000572,2026-04-19,ACC000459,TRADE_SETTLEMENT,-396.43,INR
FND00000573,2026-04-19,ACC000775,TRADE_SETTLEMENT,-43466.00,INR
FND00000574,2026-04-19,ACC000010,TRADE_SETTLEMENT,-154589.00,INR
FND00000575,2026-04-19,ACC000220,TRADE_SETTLEMENT,-2595.76,INR
FND00000576,2026-04-19,ACC000038,TRADE_SETTLEMENT,-102042.00,INR
FND00000577,2026-04-19,ACC000038,DEPOSIT,10000.00,INR
FND00000578,2026-04-19,ACC000181,TRADE_SETTLEMENT,-7864.60,INR
FND00000579,2026-04-19,ACC000244,TRADE_SETTLEMENT,12028.40,INR
FND00000580,2026-04-19,ACC000215,TRADE_SETTLEMENT,23317.00,INR
FND00000581,2026-04-19,ACC000051,TRADE_SETTLEMENT,21842.00,INR
FND00000582,2026-04-19,ACC000376,TRADE_SETTLEMENT,-4727.75,INR
FND00000583,2026-04-19,ACC000559,TRADE_SETTLEMENT,-185.01,INR
FND00000584,2026-04-19,ACC000680,TRADE_SETTLEMENT,-85704.00,INR
FND00000585,2026-04-19,ACC000248,TRADE_SETTLEMENT,3387.68,INR
FND00000586,2026-04-19,ACC000273,TRADE_SETTLEMENT,111028.00,INR
FND00000587,2026-04-19,ACC000595,TRADE_SETTLEMENT,-3145.80,INR
FND00000588,2026-04-19,ACC000595,DEPOSIT,50000.00,INR
FND00000589,2026-04-19,ACC000102,TRADE_SETTLEMENT,831.12,INR
FND00000590,2026-04-19,ACC000315,TRADE_SETTLEMENT,4226.00,INR
FND00000591,2026-04-19,ACC000315,DEPOSIT,50000.00,INR
FND00000592,2026-04-19,ACC000644,TRADE_SETTLEMENT,-32548.60,INR
FND00000593,2026-04-19,ACC000279,TRADE_SETTLEMENT,434.98,INR
FND00000594,2026-04-19,ACC000279,DEPOSIT,10000.00,INR
FND00000595,2026-04-19,ACC000760,TRADE_SETTLEMENT,-3638.45,INR
FND00000596,2026-04-19,ACC000700,TRADE_SETTLEMENT,27326.50,INR
FND00000597,2026-04-19,ACC000039,TRADE_SETTLEMENT,13519.00,INR
FND00000598,2026-04-19,ACC000172,TRADE_SETTLEMENT,4306.74,INR
FND00000599,2026-04-19,ACC000172,DEPOSIT,50000.00,INR
FND00000600,2026-04-19,ACC000570,TRADE_SETTLEMENT,-2398.89,INR
FND00000601,2026-04-19,ACC000083,TRADE_SETTLEMENT,-52700.00,INR
FND00000602,2026-04-19,ACC000397,TRADE_SETTLEMENT,-60542.00,INR
FND00000603,2026-04-19,ACC000747,TRADE_SETTLEMENT,172979.00,INR
FND00000604,2026-04-19,ACC000116,TRADE_SETTLEMENT,-10257.35,INR
FND00000605,2026-04-19,ACC000168,TRADE_SETTLEMENT,203645.00,INR
FND00000606,2026-04-19,ACC000526,TRADE_SETTLEMENT,641.09,INR
FND00000607,2026-04-19,ACC000734,TRADE_SETTLEMENT,3846.00,INR
FND00000608,2026-04-19,ACC000197,TRADE_SETTLEMENT,769.54,INR
FND00000609,2026-04-19,ACC000465,TRADE_SETTLEMENT,10521.00,INR
FND00000610,2026-04-19,ACC000018,TRADE_SETTLEMENT,28129.00,INR
FND00000611,2026-04-19,ACC000634,TRADE_SETTLEMENT,-14213.00,INR
FND00000612,2026-04-19,ACC000634,DEPOSIT,5000.00,INR
FND00000613,2026-04-19,ACC000566,TRADE_SETTLEMENT,1482.40,INR
FND00000614,2026-04-19,ACC000566,DEPOSIT,5000.00,INR
FND00000615,2026-04-19,ACC000354,TRADE_SETTLEMENT,14167.40,INR
FND00000616,2026-04-19,ACC000214,TRADE_SETTLEMENT,-643.27,INR
FND00000617,2026-04-19,ACC000796,TRADE_SETTLEMENT,-1395.69,INR
FND00000618,2026-04-19,ACC000163,TRADE_SETTLEMENT,-38327.00,INR
FND00000619,2026-04-19,ACC000786,TRADE_SETTLEMENT,14304.50,INR
FND00000620,2026-04-19,ACC000452,TRADE_SETTLEMENT,21946.75,INR
FND00000621,2026-04-19,ACC000293,TRADE_SETTLEMENT,32103.50,INR
FND00000622,2026-04-19,ACC000437,TRADE_SETTLEMENT,20030.50,INR
FND00000623,2026-04-19,ACC000495,TRADE_SETTLEMENT,-82821.00,INR
FND00000624,2026-04-19,ACC000495,DEPOSIT,50000.00,INR
FND00000625,2026-04-19,ACC000495,TRADE_SETTLEMENT,-35400.00,INR
FND00000626,2026-04-19,ACC000203,TRADE_SETTLEMENT,38406.20,INR
FND00000627,2026-04-19,ACC000203,DEPOSIT,10000.00,INR
FND00000628,2026-04-19,ACC000566,TRADE_SETTLEMENT,-7076.60,INR
FND00000629,2026-04-19,ACC000240,TRADE_SETTLEMENT,36564.50,INR
FND00000630,2026-04-19,ACC000240,DEPOSIT,25000.00,INR
FND00000631,2026-04-19,ACC000583,TRADE_SETTLEMENT,-5146.10,INR
FND00000632,2026-04-19,ACC000464,TRADE_SETTLEMENT,-4767.18,INR
FND00000633,2026-04-19,ACC000616,TRADE_SETTLEMENT,77149.50,INR
FND00000634,2026-04-19,ACC000616,DEPOSIT,10000.00,INR
FND00000635,2026-04-19,ACC000624,TRADE_SETTLEMENT,28313.00,INR
FND00000636,2026-04-19,ACC000671,TRADE_SETTLEMENT,1394.11,INR
FND00000637,2026-04-19,ACC000441,TRADE_SETTLEMENT,-11475.60,INR
FND00000638,2026-04-19,ACC000790,TRADE_SETTLEMENT,8762.50,INR
FND00000639,2026-04-19,ACC000373,TRADE_SETTLEMENT,-63876.00,INR
FND00000640,2026-04-19,ACC000042,TRADE_SETTLEMENT,-2290.55,INR
FND00000641,2026-04-19,ACC000361,TRADE_SETTLEMENT,-11914.95,INR
FND00000642,2026-04-19,ACC000434,TRADE_SETTLEMENT,1110.08,INR
FND00000643,2026-04-19,ACC000434,DEPOSIT,50000.00,INR
FND00000644,2026-04-19,ACC000012,TRADE_SETTLEMENT,-7275.25,INR
FND00000645,2026-04-19,ACC000219,TRADE_SETTLEMENT,8954.20,INR
FND00000646,2026-04-19,ACC000659,TRADE_SETTLEMENT,-10731.20,INR
FND00000647,2026-04-19,ACC000667,TRADE_SETTLEMENT,73369.00,INR
FND00000648,2026-04-19,ACC000167,TRADE_SETTLEMENT,21321.80,INR
FND00000649,2026-04-19,ACC000172,TRADE_SETTLEMENT,-227672.00,INR
FND00000650,2026-04-19,ACC000043,TRADE_SETTLEMENT,25715.40,INR
FND00000651,2026-04-19,ACC000079,TRADE_SETTLEMENT,179780.00,INR
FND00000652,2026-04-19,ACC000485,TRADE_SETTLEMENT,-3271.86,INR
FND00000653,2026-04-19,ACC000225,TRADE_SETTLEMENT,-103716.00,INR
FND00000654,2026-04-19,ACC000459,TRADE_SETTLEMENT,-14002.60,INR
FND00000655,2026-04-19,ACC000726,TRADE_SETTLEMENT,-96543.50,INR
FND00000656,2026-04-19,ACC000195,TRADE_SETTLEMENT,-41588.60,INR
FND00000657,2026-04-19,ACC000031,TRADE_SETTLEMENT,1671.55,INR
FND00000658,2026-04-19,ACC000448,TRADE_SETTLEMENT,805.53,INR
FND00000659,2026-04-19,ACC000793,TRADE_SETTLEMENT,-39259.00,INR
FND00000660,2026-04-19,ACC000776,TRADE_SETTLEMENT,-17732.20,INR
FND00000661,2026-04-19,ACC000288,TRADE_SETTLEMENT,-149495.00,INR
FND00000662,2026-04-19,ACC000720,TRADE_SETTLEMENT,2510.40,INR
FND00000663,2026-04-19,ACC000465,TRADE_SETTLEMENT,1013.25,INR
FND00000664,2026-04-19,ACC000775,TRADE_SETTLEMENT,136515.00,INR
FND00000665,2026-04-19,ACC000658,TRADE_SETTLEMENT,4476.60,INR
FND00000666,2026-04-19,ACC000658,DEPOSIT,10000.00,INR
FND00000667,2026-04-19,ACC000020,TRADE_SETTLEMENT,1007.72,INR
FND00000668,2026-04-19,ACC000714,TRADE_SETTLEMENT,-24059.40,INR
FND00000669,2026-04-19,ACC000236,TRADE_SETTLEMENT,14030.00,INR
FND00000670,2026-04-19,ACC000097,TRADE_SETTLEMENT,-34740.40,INR
FND00000671,2026-04-19,ACC000458,TRADE_SETTLEMENT,-1542.48,INR
FND00000672,2026-04-19,ACC000474,TRADE_SETTLEMENT,2234.73,INR
FND00000673,2026-04-19,ACC000501,TRADE_SETTLEMENT,-112604.50,INR
FND00000674,2026-04-19,ACC000291,TRADE_SETTLEMENT,-1920.47,INR
FND00000675,2026-04-19,ACC000208,TRADE_SETTLEMENT,214070.00,INR
FND00000676,2026-04-19,ACC000704,TRADE_SETTLEMENT,109815.00,INR
FND00000677,2026-04-19,ACC000718,TRADE_SETTLEMENT,-4232.54,INR
FND00000678,2026-04-19,ACC000208,TRADE_SETTLEMENT,69893.00,INR
FND00000679,2026-04-19,ACC000769,TRADE_SETTLEMENT,-80509.00,INR
FND00000680,2026-04-19,ACC000016,TRADE_SETTLEMENT,-93555.00,INR
FND00000681,2026-04-19,ACC000374,TRADE_SETTLEMENT,102106.00,INR
FND00000682,2026-04-19,ACC000668,TRADE_SETTLEMENT,-183931.00,INR
FND00000683,2026-04-19,ACC000220,TRADE_SETTLEMENT,-10525.80,INR
FND00000684,2026-04-19,ACC000082,TRADE_SETTLEMENT,837.48,INR
FND00000685,2026-04-19,ACC000711,TRADE_SETTLEMENT,-54163.00,INR
FND00000686,2026-04-19,ACC000711,DEPOSIT,10000.00,INR
FND00000687,2026-04-19,ACC000247,TRADE_SETTLEMENT,832.34,INR
FND00000688,2026-04-19,ACC000782,TRADE_SETTLEMENT,2784.50,INR
FND00000689,2026-04-19,ACC000257,TRADE_SETTLEMENT,-1096.32,INR
