order_id,business_date,account_id,customer_id,instrument_id,order_timestamp,order_side,order_type,ordered_quantity,limit_price,order_status
ORD202604190000651,2026-04-19,ACC000673,CUST000497,INS00055,2026-04-19T09:47:33,SELL,LIMIT,100,1701.00,REJECTED
ORD202604190000652,2026-04-19,ACC000203,CUST000248,INS00103,2026-04-19T09:47:36,SELL,LIMIT,10,993.66,REJECTED
ORD202604190000653,2026-04-19,ACC000734,CUST000378,INS00069,2026-04-19T09:47:39,SELL,MARKET,10,996.95,REJECTED
ORD202604190000654,2026-04-19,ACC000130,CUST000369,INS00031,2026-04-19T09:47:42,BUY,LIMIT,25,126.53,COMPLETED
ORD202604190000655,2026-04-19,ACC000198,CUST000051,INS00118,2026-04-19T09:25:55,SELL,LIMIT,2,255.84,COMPLETED
ORD202604190000656,2026-04-19,ACC000632,CUST000344,INS00019,2026-04-19T09:47:48,BUY,MARKET,50,672.89,COMPLETED
ORD202604190000657,2026-04-19,ACC000174,CUST000195,INS00090,2026-04-19T09:36:54,BUY,MARKET,5,980.61,CANCELLED
ORD202604190000658,2026-04-19,ACC000156,CUST000405,INS00085,2026-04-19T09:25:58,BUY,LIMIT,2,1207.16,COMPLETED
ORD202604190000659,2026-04-19,ACC000206,CUST000435,INS00011,2026-04-19T09:25:59,SELL,LIMIT,10,295.71,COMPLETED
ORD202604190000660,2026-04-19,ACC000205,CUST000154,INS00096,2026-04-19T09:48:00,SELL,MARKET,20,1192.02,CANCELLED
ORD202604190000661,2026-04-19,ACC000388,CUST000035,INS00015,2026-04-19T09:26:01,BUY,MARKET,5,256.80,REJECTED
ORD202604190000662,2026-04-19,ACC000017,CUST000477,INS00051,2026-04-19T09:48:06,SELL,LIMIT,50,1670.18,REJECTED
ORD202604190000663,2026-04-19,ACC000787,CUST000158,INS00065,2026-04-19T09:37:06,SELL,MARKET,20,1737.32,COMPLETED
ORD202604190000664,2026-04-19,ACC000718,CUST000469,INS00049,2026-04-19T09:26:04,SELL,MARKET,5,1814.35,REJECTED
ORD202604190000665,2026-04-19,ACC000545,CUST000286,INS00024,2026-04-19T09:37:10,SELL,LIMIT,2,1981.75,CANCELLED
ORD202604190000666,2026-04-19,ACC000521,CUST000458,INS00022,2026-04-19T09:37:12,SELL,MARKET,1,1951.61,COMPLETED
ORD202604190000667,2026-04-19,ACC000152,CUST000009,INS00010,2026-04-19T09:26:07,SELL,LIMIT,25,1495.27,COMPLETED
ORD202604190000668,2026-04-19,ACC000234,CUST000397,INS00070,2026-04-19T09:26:08,BUY,MARKET,2,268.93,COMPLETED
ORD202604190000669,2026-04-19,ACC000050,CUST000331,INS00031,2026-04-19T09:37:18,BUY,MARKET,20,313.89,REJECTED
ORD202604190000670,2026-04-19,ACC000071,CUST000233,INS00041,2026-04-19T09:37:20,BUY,LIMIT,2,2271.20,COMPLETED
ORD202604190000671,2026-04-19,ACC000683,CUST000308,INS00025,2026-04-19T09:48:33,SELL,MARKET,25,1834.20,COMPLETED
ORD202604190000672,2026-04-19,ACC000459,CUST000332,INS00053,2026-04-19T09:48:36,BUY,LIMIT,2,1264.96,COMPLETED
ORD202604190000673,2026-04-19,ACC000652,CUST000351,INS00076,2026-04-19T09:26:13,BUY,MARKET,1,781.47,CANCELLED
ORD202604190000674,2026-04-19,ACC000316,CUST000103,INS00114,2026-04-19T09:48:42,BUY,LIMIT,10,1961.05,COMPLETED
ORD202604190000675,2026-04-19,ACC000614,CUST000037,INS00101,2026-04-19T09:37:30,SELL,MARKET,5,892.97,REJECTED
ORD202604190000676,2026-04-19,ACC000532,CUST000361,INS00031,2026-04-19T09:48:48,BUY,LIMIT,10,2393.18,COMPLETED
ORD202604190000677,2026-04-19,ACC000143,CUST000116,INS00104,2026-04-19T09:26:17,SELL,LIMIT,1,445.18,REJECTED
ORD202604190000678,2026-04-19,ACC000140,CUST000099,INS00059,2026-04-19T09:26:18,SELL,LIMIT,25,506.96,COMPLETED
ORD202604190000679,2026-04-19,ACC000793,CUST000224,INS00047,2026-04-19T09:37:38,BUY,LIMIT,25,323.44,CANCELLED
ORD202604190000680,2026-04-19,ACC000351,CUST000229,INS00098,2026-04-19T09:49:00,BUY,LIMIT,100,1602.67,COMPLETED
ORD202604190000681,2026-04-19,ACC000058,CUST000332,INS00047,2026-04-19T09:37:42,BUY,LIMIT,20,1034.14,CANCELLED
ORD202604190000682,2026-04-19,ACC000512,CUST000121,INS00011,2026-04-19T09:49:06,SELL,MARKET,50,1273.55,COMPLETED
ORD202604190000683,2026-04-19,ACC000335,CUST000047,INS00090,2026-04-19T09:37:46,BUY,MARKET,1,472.40,COMPLETED
ORD202604190000684,2026-04-19,ACC000785,CUST000328,INS00052,2026-04-19T09:37:48,SELL,LIMIT,2,628.56,COMPLETED
ORD202604190000685,2026-04-19,ACC000641,CUST000237,INS00083,2026-04-19T09:37:50,BUY,LIMIT,100,368.79,COMPLETED
ORD202604190000686,2026-04-19,ACC000278,CUST000044,INS00052,2026-04-19T09:37:52,SELL,MARKET,25,267.00,REJECTED
ORD202604190000687,2026-04-19,ACC000651,CUST000187,INS00015,2026-04-19T09:26:27,BUY,MARKET,20,1156.44,CANCELLED
ORD202604190000688,2026-04-19,ACC000442,CUST000099,INS00073,2026-04-19T09:37:56,SELL,LIMIT,1,2372.21,COMPLETED
ORD202604190000689,2026-04-19,ACC000646,CUST000297,INS00028,2026-04-19T09:37:58,BUY,LIMIT,1,602.20,CANCELLED
ORD202604190000690,2026-04-19,ACC000251,CUST000487,INS00011,2026-04-19T09:38:00,SELL,LIMIT,5,277.91,COMPLETED
ORD202604190000691,2026-04-19,ACC000579,CUST000053,INS00068,2026-04-19T09:26:31,SELL,MARKET,10,1646.79,COMPLETED
ORD202604190000692,2026-04-19,ACC000589,CUST000021,INS00044,2026-04-19T09:38:04,SELL,LIMIT,20,495.14,CANCELLED
ORD202604190000693,2026-04-19,ACC000737,CUST000347,INS00089,2026-04-19T09:49:39,SELL,LIMIT,5,2321.54,COMPLETED
ORD202604190000694,2026-04-19,ACC000016,CUST000311,INS00072,2026-04-19T09:49:42,BUY,LIMIT,10,297.40,COMPLETED
ORD202604190000695,2026-04-19,ACC000022,CUST000158,INS00020,2026-04-19T09:26:35,SELL,LIMIT,100,2249.11,COMPLETED
ORD202604190000696,2026-04-19,ACC000361,CUST000272,INS00067,2026-04-19T09:49:48,BUY,MARKET,1,2373.18,CANCELLED
ORD202604190000697,2026-04-19,ACC000054,CUST000005,INS00028,2026-04-19T09:38:14,BUY,MARKET,10,1078.00,REJECTED
ORD202604190000698,2026-04-19,ACC000477,CUST000456,INS00027,2026-04-19T09:38:16,BUY,MARKET,10,2335.58,COMPLETED
ORD202604190000699,2026-04-19,ACC000417,CUST000203,INS00115,2026-04-19T09:49:57,BUY,LIMIT,20,1264.75,CANCELLED
ORD202604190000700,2026-04-19,ACC000573,CUST000383,INS00053,2026-04-19T09:38:20,SELL,MARKET,25,923.04,REJECTED
ORD202604190000701,2026-04-19,ACC000251,CUST000487,INS00059,2026-04-19T09:38:22,BUY,LIMIT,50,970.72,REJECTED
ORD202604190000702,2026-04-19,ACC000386,CUST000344,INS00109,2026-04-19T09:26:42,BUY,MARKET,50,1565.76,COMPLETED
ORD202604190000703,2026-04-19,ACC000025,CUST000421,INS00079,2026-04-19T09:50:09,BUY,MARKET,50,356.38,CANCELLED
ORD202604190000704,2026-04-19,ACC000394,CUST000164,INS00110,2026-04-19T09:38:28,SELL,MARKET,50,603.07,REJECTED
ORD202604190000705,2026-04-19,ACC000273,CUST000180,INS00110,2026-04-19T09:38:30,SELL,LIMIT,100,2287.26,CANCELLED
ORD202604190000706,2026-04-19,ACC000011,CUST000349,INS00048,2026-04-19T09:38:32,SELL,LIMIT,10,1277.24,COMPLETED
ORD202604190000707,2026-04-19,ACC000331,CUST000070,INS00001,2026-04-19T09:38:34,BUY,LIMIT,50,194.50,COMPLETED
ORD202604190000708,2026-04-19,ACC000463,CUST000077,INS00022,2026-04-19T09:50:24,SELL,LIMIT,50,671.37,COMPLETED
ORD202604190000709,2026-04-19,ACC000074,CUST000229,INS00103,2026-04-19T09:38:38,SELL,LIMIT,50,413.82,COMPLETED
ORD202604190000710,2026-04-19,ACC000712,CUST000018,INS00021,2026-04-19T09:26:50,BUY,LIMIT,50,646.61,REJECTED
ORD202604190000711,2026-04-19,ACC000358,CUST000468,INS00108,2026-04-19T09:26:51,BUY,MARKET,5,2283.04,COMPLETED
ORD202604190000712,2026-04-19,ACC000598,CUST000114,INS00002,2026-04-19T09:38:44,BUY,MARKET,5,183.43,REJECTED
ORD202604190000713,2026-04-19,ACC000194,CUST000019,INS00059,2026-04-19T09:26:53,BUY,MARKET,25,545.35,COMPLETED
ORD202604190000714,2026-04-19,ACC000519,CUST000049,INS00099,2026-04-19T09:26:54,SELL,MARKET,20,1623.11,COMPLETED
ORD202604190000715,2026-04-19,ACC000796,CUST000392,INS00111,2026-04-19T09:26:55,BUY,LIMIT,2,372.92,COMPLETED
ORD202604190000716,2026-04-19,ACC000360,CUST000113,INS00115,2026-04-19T09:26:56,SELL,LIMIT,5,331.53,COMPLETED
ORD202604190000717,2026-04-19,ACC000148,CUST000440,INS00063,2026-04-19T09:26:57,SELL,LIMIT,1,1063.34,COMPLETED
ORD202604190000718,2026-04-19,ACC000515,CUST000464,INS00114,2026-04-19T09:26:58,SELL,LIMIT,25,1564.50,COMPLETED
ORD202604190000719,2026-04-19,ACC000016,CUST000311,INS00116,2026-04-19T09:38:58,BUY,LIMIT,5,1624.04,COMPLETED
ORD202604190000720,2026-04-19,ACC000659,CUST000297,INS00079,2026-04-19T09:27:00,SELL,MARKET,1,481.13,COMPLETED
ORD202604190000721,2026-04-19,ACC000737,CUST000347,INS00003,2026-04-19T09:27:01,SELL,MARKET,5,613.18,COMPLETED
ORD202604190000722,2026-04-19,ACC000453,CUST000467,INS00018,2026-04-19T09:39:04,BUY,LIMIT,10,310.25,COMPLETED
ORD202604190000723,2026-04-19,ACC000278,CUST000044,INS00012,2026-04-19T09:51:09,SELL,LIMIT,25,1734.43,CANCELLED
ORD202604190000724,2026-04-19,ACC000597,CUST000279,INS00066,2026-04-19T09:27:04,SELL,LIMIT,50,2222.95,COMPLETED
ORD202604190000725,2026-04-19,ACC000546,CUST000494,INS00014,2026-04-19T09:39:10,BUY,LIMIT,20,497.69,CANCELLED
ORD202604190000726,2026-04-19,ACC000584,CUST000318,INS00077,2026-04-19T09:39:12,BUY,LIMIT,20,1980.23,REJECTED
ORD202604190000727,2026-04-19,ACC000278,CUST000044,INS00073,2026-04-19T09:27:07,BUY,MARKET,25,972.63,CANCELLED
ORD202604190000728,2026-04-19,ACC000704,CUST000200,INS00033,2026-04-19T09:27:08,SELL,MARKET,50,789.12,CANCELLED
ORD202604190000729,2026-04-19,ACC000255,CUST000425,INS00104,2026-04-19T09:27:09,BUY,MARKET,25,1099.00,COMPLETED
ORD202604190000730,2026-04-19,ACC000297,CUST000007,INS00085,2026-04-19T09:27:10,SELL,LIMIT,25,968.08,COMPLETED
ORD202604190000731,2026-04-19,ACC000017,CUST000477,INS00092,2026-04-19T09:51:33,SELL,MARKET,25,607.40,COMPLETED
ORD202604190000732,2026-04-19,ACC000529,CUST000314,INS00037,2026-04-19T09:39:24,BUY,MARKET,10,1322.16,REJECTED
ORD202604190000733,2026-04-19,ACC000789,CUST000147,INS00115,2026-04-19T09:39:26,SELL,MARKET,50,1675.26,COMPLETED
ORD202604190000734,2026-04-19,ACC000274,CUST000316,INS00007,2026-04-19T09:27:14,SELL,MARKET,100,1256.92,CANCELLED
ORD202604190000735,2026-04-19,ACC000623,CUST000152,INS00022,2026-04-19T09:27:15,BUY,LIMIT,25,1467.87,REJECTED
ORD202604190000736,2026-04-19,ACC000027,CUST000226,INS00083,2026-04-19T09:39:32,SELL,MARKET,1,2198.55,COMPLETED
ORD202604190000737,2026-04-19,ACC000735,CUST000106,INS00118,2026-04-19T09:39:34,BUY,MARKET,1,889.25,COMPLETED
ORD202604190000738,2026-04-19,ACC000575,CUST000196,INS00093,2026-04-19T09:27:18,SELL,LIMIT,20,746.26,CANCELLED
ORD202604190000739,2026-04-19,ACC000671,CUST000323,INS00079,2026-04-19T09:51:57,SELL,MARKET,1,1016.79,CANCELLED
ORD202604190000740,2026-04-19,ACC000512,CUST000121,INS00080,2026-04-19T09:27:20,BUY,MARKET,2,186.78,COMPLETED
ORD202604190000741,2026-04-19,ACC000447,CUST000492,INS00111,2026-04-19T09:52:03,BUY,LIMIT,50,636.06,COMPLETED
ORD202604190000742,2026-04-19,ACC000739,CUST000162,INS00001,2026-04-19T09:27:22,BUY,LIMIT,1,712.09,COMPLETED
ORD202604190000743,2026-04-19,ACC000112,CUST000434,INS00034,2026-04-19T09:52:09,SELL,MARKET,25,1688.46,COMPLETED
ORD202604190000744,2026-04-19,ACC000203,CUST000248,INS00075,2026-04-19T09:52:12,SELL,LIMIT,100,393.38,COMPLETED
ORD202604190000745,2026-04-19,ACC000613,CUST000038,INS00086,2026-04-19T09:39:50,BUY,LIMIT,2,1309.62,REJECTED
ORD202604190000746,2026-04-19,ACC000382,CUST000017,INS00042,2026-04-19T09:52:18,SELL,MARKET,100,634.89,COMPLETED
ORD202604190000747,2026-04-19,ACC000485,CUST000403,INS00072,2026-04-19T09:27:27,BUY,LIMIT,10,1623.62,COMPLETED
ORD202604190000748,2026-04-19,ACC000088,CUST000042,INS00028,2026-04-19T09:27:28,SELL,LIMIT,1,1648.74,CANCELLED
ORD202604190000749,2026-04-19,ACC000153,CUST000421,INS00044,2026-04-19T09:52:27,SELL,LIMIT,10,1975.91,COMPLETED
ORD202604190000750,2026-04-19,ACC000221,CUST000060,INS00109,2026-04-19T09:40:00,BUY,LIMIT,2,2204.21,COMPLETED
ORD202604190000751,2026-04-19,ACC000708,CUST000315,INS00026,2026-04-19T09:27:31,SELL,LIMIT,50,548.53,CANCELLED
ORD202604190000752,2026-04-19,ACC000794,CUST000200,INS00083,2026-04-19T09:27:32,BUY,MARKET,2,455.82,COMPLETED
ORD202604190000753,2026-04-19,ACC000632,CUST000344,INS00024,2026-04-19T09:40:06,SELL,MARKET,20,185.18,COMPLETED
ORD202604190000754,2026-04-19,ACC000759,CUST000417,INS00011,2026-04-19T09:52:42,BUY,LIMIT,25,1103.76,CANCELLED
ORD202604190000755,2026-04-19,ACC000701,CUST000229,INS00043,2026-04-19T09:27:35,SELL,LIMIT,1,1126.26,COMPLETED
ORD202604190000756,2026-04-19,ACC000583,CUST000028,INS00025,2026-04-19T09:40:12,BUY,LIMIT,20,551.95,REJECTED
ORD202604190000757,2026-04-19,ACC000714,CUST000336,INS00056,2026-04-19T09:27:37,BUY,MARKET,2,1673.05,COMPLETED
ORD202604190000758,2026-04-19,ACC000076,CUST000463,INS00115,2026-04-19T09:52:54,BUY,MARKET,1,1431.53,COMPLETED
ORD202604190000759,2026-04-19,ACC000375,CUST000361,INS00029,2026-04-19T09:52:57,BUY,LIMIT,50,1013.55,COMPLETED
ORD202604190000760,2026-04-19,ACC000674,CUST000421,INS00027,2026-04-19T09:53:00,SELL,LIMIT,5,1911.46,COMPLETED
ORD202604190000761,2026-04-19,ACC000007,CUST000452,INS00013,2026-04-19T09:53:03,SELL,MARKET,5,1267.39,COMPLETED
ORD202604190000762,2026-04-19,ACC000244,CUST000493,INS00041,2026-04-19T09:27:42,SELL,MARKET,2,499.95,CANCELLED
ORD202604190000763,2026-04-19,ACC000649,CUST000457,INS00055,2026-04-19T09:27:43,SELL,MARKET,25,167.49,COMPLETED
ORD202604190000764,2026-04-19,ACC000484,CUST000108,INS00061,2026-04-19T09:27:44,BUY,MARKET,1,1233.34,CANCELLED
ORD202604190000765,2026-04-19,ACC000026,CUST000486,INS00073,2026-04-19T09:27:45,BUY,MARKET,20,2024.62,COMPLETED
ORD202604190000766,2026-04-19,ACC000419,CUST000487,INS00103,2026-04-19T09:40:32,SELL,LIMIT,25,1151.97,REJECTED
ORD202604190000767,2026-04-19,ACC000346,CUST000048,INS00047,2026-04-19T09:53:21,SELL,LIMIT,100,150.92,COMPLETED
ORD202604190000768,2026-04-19,ACC000713,CUST000087,INS00100,2026-04-19T09:40:36,BUY,MARKET,100,377.10,COMPLETED
ORD202604190000769,2026-04-19,ACC000207,CUST000410,INS00046,2026-04-19T09:27:49,SELL,MARKET,100,190.46,COMPLETED
ORD202604190000770,2026-04-19,ACC000271,CUST000397,INS00118,2026-04-19T09:40:40,SELL,MARKET,50,1576.31,REJECTED
ORD202604190000771,2026-04-19,ACC000363,CUST000274,INS00117,2026-04-19T09:40:42,SELL,LIMIT,25,2144.63,REJECTED
ORD202604190000772,2026-04-19,ACC000426,CUST000213,INS00025,2026-04-19T09:27:52,SELL,LIMIT,1,1441.30,REJECTED
ORD202604190000773,2026-04-19,ACC000625,CUST000284,INS00073,2026-04-19T09:53:39,BUY,MARKET,25,777.57,CANCELLED
ORD202604190000774,2026-04-19,ACC000638,CUST000491,INS00088,2026-04-19T09:53:42,SELL,MARKET,5,1312.86,REJECTED
ORD202604190000775,2026-04-19,ACC000418,CUST000293,INS00063,2026-04-19T09:40:50,SELL,MARKET,20,267.33,COMPLETED
ORD202604190000776,2026-04-19,ACC000299,CUST000191,INS00037,2026-04-19T09:40:52,SELL,LIMIT,2,241.28,COMPLETED
ORD202604190000777,2026-04-19,ACC000001,CUST000370,INS00007,2026-04-19T09:53:51,SELL,MARKET,20,434.00,REJECTED
ORD202604190000778,2026-04-19,ACC000129,CUST000087,INS00092,2026-04-19T09:53:54,BUY,MARKET,20,445.23,CANCELLED
ORD202604190000779,2026-04-19,ACC000395,CUST000088,INS00029,2026-04-19T09:53:57,SELL,LIMIT,1,1198.85,COMPLETED
ORD202604190000780,2026-04-19,ACC000583,CUST000028,INS00052,2026-04-19T09:41:00,SELL,MARKET,2,2156.12,REJECTED
ORD202604190000781,2026-04-19,ACC000777,CUST000135,INS00056,2026-04-19T09:41:02,BUY,MARKET,25,1953.99,COMPLETED
ORD202604190000782,2026-04-19,ACC000576,CUST000137,INS00071,2026-04-19T09:54:06,BUY,LIMIT,10,806.42,COMPLETED
ORD202604190000783,2026-04-19,ACC000752,CUST000293,INS00024,2026-04-19T09:28:03,SELL,LIMIT,50,1903.89,COMPLETED
ORD202604190000784,2026-04-19,ACC000432,CUST000203,INS00065,2026-04-19T09:41:08,SELL,LIMIT,25,1187.90,CANCELLED
ORD202604190000785,2026-04-19,ACC000633,CUST000372,INS00004,2026-04-19T09:28:05,SELL,LIMIT,1,2303.08,COMPLETED
ORD202604190000786,2026-04-19,ACC000333,CUST000209,INS00075,2026-04-19T09:41:12,SELL,MARKET,25,410.19,COMPLETED
ORD202604190000787,2026-04-19,ACC000558,CUST000388,INS00086,2026-04-19T09:28:07,SELL,MARKET,1,1175.20,COMPLETED
ORD202604190000788,2026-04-19,ACC000368,CUST000486,INS00107,2026-04-19T09:54:24,BUY,LIMIT,2,880.34,COMPLETED
ORD202604190000789,2026-04-19,ACC000459,CUST000332,INS00111,2026-04-19T09:54:27,BUY,MARKET,1,396.89,COMPLETED
ORD202604190000790,2026-04-19,ACC000775,CUST000480,INS00095,2026-04-19T09:54:30,BUY,LIMIT,100,431.00,COMPLETED
ORD202604190000791,2026-04-19,ACC000010,CUST000198,INS00104,2026-04-19T09:28:11,BUY,MARKET,100,1541.95,COMPLETED
ORD202604190000792,2026-04-19,ACC000220,CUST000069,INS00078,2026-04-19T09:28:12,BUY,LIMIT,2,1305.20,COMPLETED
ORD202604190000793,2026-04-19,ACC000038,CUST000420,INS00107,2026-04-19T09:41:26,BUY,LIMIT,100,1010.83,COMPLETED
ORD202604190000794,2026-04-19,ACC000260,CUST000155,INS00105,2026-04-19T09:54:42,SELL,LIMIT,10,2039.12,REJECTED
ORD202604190000795,2026-04-19,ACC000181,CUST000226,INS00056,2026-04-19T09:54:45,BUY,MARKET,5,1570.53,COMPLETED
ORD202604190000796,2026-04-19,ACC000244,CUST000493,INS00066,2026-04-19T09:54:48,SELL,MARKET,10,1205.64,COMPLETED
ORD202604190000797,2026-04-19,ACC000670,CUST000023,INS00048,2026-04-19T09:41:34,BUY,LIMIT,20,1011.91,CANCELLED
ORD202604190000798,2026-04-19,ACC000215,CUST000167,INS00004,2026-04-19T09:54:54,SELL,LIMIT,20,1162.15,COMPLETED
ORD202604190000799,2026-04-19,ACC000051,CUST000379,INS00083,2026-04-19T09:41:38,SELL,LIMIT,100,217.20,COMPLETED
ORD202604190000800,2026-04-19,ACC000376,CUST000155,INS00002,2026-04-19T09:55:00,BUY,LIMIT,5,935.66,COMPLETED
ORD202604190000801,2026-04-19,ACC000708,CUST000315,INS00009,2026-04-19T09:41:42,SELL,LIMIT,5,1615.50,REJECTED
ORD202604190000802,2026-04-19,ACC000205,CUST000154,INS00036,2026-04-19T09:41:44,BUY,LIMIT,20,2225.53,CANCELLED
ORD202604190000803,2026-04-19,ACC000255,CUST000425,INS00074,2026-04-19T09:55:09,SELL,LIMIT,20,415.08,REJECTED
ORD202604190000804,2026-04-19,ACC000559,CUST000235,INS00009,2026-04-19T09:28:24,BUY,MARKET,1,187.31,COMPLETED
ORD202604190000805,2026-04-19,ACC000680,CUST000068,INS00120,2026-04-19T09:28:25,BUY,MARKET,100,857.94,COMPLETED
ORD202604190000806,2026-04-19,ACC000526,CUST000357,INS00097,2026-04-19T09:41:52,BUY,MARKET,50,2223.02,REJECTED
ORD202604190000807,2026-04-19,ACC000056,CUST000436,INS00109,2026-04-19T09:55:21,SELL,MARKET,2,1126.68,REJECTED
ORD202604190000808,2026-04-19,ACC000248,CUST000213,INS00042,2026-04-19T09:55:24,SELL,MARKET,2,1713.09,COMPLETED
ORD202604190000809,2026-04-19,ACC000273,CUST000180,INS00033,2026-04-19T09:28:29,SELL,MARKET,100,1117.53,COMPLETED
ORD202604190000810,2026-04-19,ACC000595,CUST000402,INS00105,2026-04-19T09:28:30,BUY,MARKET,10,316.12,COMPLETED
ORD202604190000811,2026-04-19,ACC000205,CUST000154,INS00115,2026-04-19T09:55:33,SELL,MARKET,1,939.80,REJECTED
ORD202604190000812,2026-04-19,ACC000469,CUST000184,INS00024,2026-04-19T09:42:04,BUY,LIMIT,100,553.51,REJECTED
ORD202604190000813,2026-04-19,ACC000490,CUST000347,INS00080,2026-04-19T09:55:39,SELL,LIMIT,5,1947.64,CANCELLED
ORD202604190000814,2026-04-19,ACC000102,CUST000155,INS00073,2026-04-19T09:28:34,SELL,LIMIT,2,410.00,COMPLETED
ORD202604190000815,2026-04-19,ACC000315,CUST000045,INS00007,2026-04-19T09:42:10,SELL,LIMIT,25,171.40,COMPLETED
ORD202604190000816,2026-04-19,ACC000099,CUST000277,INS00112,2026-04-19T09:55:48,BUY,MARKET,5,2327.30,REJECTED
ORD202604190000817,2026-04-19,ACC000713,CUST000087,INS00120,2026-04-19T09:55:51,BUY,MARKET,20,1030.22,REJECTED
ORD202604190000818,2026-04-19,ACC000644,CUST000376,INS00120,2026-04-19T09:42:16,BUY,LIMIT,20,1609.37,COMPLETED
ORD202604190000819,2026-04-19,ACC000279,CUST000014,INS00043,2026-04-19T09:28:39,SELL,LIMIT,1,437.58,COMPLETED
ORD202604190000820,2026-04-19,ACC000108,CUST000435,INS00104,2026-04-19T09:56:00,BUY,MARKET,1,908.53,CANCELLED
ORD202604190000821,2026-04-19,ACC000760,CUST000382,INS00062,2026-04-19T09:28:41,BUY,LIMIT,5,736.76,COMPLETED
ORD202604190000822,2026-04-19,ACC000700,CUST000438,INS00029,2026-04-19T09:28:42,SELL,MARKET,25,1103.86,COMPLETED
ORD202604190000823,2026-04-19,ACC000039,CUST000148,INS00100,2026-04-19T09:56:09,SELL,LIMIT,10,1337.94,COMPLETED
ORD202604190000824,2026-04-19,ACC000075,CUST000470,INS00050,2026-04-19T09:56:12,SELL,MARKET,50,1705.60,CANCELLED
ORD202604190000825,2026-04-19,ACC000172,CUST000150,INS00057,2026-04-19T09:28:45,SELL,LIMIT,2,2165.49,COMPLETED
ORD202604190000826,2026-04-19,ACC000598,CUST000114,INS00118,2026-04-19T09:28:46,BUY,MARKET,1,663.03,REJECTED
ORD202604190000827,2026-04-19,ACC000570,CUST000333,INS00096,2026-04-19T09:28:47,BUY,MARKET,1,2379.34,COMPLETED
ORD202604190000828,2026-04-19,ACC000083,CUST000038,INS00017,2026-04-19T09:42:36,BUY,MARKET,100,531.75,COMPLETED
ORD202604190000829,2026-04-19,ACC000397,CUST000315,INS00017,2026-04-19T09:28:49,BUY,LIMIT,50,1211.44,COMPLETED
ORD202604190000830,2026-04-19,ACC000747,CUST000186,INS00027,2026-04-19T09:42:40,SELL,LIMIT,100,1727.98,COMPLETED
ORD202604190000831,2026-04-19,ACC000500,CUST000449,INS00100,2026-04-19T09:42:42,BUY,LIMIT,20,2101.25,REJECTED
ORD202604190000832,2026-04-19,ACC000745,CUST000266,INS00065,2026-04-19T09:42:44,SELL,LIMIT,2,243.11,REJECTED
ORD202604190000833,2026-04-19,ACC000116,CUST000109,INS00027,2026-04-19T09:56:39,BUY,MARKET,5,2038.45,COMPLETED
ORD202604190000834,2026-04-19,ACC000179,CUST000055,INS00048,2026-04-19T09:56:42,BUY,LIMIT,5,201.78,CANCELLED
ORD202604190000835,2026-04-19,ACC000168,CUST000053,INS00003,2026-04-19T09:56:45,SELL,LIMIT,100,2026.82,COMPLETED
ORD202604190000836,2026-04-19,ACC000412,CUST000386,INS00106,2026-04-19T09:28:56,SELL,LIMIT,2,256.16,CANCELLED
ORD202604190000837,2026-04-19,ACC000526,CUST000357,INS00057,2026-04-19T09:56:51,SELL,LIMIT,1,631.74,COMPLETED
ORD202604190000838,2026-04-19,ACC000734,CUST000378,INS00007,2026-04-19T09:56:54,SELL,LIMIT,20,191.38,COMPLETED
ORD202604190000839,2026-04-19,ACC000360,CUST000113,INS00104,2026-04-19T09:42:58,SELL,LIMIT,10,1846.54,REJECTED
ORD202604190000840,2026-04-19,ACC000083,CUST000038,INS00104,2026-04-19T09:43:00,SELL,LIMIT,2,1381.51,REJECTED
ORD202604190000841,2026-04-19,ACC000788,CUST000156,INS00093,2026-04-19T09:57:03,SELL,MARKET,20,490.61,CANCELLED
ORD202604190000842,2026-04-19,ACC000197,CUST000495,INS00117,2026-04-19T09:29:02,SELL,LIMIT,1,760.00,COMPLETED
ORD202604190000843,2026-04-19,ACC000465,CUST000336,INS00074,2026-04-19T09:43:06,SELL,LIMIT,50,208.02,COMPLETED
ORD202604190000844,2026-04-19,ACC000018,CUST000316,INS00016,2026-04-19T09:29:04,SELL,LIMIT,20,1416.05,COMPLETED
ORD202604190000845,2026-04-19,ACC000634,CUST000066,INS00003,2026-04-19T09:43:10,BUY,MARKET,100,140.23,COMPLETED
ORD202604190000846,2026-04-19,ACC000566,CUST000071,INS00008,2026-04-19T09:43:12,SELL,MARKET,2,750.30,COMPLETED
ORD202604190000847,2026-04-19,ACC000354,CUST000045,INS00099,2026-04-19T09:29:07,SELL,MARKET,20,711.75,COMPLETED
ORD202604190000848,2026-04-19,ACC000214,CUST000053,INS00112,2026-04-19T09:57:24,BUY,LIMIT,1,650.49,COMPLETED
ORD202604190000849,2026-04-19,ACC000796,CUST000392,INS00041,2026-04-19T09:57:27,BUY,LIMIT,1,1381.77,COMPLETED
ORD202604190000850,2026-04-19,ACC000352,CUST000318,INS00003,2026-04-19T09:29:10,BUY,LIMIT,25,1352.21,REJECTED
ORD202604190000851,2026-04-19,ACC000163,CUST000396,INS00010,2026-04-19T09:29:11,BUY,LIMIT,100,378.06,COMPLETED
ORD202604190000852,2026-04-19,ACC000786,CUST000247,INS00048,2026-04-19T09:29:12,SELL,MARKET,50,282.78,COMPLETED
