fund_movement_id,business_date,account_id,movement_type,amount,currency_code
FND00000345,2026-04-20,ACC000554,TRADE_SETTLEMENT,6475.20,INR
FND00000346,2026-04-20,ACC000177,TRADE_SETTLEMENT,16782.20,INR
FND00000347,2026-04-20,ACC000177,DEPOSIT,10000.00,INR
FND00000348,2026-04-20,ACC000788,TRADE_SETTLEMENT,-1376.07,INR
FND00000349,2026-04-20,ACC000788,DEPOSIT,10000.00,INR
FND00000350,2026-04-20,ACC000504,TRADE_SETTLEMENT,-194389.00,INR
FND00000351,2026-04-20,ACC000144,TRADE_SETTLEMENT,53171.00,INR
FND00000352,2026-04-20,ACC000556,TRADE_SETTLEMENT,-3443.20,INR
FND00000353,2026-04-20,ACC000556,DEPOSIT,25000.00,INR
FND00000354,2026-04-20,ACC000097,TRADE_SETTLEMENT,-8785.50,INR
FND00000355,2026-04-20,ACC000498,TRADE_SETTLEMENT,45840.60,INR
FND00000356,2026-04-20,ACC000608,TRADE_SETTLEMENT,218669.00,INR
FND00000357,2026-04-20,ACC000567,TRADE_SETTLEMENT,20375.00,INR
FND00000358,2026-04-20,ACC000651,TRADE_SETTLEMENT,-564.01,INR
FND00000359,2026-04-20,ACC000670,TRADE_SETTLEMENT,2321.44,INR
FND00000360,2026-04-20,ACC000168,TRADE_SETTLEMENT,-5743.60,INR
FND00000361,2026-04-20,ACC000491,TRADE_SETTLEMENT,-35450.50,INR
FND00000362,2026-04-20,ACC000395,TRADE_SETTLEMENT,2133.62,INR
FND00000363,2026-04-20,ACC000551,TRADE_SETTLEMENT,-3706.30,INR
FND00000364,2026-04-20,ACC000586,TRADE_SETTLEMENT,-8145.60,INR
FND00000365,2026-04-20,ACC000555,TRADE_SETTLEMENT,12832.80,INR
FND00000366,2026-04-20,ACC000095,TRADE_SETTLEMENT,77591.00,INR
FND00000367,2026-04-20,ACC000144,TRADE_SETTLEMENT,28807.20,INR
FND00000368,2026-04-20,ACC000144,DEPOSIT,10000.00,INR
FND00000369,2026-04-20,ACC000306,TRADE_SETTLEMENT,-32090.40,INR
FND00000370,2026-04-20,ACC000623,TRADE_SETTLEMENT,-12210.00,INR
FND00000371,2026-04-20,ACC000447,TRADE_SETTLEMENT,31677.20,INR
FND00000372,2026-04-20,ACC000325,TRADE_SETTLEMENT,9702.10,INR
FND00000373,2026-04-20,ACC000052,TRADE_SETTLEMENT,62883.50,INR
FND00000374,2026-04-20,ACC000114,TRADE_SETTLEMENT,196441.00,INR
FND00000375,2026-04-20,ACC000114,DEPOSIT,50000.00,INR
FND00000376,2026-04-20,ACC000778,TRADE_SETTLEMENT,43747.25,INR
FND00000377,2026-04-20,ACC000392,TRADE_SETTLEMENT,-113577.00,INR
FND00000378,2026-04-20,ACC000703,TRADE_SETTLEMENT,-1027.97,INR
FND00000379,2026-04-20,ACC000174,TRADE_SETTLEMENT,-37497.50,INR
FND00000380,2026-04-20,ACC000119,TRADE_SETTLEMENT,25579.00,INR
FND00000381,2026-04-20,ACC000296,TRADE_SETTLEMENT,57267.75,INR
FND00000382,2026-04-20,ACC000632,TRADE_SETTLEMENT,4546.68,INR
FND00000383,2026-04-20,ACC000632,DEPOSIT,10000.00,INR
FND00000384,2026-04-20,ACC000248,TRADE_SETTLEMENT,-55094.00,INR
FND00000385,2026-04-20,ACC000248,DEPOSIT,10000.00,INR
FND00000386,2026-04-20,ACC000318,TRADE_SETTLEMENT,-207049.00,INR
FND00000387,2026-04-20,ACC000359,TRADE_SETTLEMENT,40493.25,INR
FND00000388,2026-04-20,ACC000308,TRADE_SETTLEMENT,2113.53,INR
FND00000389,2026-04-20,ACC000187,TRADE_SETTLEMENT,1562.70,INR
FND00000390,2026-04-20,ACC000722,TRADE_SETTLEMENT,-34398.00,INR
FND00000391,2026-04-20,ACC000722,DEPOSIT,5000.00,INR
FND00000392,2026-04-20,ACC000721,TRADE_SETTLEMENT,53750.50,INR
FND00000393,2026-04-20,ACC000714,TRADE_SETTLEMENT,-153519.00,INR
FND00000394,2026-04-20,ACC000613,TRADE_SETTLEMENT,-9042.25,INR
FND00000395,2026-04-20,ACC000600,TRADE_SETTLEMENT,-13453.00,INR
FND00000396,2026-04-20,ACC000089,TRADE_SETTLEMENT,28410.20,INR
FND00000397,2026-04-20,ACC000432,TRADE_SETTLEMENT,1133.50,INR
FND00000398,2026-04-20,ACC000318,TRADE_SETTLEMENT,-21390.25,INR
FND00000399,2026-04-20,ACC000318,DEPOSIT,25000.00,INR
FND00000400,2026-04-20,ACC000656,TRADE_SETTLEMENT,11626.40,INR
FND00000401,2026-04-20,ACC000101,TRADE_SETTLEMENT,-94597.50,INR
FND00000402,2026-04-20,ACC000152,TRADE_SETTLEMENT,-22199.00,INR
FND00000403,2026-04-20,ACC000667,TRADE_SETTLEMENT,4060.78,INR
FND00000404,2026-04-20,ACC000670,TRADE_SETTLEMENT,-4606.32,INR
FND00000405,2026-04-20,ACC000042,TRADE_SETTLEMENT,-3981.32,INR
FND00000406,2026-04-20,ACC000042,DEPOSIT,50000.00,INR
FND00000407,2026-04-20,ACC000507,TRADE_SETTLEMENT,-1122.75,INR
FND00000408,2026-04-20,ACC000334,TRADE_SETTLEMENT,52395.25,INR
FND00000409,2026-04-20,ACC000757,TRADE_SETTLEMENT,2064.75,INR
FND00000410,2026-04-20,ACC000783,TRADE_SETTLEMENT,67943.50,INR
FND00000411,2026-04-20,ACC000783,DEPOSIT,10000.00,INR
FND00000412,2026-04-20,ACC000261,TRADE_SETTLEMENT,17584.50,INR
FND00000413,2026-04-20,ACC000579,TRADE_SETTLEMENT,-2803.60,INR
FND00000414,2026-04-20,ACC000677,TRADE_SETTLEMENT,-36920.50,INR
FND00000415,2026-04-20,ACC000306,TRADE_SETTLEMENT,-41203.40,INR
FND00000416,2026-04-20,ACC000371,TRADE_SETTLEMENT,20730.50,INR
FND00000417,2026-04-20,ACC000343,TRADE_SETTLEMENT,-98415.00,INR
FND00000418,2026-04-20,ACC000270,TRADE_SETTLEMENT,1683.84,INR
FND00000419,2026-04-20,ACC000244,TRADE_SETTLEMENT,3902.00,INR
FND00000420,2026-04-20,ACC000330,TRADE_SETTLEMENT,57243.25,INR
FND00000421,2026-04-20,ACC000265,TRADE_SETTLEMENT,-3077.26,INR
FND00000422,2026-04-20,ACC000178,TRADE_SETTLEMENT,-103515.00,INR
FND00000423,2026-04-20,ACC000515,TRADE_SETTLEMENT,64828.50,INR
FND00000424,2026-04-20,ACC000384,TRADE_SETTLEMENT,3424.10,INR
FND00000425,2026-04-20,ACC000578,TRADE_SETTLEMENT,41153.20,INR
FND00000426,2026-04-20,ACC000445,TRADE_SETTLEMENT,41194.20,INR
FND00000427,2026-04-20,ACC000739,TRADE_SETTLEMENT,2142.74,INR
FND00000428,2026-04-20,ACC000629,TRADE_SETTLEMENT,84063.50,INR
FND00000429,2026-04-20,ACC000732,TRADE_SETTLEMENT,27228.00,INR
FND00000430,2026-04-20,ACC000732,DEPOSIT,50000.00,INR
FND00000431,2026-04-20,ACC000039,TRADE_SETTLEMENT,50650.25,INR
FND00000432,2026-04-20,ACC000371,TRADE_SETTLEMENT,48980.00,INR
FND00000433,2026-04-20,ACC000371,DEPOSIT,50000.00,INR
FND00000434,2026-04-20,ACC000027,TRADE_SETTLEMENT,1874.14,INR
FND00000435,2026-04-20,ACC000053,TRADE_SETTLEMENT,28972.25,INR
FND00000436,2026-04-20,ACC000292,TRADE_SETTLEMENT,-41908.00,INR
FND00000437,2026-04-20,ACC000320,TRADE_SETTLEMENT,-98557.50,INR
FND00000438,2026-04-20,ACC000422,TRADE_SETTLEMENT,8019.15,INR
FND00000439,2026-04-20,ACC000068,TRADE_SETTLEMENT,150811.00,INR
FND00000440,2026-04-20,ACC000251,TRADE_SETTLEMENT,-344.14,INR
FND00000441,2026-04-20,ACC000730,TRADE_SETTLEMENT,-155473.00,INR
FND00000442,2026-04-20,ACC000378,TRADE_SETTLEMENT,-6950.20,INR
FND00000443,2026-04-20,ACC000794,TRADE_SETTLEMENT,-54354.50,INR
FND00000444,2026-04-20,ACC000794,DEPOSIT,50000.00,INR
FND00000445,2026-04-20,ACC000788,TRADE_SETTLEMENT,21583.20,INR
FND00000446,2026-04-20,ACC000157,TRADE_SETTLEMENT,-6894.95,INR
FND00000447,2026-04-20,ACC000157,DEPOSIT,5000.00,INR
FND00000448,2026-04-20,ACC000479,TRADE_SETTLEMENT,-3254.10,INR
FND00000449,2026-04-20,ACC000759,TRADE_SETTLEMENT,-6083.25,INR
FND00000450,2026-04-20,ACC000112,TRADE_SETTLEMENT,4687.85,INR
FND00000451,2026-04-20,ACC000709,TRADE_SETTLEMENT,-806.35,INR
FND00000452,2026-04-20,ACC000729,TRADE_SETTLEMENT,1548.80,INR
FND00000453,2026-04-20,ACC000044,TRADE_SETTLEMENT,-9562.70,INR
FND00000454,2026-04-20,ACC000448,TRADE_SETTLEMENT,19457.60,INR
FND00000455,2026-04-20,ACC000261,TRADE_SETTLEMENT,-61087.00,INR
FND00000456,2026-04-20,ACC000225,TRADE_SETTLEMENT,-10999.00,INR
FND00000457,2026-04-20,ACC000575,TRADE_SETTLEMENT,12956.90,INR
FND00000458,2026-04-20,ACC000558,TRADE_SETTLEMENT,11101.75,INR
FND00000459,2026-04-20,ACC000558,DEPOSIT,10000.00,INR
FND00000460,2026-04-20,ACC000470,TRADE_SETTLEMENT,2012.37,INR
FND00000461,2026-04-20,ACC000050,TRADE_SETTLEMENT,5955.00,INR
FND00000462,2026-04-20,ACC000372,TRADE_SETTLEMENT,4148.30,INR
FND00000463,2026-04-20,ACC000683,TRADE_SETTLEMENT,3825.24,INR
FND00000464,2026-04-20,ACC000683,DEPOSIT,5000.00,INR
FND00000465,2026-04-20,ACC000713,TRADE_SETTLEMENT,-190950.00,INR
FND00000466,2026-04-20,ACC000523,TRADE_SETTLEMENT,-57208.75,INR
FND00000467,2026-04-20,ACC000450,TRADE_SETTLEMENT,710.54,INR
FND00000468,2026-04-20,ACC000730,TRADE_SETTLEMENT,-1723.96,INR
FND00000469,2026-04-20,ACC000730,DEPOSIT,10000.00,INR
FND00000470,2026-04-20,ACC000016,TRADE_SETTLEMENT,67820.50,INR
FND00000471,2026-04-20,ACC000542,TRADE_SETTLEMENT,3370.72,INR
FND00000472,2026-04-20,ACC000629,TRADE_SETTLEMENT,-3524.18,INR
FND00000473,2026-04-20,ACC000629,DEPOSIT,10000.00,INR
FND00000474,2026-04-20,ACC000762,TRADE_SETTLEMENT,6363.75,INR
FND00000475,2026-04-20,ACC000762,DEPOSIT,5000.00,INR
FND00000476,2026-04-20,ACC000151,TRADE_SETTLEMENT,112651.50,INR
FND00000477,2026-04-20,ACC000665,TRADE_SETTLEMENT,-2972.30,INR
FND00000478,2026-04-20,ACC000273,TRADE_SETTLEMENT,222053.00,INR
FND00000479,2026-04-20,ACC000244,TRADE_SETTLEMENT,894.52,INR
FND00000480,2026-04-20,ACC000542,TRADE_SETTLEMENT,-329.37,INR
FND00000481,2026-04-20,ACC000216,TRADE_SETTLEMENT,-201097.00,INR
FND00000482,2026-04-20,ACC000216,DEPOSIT,10000.00,INR
FND00000483,2026-04-20,ACC000069,TRADE_SETTLEMENT,86821.50,INR
FND00000484,2026-04-20,ACC000465,TRADE_SETTLEMENT,-53855.00,INR
FND00000485,2026-04-20,ACC000493,TRADE_SETTLEMENT,-64586.00,INR
FND00000486,2026-04-20,ACC000493,DEPOSIT,50000.00,INR
FND00000487,2026-04-20,ACC000027,TRADE_SETTLEMENT,137857.00,INR
FND00000488,2026-04-20,ACC000143,TRADE_SETTLEMENT,15681.50,INR
FND00000489,2026-04-20,ACC000432,TRADE_SETTLEMENT,6178.00,INR
FND00000490,2026-04-20,ACC000778,TRADE_SETTLEMENT,-11843.40,INR
FND00000491,2026-04-20,ACC000074,TRADE_SETTLEMENT,-45276.75,INR
FND00000492,2026-04-20,ACC000023,TRADE_SETTLEMENT,-162636.00,INR
FND00000493,2026-04-20,ACC000361,TRADE_SETTLEMENT,-4737.34,INR
FND00000494,2026-04-20,ACC000175,TRADE_SETTLEMENT,55137.00,INR
FND00000495,2026-04-20,ACC000442,TRADE_SETTLEMENT,-54976.25,INR
FND00000496,2026-04-20,ACC000130,TRADE_SETTLEMENT,-939.96,INR
FND00000497,2026-04-20,ACC000130,DEPOSIT,50000.00,INR
FND00000498,2026-04-20,ACC000033,TRADE_SETTLEMENT,-1227.34,INR
FND00000499,2026-04-20,ACC000099,TRADE_SETTLEMENT,-71108.50,INR
FND00000500,2026-04-20,ACC000614,TRADE_SETTLEMENT,-202081.00,INR
FND00000501,2026-04-20,ACC000505,TRADE_SETTLEMENT,15022.60,INR
FND00000502,2026-04-20,ACC000277,TRADE_SETTLEMENT,-1117.49,INR
FND00000503,2026-04-20,ACC000652,TRADE_SETTLEMENT,-30601.40,INR
FND00000504,2026-04-20,ACC000782,TRADE_SETTLEMENT,49740.00,INR
FND00000505,2026-04-20,ACC000288,TRADE_SETTLEMENT,-41466.50,INR
FND00000506,2026-04-20,ACC000068,TRADE_SETTLEMENT,-1391.20,INR
FND00000507,2026-04-20,ACC000713,TRADE_SETTLEMENT,3582.40,INR
FND00000508,2026-04-20,ACC000041,TRADE_SETTLEMENT,6316.15,INR
FND00000509,2026-04-20,ACC000059,TRADE_SETTLEMENT,160888.00,INR
FND00000510,2026-04-20,ACC000059,DEPOSIT,10000.00,INR
FND00000511,2026-04-20,ACC000689,TRADE_SETTLEMENT,14712.50,INR
FND00000512,2026-04-20,ACC000139,TRADE_SETTLEMENT,3976.65,INR
FND00000513,2026-04-20,ACC000230,TRADE_SETTLEMENT,-833.94,INR
FND00000514,2026-04-20,ACC000299,TRADE_SETTLEMENT,-1401.57,INR
FND00000515,2026-04-20,ACC000754,TRADE_SETTLEMENT,53139.50,INR
FND00000516,2026-04-20,ACC000350,TRADE_SETTLEMENT,34134.75,INR
FND00000517,2026-04-20,ACC000350,DEPOSIT,5000.00,INR
FND00000518,2026-04-20,ACC000574,TRADE_SETTLEMENT,841.33,INR
FND00000519,2026-04-20,ACC000574,DEPOSIT,25000.00,INR
FND00000520,2026-04-20,ACC000320,TRADE_SETTLEMENT,-57438.00,INR
FND00000521,2026-04-20,ACC000653,TRADE_SETTLEMENT,-25316.50,INR
FND00000522,2026-04-20,ACC000588,TRADE_SETTLEMENT,4164.40,INR
FND00000523,2026-04-20,ACC000065,TRADE_SETTLEMENT,346.14,INR
FND00000524,2026-04-20,ACC000600,TRADE_SETTLEMENT,-13813.10,INR
FND00000525,2026-04-20,ACC000281,TRADE_SETTLEMENT,21433.00,INR
FND00000526,2026-04-20,ACC000263,TRADE_SETTLEMENT,-108567.50,INR
FND00000527,2026-04-20,ACC000316,TRADE_SETTLEMENT,3202.75,INR
FND00000528,2026-04-20,ACC000555,TRADE_SETTLEMENT,-177350.00,INR
FND00000529,2026-04-20,ACC000256,TRADE_SETTLEMENT,4486.75,INR
FND00000530,2026-04-20,ACC000256,DEPOSIT,50000.00,INR
FND00000531,2026-04-20,ACC000277,TRADE_SETTLEMENT,2131.32,INR
FND00000532,2026-04-20,ACC000067,TRADE_SETTLEMENT,25439.00,INR
FND00000533,2026-04-20,ACC000139,TRADE_SETTLEMENT,-2438.80,INR
FND00000534,2026-04-20,ACC000427,TRADE_SETTLEMENT,36734.00,INR
FND00000535,2026-04-20,ACC000758,TRADE_SETTLEMENT,91148.00,INR
FND00000536,2026-04-20,ACC000758,DEPOSIT,10000.00,INR
FND00000537,2026-04-20,ACC000085,TRADE_SETTLEMENT,3328.26,INR
FND00000538,2026-04-20,ACC000311,TRADE_SETTLEMENT,2078.60,INR
FND00000539,2026-04-20,ACC000311,DEPOSIT,5000.00,INR
FND00000540,2026-04-20,ACC000199,TRADE_SETTLEMENT,115786.00,INR
FND00000541,2026-04-20,ACC000310,TRADE_SETTLEMENT,7299.85,INR
FND00000542,2026-04-20,ACC000722,TRADE_SETTLEMENT,172297.00,INR
FND00000543,2026-04-20,ACC000625,TRADE_SETTLEMENT,31051.40,INR
FND00000544,2026-04-20,ACC000217,TRADE_SETTLEMENT,16363.80,INR
FND00000545,2026-04-20,ACC000247,TRADE_SETTLEMENT,-7155.75,INR
FND00000546,2026-04-20,ACC000195,TRADE_SETTLEMENT,6244.00,INR
FND00000547,2026-04-20,ACC000643,TRADE_SETTLEMENT,-2325.57,INR
FND00000548,2026-04-20,ACC000002,TRADE_SETTLEMENT,-30097.00,INR
FND00000549,2026-04-20,ACC000312,TRADE_SETTLEMENT,53266.75,INR
FND00000550,2026-04-20,ACC000305,TRADE_SETTLEMENT,22128.30,INR
FND00000551,2026-04-20,ACC000041,TRADE_SETTLEMENT,-1074.82,INR
FND00000552,2026-04-20,ACC000450,TRADE_SETTLEMENT,-1814.71,INR
FND00000553,2026-04-20,ACC000636,TRADE_SETTLEMENT,-23539.00,INR
FND00000554,2026-04-20,ACC000299,TRADE_SETTLEMENT,103151.00,INR
FND00000555,2026-04-20,ACC000272,TRADE_SETTLEMENT,3929.88,INR
FND00000556,2026-04-20,ACC000726,TRADE_SETTLEMENT,-96799.50,INR
FND00000557,2026-04-20,ACC000146,TRADE_SETTLEMENT,-45516.25,INR
FND00000558,2026-04-20,ACC000789,TRADE_SETTLEMENT,-2859.70,INR
FND00000559,2026-04-20,ACC000789,DEPOSIT,5000.00,INR
FND00000560,2026-04-20,ACC000525,TRADE_SETTLEMENT,3053.38,INR
FND00000561,2026-04-20,ACC000494,TRADE_SETTLEMENT,-447.39,INR
FND00000562,2026-04-20,ACC000082,TRADE_SETTLEMENT,-934.00,INR
FND00000563,2026-04-20,ACC000582,TRADE_SETTLEMENT,-3017.50,INR
FND00000564,2026-04-20,ACC000437,TRADE_SETTLEMENT,584.90,INR
FND00000565,2026-04-20,ACC000270,TRADE_SETTLEMENT,1676.12,INR
FND00000566,2026-04-20,ACC000251,TRADE_SETTLEMENT,33004.40,INR
FND00000567,2026-04-20,ACC000670,TRADE_SETTLEMENT,4085.08,INR
FND00000568,2026-04-20,ACC000727,TRADE_SETTLEMENT,-1577.63,INR
FND00000569,2026-04-20,ACC000745,TRADE_SETTLEMENT,-8148.00,INR
FND00000570,2026-04-20,ACC000745,DEPOSIT,50000.00,INR
FND00000571,2026-04-20,ACC000631,TRADE_SETTLEMENT,-96454.50,INR
FND00000572,2026-04-20,ACC000320,TRADE_SETTLEMENT,-1895.09,INR
FND00000573,2026-04-20,ACC000471,TRADE_SETTLEMENT,85887.50,INR
FND00000574,2026-04-20,ACC000655,TRADE_SETTLEMENT,3731.52,INR
FND00000575,2026-04-20,ACC000462,TRADE_SETTLEMENT,-61567.00,INR
FND00000576,2026-04-20,ACC000593,TRADE_SETTLEMENT,-2072.60,INR
FND00000577,2026-04-20,ACC000593,DEPOSIT,5000.00,INR
FND00000578,2026-04-20,ACC000570,TRADE_SETTLEMENT,1416.50,INR
FND00000579,2026-04-20,ACC000570,DEPOSIT,50000.00,INR
FND00000580,2026-04-20,ACC000369,TRADE_SETTLEMENT,-100190.50,INR
FND00000581,2026-04-20,ACC000369,DEPOSIT,10000.00,INR
FND00000582,2026-04-20,ACC000739,TRADE_SETTLEMENT,118192.50,INR
FND00000583,2026-04-20,ACC000739,DEPOSIT,5000.00,INR
FND00000584,2026-04-20,ACC000319,TRADE_SETTLEMENT,1405.70,INR
FND00000585,2026-04-20,ACC000665,TRADE_SETTLEMENT,36842.50,INR
FND00000586,2026-04-20,ACC000298,TRADE_SETTLEMENT,-207740.00,INR
FND00000587,2026-04-20,ACC000562,TRADE_SETTLEMENT,3159.52,INR
FND00000588,2026-04-20,ACC000082,TRADE_SETTLEMENT,-32629.80,INR
FND00000589,2026-04-20,ACC000174,TRADE_SETTLEMENT,-1923.56,INR
FND00000590,2026-04-20,ACC000108,TRADE_SETTLEMENT,-5599.00,INR
FND00000591,2026-04-20,ACC000073,TRADE_SETTLEMENT,-99952.50,INR
FND00000592,2026-04-20,ACC000590,TRADE_SETTLEMENT,106057.00,INR
FND00000593,2026-04-20,ACC000590,DEPOSIT,5000.00,INR
FND00000594,2026-04-20,ACC000638,TRADE_SETTLEMENT,10058.35,INR
FND00000595,2026-04-20,ACC000010,TRADE_SETTLEMENT,-2548.70,INR
FND00000596,2026-04-20,ACC000137,TRADE_SETTLEMENT,36837.00,INR
FND00000597,2026-04-20,ACC000693,TRADE_SETTLEMENT,5314.70,INR
FND00000598,2026-04-20,ACC000122,TRADE_SETTLEMENT,10422.45,INR
FND00000599,2026-04-20,ACC000794,TRADE_SETTLEMENT,-5489.25,INR
FND00000600,2026-04-20,ACC000330,TRADE_SETTLEMENT,388.45,INR
FND00000601,2026-04-20,ACC000376,TRADE_SETTLEMENT,3353.24,INR
FND00000602,2026-04-20,ACC000691,TRADE_SETTLEMENT,-15159.30,INR
FND00000603,2026-04-20,ACC000240,TRADE_SETTLEMENT,-11643.75,INR
FND00000604,2026-04-20,ACC000791,TRADE_SETTLEMENT,42749.00,INR
FND00000605,2026-04-20,ACC000450,TRADE_SETTLEMENT,-44621.25,INR
FND00000606,2026-04-20,ACC000034,TRADE_SETTLEMENT,-104751.00,INR
FND00000607,2026-04-20,ACC000299,TRADE_SETTLEMENT,1317.89,INR
FND00000608,2026-04-20,ACC000520,TRADE_SETTLEMENT,29935.00,INR
FND00000609,2026-04-20,ACC000520,DEPOSIT,10000.00,INR
FND00000610,2026-04-20,ACC000739,TRADE_SETTLEMENT,1328.05,INR
FND00000611,2026-04-20,ACC000741,TRADE_SETTLEMENT,-3850.42,INR
FND00000612,2026-04-20,ACC000460,TRADE_SETTLEMENT,7797.00,INR
FND00000613,2026-04-20,ACC000460,DEPOSIT,25000.00,INR
FND00000614,2026-04-20,ACC000018,TRADE_SETTLEMENT,18988.70,INR
FND00000615,2026-04-20,ACC000018,DEPOSIT,10000.00,INR
FND00000616,2026-04-20,ACC000206,TRADE_SETTLEMENT,22446.00,INR
FND00000617,2026-04-20,ACC000660,TRADE_SETTLEMENT,-43201.00,INR
FND00000618,2026-04-20,ACC000052,TRADE_SETTLEMENT,-75463.50,INR
FND00000619,2026-04-20,ACC000242,TRADE_SETTLEMENT,1659.62,INR
FND00000620,2026-04-20,ACC000769,TRADE_SETTLEMENT,14129.60,INR
FND00000621,2026-04-20,ACC000769,DEPOSIT,50000.00,INR
FND00000622,2026-04-20,ACC000455,TRADE_SETTLEMENT,64856.00,INR
FND00000623,2026-04-20,ACC000455,DEPOSIT,10000.00,INR
FND00000624,2026-04-20,ACC000766,TRADE_SETTLEMENT,271.98,INR
FND00000625,2026-04-20,ACC000426,TRADE_SETTLEMENT,-621.56,INR
FND00000626,2026-04-20,ACC000103,TRADE_SETTLEMENT,-2251.38,INR
FND00000627,2026-04-20,ACC000103,DEPOSIT,10000.00,INR
FND00000628,2026-04-20,ACC000205,TRADE_SETTLEMENT,-32699.00,INR
FND00000629,2026-04-20,ACC000240,TRADE_SETTLEMENT,31005.50,INR
FND00000630,2026-04-20,ACC000194,TRADE_SETTLEMENT,50899.00,INR
FND00000631,2026-04-20,ACC000194,DEPOSIT,5000.00,INR
FND00000632,2026-04-20,ACC000014,TRADE_SETTLEMENT,-15727.75,INR
FND00000633,2026-04-20,ACC000256,TRADE_SETTLEMENT,6596.00,INR
FND00000634,2026-04-20,ACC000747,TRADE_SETTLEMENT,290.72,INR
FND00000635,2026-04-20,ACC000780,TRADE_SETTLEMENT,4023.54,INR
FND00000636,2026-04-20,ACC000674,TRADE_SETTLEMENT,48265.00,INR
FND00000637,2026-04-20,ACC000595,TRADE_SETTLEMENT,16688.90,INR
FND00000638,2026-04-20,ACC000595,DEPOSIT,50000.00,INR
FND00000639,2026-04-20,ACC000335,TRADE_SETTLEMENT,41264.25,INR
FND00000640,2026-04-20,ACC000001,TRADE_SETTLEMENT,-6676.00,INR
FND00000641,2026-04-20,ACC000574,TRADE_SETTLEMENT,-6642.20,INR
FND00000642,2026-04-20,ACC000691,TRADE_SETTLEMENT,184.00,INR
FND00000643,2026-04-20,ACC000178,TRADE_SETTLEMENT,-47531.50,INR
FND00000644,2026-04-20,ACC000233,TRADE_SETTLEMENT,-2529.20,INR
FND00000645,2026-04-20,ACC000212,TRADE_SETTLEMENT,47620.20,INR
FND00000646,2026-04-20,ACC000044,TRADE_SETTLEMENT,10035.20,INR
FND00000647,2026-04-20,ACC000516,TRADE_SETTLEMENT,6363.00,INR
FND00000648,2026-04-20,ACC000516,DEPOSIT,10000.00,INR
FND00000649,2026-04-20,ACC000170,TRADE_SETTLEMENT,225634.00,INR
FND00000650,2026-04-20,ACC000497,TRADE_SETTLEMENT,-22906.25,INR
FND00000651,2026-04-20,ACC000587,TRADE_SETTLEMENT,-20655.00,INR
FND00000652,2026-04-20,ACC000200,TRADE_SETTLEMENT,170728.00,INR
FND00000653,2026-04-20,ACC000056,TRADE_SETTLEMENT,-1394.59,INR
FND00000654,2026-04-20,ACC000020,TRADE_SETTLEMENT,4727.40,INR
FND00000655,2026-04-20,ACC000264,TRADE_SETTLEMENT,-2322.10,INR
FND00000656,2026-04-20,ACC000791,TRADE_SETTLEMENT,44334.40,INR
FND00000657,2026-04-20,ACC000758,TRADE_SETTLEMENT,6993.15,INR
FND00000658,2026-04-20,ACC000293,TRADE_SETTLEMENT,-76953.00,INR
FND00000659,2026-04-20,ACC000584,TRADE_SETTLEMENT,-28136.00,INR
FND00000660,2026-04-20,ACC000765,TRADE_SETTLEMENT,24974.00,INR
FND00000661,2026-04-20,ACC000765,DEPOSIT,25000.00,INR
FND00000662,2026-04-20,ACC000485,TRADE_SETTLEMENT,3154.72,INR
FND00000663,2026-04-20,ACC000012,TRADE_SETTLEMENT,-39169.00,INR
FND00000664,2026-04-20,ACC000012,DEPOSIT,25000.00,INR
FND00000665,2026-04-20,ACC000447,TRADE_SETTLEMENT,-11120.25,INR
FND00000666,2026-04-20,ACC000447,DEPOSIT,10000.00,INR
FND00000667,2026-04-20,ACC000479,TRADE_SETTLEMENT,-19397.50,INR
FND00000668,2026-04-20,ACC000594,TRADE_SETTLEMENT,-21604.30,INR
FND00000669,2026-04-20,ACC000095,TRADE_SETTLEMENT,3542.56,INR
FND00000670,2026-04-20,ACC000795,TRADE_SETTLEMENT,1505.16,INR
FND00000671,2026-04-20,ACC000377,TRADE_SETTLEMENT,-72655.00,INR
FND00000672,2026-04-20,ACC000595,TRADE_SETTLEMENT,13644.80,INR
FND00000673,2026-04-20,ACC000776,TRADE_SETTLEMENT,-9059.50,INR
FND00000674,2026-04-20,ACC000300,TRADE_SETTLEMENT,45128.20,INR
FND00000675,2026-04-20,ACC000786,TRADE_SETTLEMENT,863.90,INR
FND00000676,2026-04-20,ACC000129,TRADE_SETTLEMENT,-2381.00,INR
FND00000677,2026-04-20,ACC000392,TRADE_SETTLEMENT,9098.70,INR
FND00000678,2026-04-20,ACC000392,DEPOSIT,25000.00,INR
FND00000679,2026-04-20,ACC000038,TRADE_SETTLEMENT,7022.80,INR
FND00000680,2026-04-20,ACC000038,DEPOSIT,50000.00,INR
FND00000681,2026-04-20,ACC000430,TRADE_SETTLEMENT,39579.80,INR
FND00000682,2026-04-20,ACC000251,TRADE_SETTLEMENT,-32863.00,INR
FND00000683,2026-04-20,ACC000649,TRADE_SETTLEMENT,2069.68,INR
FND00000684,2026-04-20,ACC000649,DEPOSIT,10000.00,INR
FND00000685,2026-04-20,ACC000362,TRADE_SETTLEMENT,-2586.52,INR
FND00000686,2026-04-20,ACC000286,TRADE_SETTLEMENT,9863.00,INR
FND00000687,2026-04-20,ACC000116,TRADE_SETTLEMENT,-16778.90,INR
FND00000688,2026-04-20,ACC000219,TRADE_SETTLEMENT,-12990.10,INR
FND00000689,2026-04-20,ACC000219,DEPOSIT,25000.00,INR
