trade_id,business_date,order_id,account_id,customer_id,instrument_id,trade_side,trade_timestamp,executed_quantity,executed_price,brokerage_fee,tax_amount
TRD00000501,2026-04-20,ORD202604200000897,ACC000298,CUST000255,INS00050,BUY,2026-04-20T09:45:07,100,2077.40,62.32,37.39
TRD00000502,2026-04-20,ORD202604200000899,ACC000562,CUST000400,INS00040,SELL,2026-04-20T09:45:16,2,1579.76,5.00,0.57
TRD00000503,2026-04-20,ORD202604200000900,ACC000082,CUST000203,INS00073,BUY,2026-04-20T10:00:38,20,1631.49,9.79,5.87
TRD00000504,2026-04-20,ORD202604200000902,ACC000174,CUST000195,INS00113,BUY,2026-04-20T09:45:47,2,961.78,5.00,0.35
TRD00000505,2026-04-20,ORD202604200000906,ACC000108,CUST000435,INS00080,BUY,2026-04-20T10:00:30,5,1119.80,5.00,1.01
TRD00000506,2026-04-20,ORD202604200000907,ACC000073,CUST000349,INS00082,BUY,2026-04-20T09:45:36,50,1999.05,29.99,17.99
TRD00000507,2026-04-20,ORD202604200000908,ACC000590,CUST000083,INS00115,SELL,2026-04-20T09:30:28,50,2121.14,31.82,19.09
TRD00000508,2026-04-20,ORD202604200000909,ACC000638,CUST000491,INS00088,SELL,2026-04-20T09:30:11,5,2011.67,5.00,1.81
TRD00000509,2026-04-20,ORD202604200000912,ACC000010,CUST000198,INS00005,BUY,2026-04-20T09:30:54,10,254.87,5.00,0.46
TRD00000510,2026-04-20,ORD202604200000913,ACC000137,CUST000009,INS00058,SELL,2026-04-20T09:30:57,25,1473.48,11.05,6.63
TRD00000511,2026-04-20,ORD202604200000915,ACC000693,CUST000336,INS00120,SELL,2026-04-20T10:01:19,10,531.47,5.00,0.96
TRD00000512,2026-04-20,ORD202604200000916,ACC000122,CUST000469,INS00002,SELL,2026-04-20T09:30:39,5,2084.49,5.00,1.88
TRD00000513,2026-04-20,ORD202604200000918,ACC000794,CUST000200,INS00040,BUY,2026-04-20T10:01:34,5,1097.85,5.00,0.99
TRD00000514,2026-04-20,ORD202604200000920,ACC000330,CUST000232,INS00067,SELL,2026-04-20T09:45:57,1,388.45,5.00,0.07
TRD00000515,2026-04-20,ORD202604200000921,ACC000376,CUST000155,INS00100,SELL,2026-04-20T09:30:27,2,1676.62,5.00,0.60
TRD00000516,2026-04-20,ORD202604200000923,ACC000691,CUST000097,INS00098,BUY,2026-04-20T09:46:30,10,1515.93,5.00,2.73
TRD00000517,2026-04-20,ORD202604200000924,ACC000240,CUST000316,INS00105,BUY,2026-04-20T09:46:04,25,465.75,5.00,2.10
TRD00000518,2026-04-20,ORD202604200000926,ACC000791,CUST000393,INS00114,SELL,2026-04-20T10:01:22,50,854.98,12.82,7.69
TRD00000519,2026-04-20,ORD202604200000928,ACC000450,CUST000400,INS00099,BUY,2026-04-20T10:01:45,25,1784.85,13.39,8.03
TRD00000520,2026-04-20,ORD202604200000931,ACC000034,CUST000153,INS00099,BUY,2026-04-20T10:02:05,50,2095.02,31.43,18.86
TRD00000521,2026-04-20,ORD202604200000932,ACC000299,CUST000191,INS00049,SELL,2026-04-20T10:01:51,1,1317.89,5.00,0.24
TRD00000522,2026-04-20,ORD202604200000936,ACC000520,CUST000340,INS00109,SELL,2026-04-20T09:31:12,50,598.70,8.98,5.39
TRD00000523,2026-04-20,ORD202604200000937,ACC000739,CUST000162,INS00061,SELL,2026-04-20T10:02:19,1,1328.05,5.00,0.24
TRD00000524,2026-04-20,ORD202604200000938,ACC000741,CUST000114,INS00120,BUY,2026-04-20T10:02:18,2,1925.21,5.00,0.69
TRD00000525,2026-04-20,ORD202604200000940,ACC000460,CUST000351,INS00015,SELL,2026-04-20T09:31:00,5,1559.40,5.00,1.40
TRD00000526,2026-04-20,ORD202604200000941,ACC000018,CUST000316,INS00070,SELL,2026-04-20T10:02:15,10,1898.87,5.70,3.42
TRD00000527,2026-04-20,ORD202604200000945,ACC000206,CUST000435,INS00010,SELL,2026-04-20T09:46:51,50,448.92,6.73,4.04
TRD00000528,2026-04-20,ORD202604200000946,ACC000660,CUST000335,INS00065,BUY,2026-04-20T09:31:29,25,1728.04,12.96,7.78
TRD00000529,2026-04-20,ORD202604200000948,ACC000052,CUST000452,INS00088,BUY,2026-04-20T09:30:56,50,1509.27,22.64,13.58
TRD00000530,2026-04-20,ORD202604200000949,ACC000242,CUST000276,INS00071,SELL,2026-04-20T10:02:42,1,1659.62,5.00,0.30
TRD00000531,2026-04-20,ORD202604200000952,ACC000769,CUST000163,INS00085,SELL,2026-04-20T09:47:28,20,706.48,5.00,2.54
TRD00000532,2026-04-20,ORD202604200000956,ACC000455,CUST000413,INS00099,SELL,2026-04-20T09:31:22,50,1297.12,19.46,11.67
TRD00000533,2026-04-20,ORD202604200000957,ACC000766,CUST000324,INS00098,SELL,2026-04-20T09:47:14,1,271.98,5.00,0.05
TRD00000534,2026-04-20,ORD202604200000959,ACC000426,CUST000213,INS00050,BUY,2026-04-20T09:31:32,1,621.56,5.00,0.11
TRD00000535,2026-04-20,ORD202604200000960,ACC000103,CUST000154,INS00063,BUY,2026-04-20T09:31:05,2,1125.69,5.00,0.41
TRD00000536,2026-04-20,ORD202604200000961,ACC000205,CUST000154,INS00064,BUY,2026-04-20T10:03:33,25,1307.96,9.81,5.89
TRD00000537,2026-04-20,ORD202604200000962,ACC000240,CUST000316,INS00004,SELL,2026-04-20T09:47:22,50,620.11,9.30,5.58
TRD00000538,2026-04-20,ORD202604200000963,ACC000194,CUST000019,INS00111,SELL,2026-04-20T10:03:39,100,508.99,15.27,9.16
TRD00000539,2026-04-20,ORD202604200000964,ACC000014,CUST000021,INS00074,BUY,2026-04-20T09:31:14,25,629.11,5.00,2.83
TRD00000540,2026-04-20,ORD202604200000965,ACC000256,CUST000437,INS00097,SELL,2026-04-20T09:31:09,25,263.84,5.00,1.19
TRD00000541,2026-04-20,ORD202604200000966,ACC000747,CUST000186,INS00084,SELL,2026-04-20T09:31:51,1,290.72,5.00,0.05
TRD00000542,2026-04-20,ORD202604200000967,ACC000780,CUST000065,INS00084,SELL,2026-04-20T09:31:32,2,2011.77,5.00,0.72
TRD00000543,2026-04-20,ORD202604200000969,ACC000674,CUST000421,INS00019,SELL,2026-04-20T09:31:43,100,482.65,14.48,8.69
TRD00000544,2026-04-20,ORD202604200000970,ACC000595,CUST000402,INS00095,SELL,2026-04-20T09:31:46,10,1668.89,5.01,3.00
TRD00000545,2026-04-20,ORD202604200000973,ACC000335,CUST000047,INS00005,SELL,2026-04-20T09:31:41,25,1650.57,12.38,7.43
TRD00000546,2026-04-20,ORD202604200000975,ACC000001,CUST000370,INS00062,BUY,2026-04-20T10:03:47,20,333.80,5.00,1.20
TRD00000547,2026-04-20,ORD202604200000976,ACC000574,CUST000414,INS00044,BUY,2026-04-20T09:48:09,10,664.22,5.00,1.20
TRD00000548,2026-04-20,ORD202604200000978,ACC000691,CUST000097,INS00003,SELL,2026-04-20T09:47:44,1,184.00,5.00,0.03
TRD00000549,2026-04-20,ORD202604200000980,ACC000178,CUST000370,INS00035,BUY,2026-04-20T10:04:05,50,950.63,14.26,8.56
TRD00000550,2026-04-20,ORD202604200000982,ACC000233,CUST000262,INS00008,BUY,2026-04-20T09:31:56,2,1264.60,5.00,0.46
TRD00000551,2026-04-20,ORD202604200000987,ACC000212,CUST000304,INS00087,SELL,2026-04-20T09:48:24,20,2381.01,14.29,8.57
TRD00000552,2026-04-20,ORD202604200000989,ACC000044,CUST000343,INS00107,SELL,2026-04-20T09:48:17,10,1003.52,5.00,1.81
TRD00000553,2026-04-20,ORD202604200000990,ACC000516,CUST000152,INS00097,SELL,2026-04-20T10:04:35,20,318.15,5.00,1.15
TRD00000554,2026-04-20,ORD202604200000991,ACC000170,CUST000014,INS00088,SELL,2026-04-20T09:31:48,100,2256.34,67.69,40.61
TRD00000555,2026-04-20,ORD202604200000992,ACC000497,CUST000010,INS00075,BUY,2026-04-20T09:32:09,25,916.25,6.87,4.12
TRD00000556,2026-04-20,ORD202604200000993,ACC000587,CUST000151,INS00093,BUY,2026-04-20T09:48:36,25,826.20,6.20,3.72
TRD00000557,2026-04-20,ORD202604200000994,ACC000200,CUST000013,INS00104,SELL,2026-04-20T09:48:19,100,1707.28,51.22,30.73
TRD00000558,2026-04-20,ORD202604200000995,ACC000056,CUST000436,INS00101,BUY,2026-04-20T09:48:50,1,1394.59,5.00,0.25
TRD00000559,2026-04-20,ORD202604200000998,ACC000020,CUST000289,INS00022,SELL,2026-04-20T09:32:05,5,945.48,5.00,0.85
TRD00000560,2026-04-20,ORD202604200000999,ACC000264,CUST000336,INS00033,BUY,2026-04-20T10:05:13,2,1161.05,5.00,0.42
TRD00000561,2026-04-20,ORD202604200001000,ACC000791,CUST000393,INS00045,SELL,2026-04-20T09:48:42,20,2216.72,13.30,7.98
TRD00000562,2026-04-20,ORD202604200001002,ACC000758,CUST000051,INS00035,SELL,2026-04-20T10:05:41,5,1398.63,5.00,1.26
TRD00000563,2026-04-20,ORD202604200001003,ACC000293,CUST000358,INS00097,BUY,2026-04-20T10:05:38,50,1539.06,23.09,13.85
TRD00000564,2026-04-20,ORD202604200001004,ACC000584,CUST000318,INS00084,BUY,2026-04-20T09:31:51,25,1125.44,8.44,5.06
TRD00000565,2026-04-20,ORD202604200001006,ACC000765,CUST000456,INS00105,SELL,2026-04-20T10:05:22,25,998.96,7.49,4.50
TRD00000566,2026-04-20,ORD202604200001007,ACC000485,CUST000403,INS00008,SELL,2026-04-20T10:05:46,2,1577.36,5.00,0.57
TRD00000567,2026-04-20,ORD202604200001009,ACC000012,CUST000202,INS00019,BUY,2026-04-20T09:32:11,25,1566.76,11.75,7.05
TRD00000568,2026-04-20,ORD202604200001010,ACC000447,CUST000492,INS00088,BUY,2026-04-20T10:06:08,25,444.81,5.00,2.00
TRD00000569,2026-04-20,ORD202604200001012,ACC000479,CUST000446,INS00024,BUY,2026-04-20T09:32:12,10,1939.75,5.82,3.49
TRD00000570,2026-04-20,ORD202604200001013,ACC000594,CUST000405,INS00063,BUY,2026-04-20T09:32:17,10,2160.43,6.48,3.89
TRD00000571,2026-04-20,ORD202604200001015,ACC000095,CUST000415,INS00075,SELL,2026-04-20T09:49:23,2,1771.28,5.00,0.64
TRD00000572,2026-04-20,ORD202604200001016,ACC000795,CUST000041,INS00059,SELL,2026-04-20T09:49:31,1,1505.16,5.00,0.27
TRD00000573,2026-04-20,ORD202604200001017,ACC000377,CUST000406,INS00004,BUY,2026-04-20T09:32:06,50,1453.10,21.80,13.08
TRD00000574,2026-04-20,ORD202604200001018,ACC000595,CUST000402,INS00061,SELL,2026-04-20T09:32:04,10,1364.48,5.00,2.46
TRD00000575,2026-04-20,ORD202604200001020,ACC000776,CUST000395,INS00049,BUY,2026-04-20T10:06:22,5,1811.90,5.00,1.63
TRD00000576,2026-04-20,ORD202604200001021,ACC000300,CUST000395,INS00022,SELL,2026-04-20T09:32:08,20,2256.41,13.54,8.12
TRD00000577,2026-04-20,ORD202604200001022,ACC000786,CUST000247,INS00086,SELL,2026-04-20T10:06:40,1,863.90,5.00,0.16
TRD00000578,2026-04-20,ORD202604200001025,ACC000129,CUST000087,INS00075,BUY,2026-04-20T10:06:20,2,1190.50,5.00,0.43
TRD00000579,2026-04-20,ORD202604200001028,ACC000392,CUST000334,INS00010,SELL,2026-04-20T09:49:45,10,909.87,5.00,1.64
TRD00000580,2026-04-20,ORD202604200001030,ACC000038,CUST000420,INS00057,SELL,2026-04-20T10:07:02,10,702.28,5.00,1.26
TRD00000581,2026-04-20,ORD202604200001031,ACC000430,CUST000089,INS00016,SELL,2026-04-20T09:49:25,20,1978.99,11.87,7.12
TRD00000582,2026-04-20,ORD202604200001033,ACC000251,CUST000487,INS00052,BUY,2026-04-20T10:07:08,50,657.26,9.86,5.92
TRD00000583,2026-04-20,ORD202604200001035,ACC000649,CUST000457,INS00065,SELL,2026-04-20T10:07:28,2,1034.84,5.00,0.37
TRD00000584,2026-04-20,ORD202604200001036,ACC000362,CUST000052,INS00115,BUY,2026-04-20T09:49:50,2,1293.26,5.00,0.47
TRD00000585,2026-04-20,ORD202604200001038,ACC000286,CUST000489,INS00034,SELL,2026-04-20T09:49:53,50,197.26,5.00,1.78
TRD00000586,2026-04-20,ORD202604200001039,ACC000116,CUST000109,INS00034,BUY,2026-04-20T09:50:22,10,1677.89,5.03,3.02
TRD00000587,2026-04-20,ORD202604200001040,ACC000219,CUST000362,INS00076,BUY,2026-04-20T09:49:47,10,1299.01,5.00,2.34
TRD00000588,2026-04-20,ORD202604200001041,ACC000312,CUST000258,INS00001,BUY,2026-04-20T09:50:10,10,756.51,5.00,1.36
TRD00000589,2026-04-20,ORD202604200001042,ACC000667,CUST000416,INS00053,SELL,2026-04-20T10:07:43,20,1431.23,8.59,5.15
TRD00000590,2026-04-20,ORD202604200001045,ACC000474,CUST000216,INS00115,BUY,2026-04-20T10:07:31,10,1641.46,5.00,2.95
TRD00000591,2026-04-20,ORD202604200001047,ACC000074,CUST000229,INS00084,SELL,2026-04-20T10:07:25,10,667.33,5.00,1.20
TRD00000592,2026-04-20,ORD202604200001048,ACC000717,CUST000036,INS00059,SELL,2026-04-20T10:07:41,50,149.52,5.00,1.35
TRD00000593,2026-04-20,ORD202604200001052,ACC000781,CUST000018,INS00029,BUY,2026-04-20T09:50:15,1,1913.56,5.00,0.34
TRD00000594,2026-04-20,ORD202604200001053,ACC000373,CUST000012,INS00055,SELL,2026-04-20T09:50:49,25,699.73,5.25,3.15
TRD00000595,2026-04-20,ORD202604200001054,ACC000333,CUST000209,INS00100,BUY,2026-04-20T10:08:20,5,220.18,5.00,0.20
TRD00000596,2026-04-20,ORD202604200001055,ACC000146,CUST000327,INS00111,BUY,2026-04-20T09:32:58,2,886.35,5.00,0.32
TRD00000597,2026-04-20,ORD202604200001057,ACC000125,CUST000079,INS00036,BUY,2026-04-20T09:50:57,2,2039.50,5.00,0.73
TRD00000598,2026-04-20,ORD202604200001059,ACC000757,CUST000154,INS00058,SELL,2026-04-20T09:33:24,20,1277.30,7.66,4.60
TRD00000599,2026-04-20,ORD202604200001060,ACC000750,CUST000108,INS00083,SELL,2026-04-20T09:33:03,50,1708.56,25.63,15.38
TRD00000600,2026-04-20,ORD202604200001063,ACC000396,CUST000281,INS00010,SELL,2026-04-20T09:50:33,50,1476.05,22.14,13.28
TRD00000601,2026-04-20,ORD202604200001067,ACC000602,CUST000315,INS00038,BUY,2026-04-20T10:08:54,20,1371.92,8.23,4.94
TRD00000602,2026-04-20,ORD202604200001068,ACC000056,CUST000436,INS00037,SELL,2026-04-20T09:33:00,5,736.81,5.00,0.66
TRD00000603,2026-04-20,ORD202604200001070,ACC000765,CUST000456,INS00070,BUY,2026-04-20T09:32:52,2,2229.58,5.00,0.80
TRD00000604,2026-04-20,ORD202604200001071,ACC000568,CUST000108,INS00027,BUY,2026-04-20T10:09:02,5,1453.53,5.00,1.31
TRD00000605,2026-04-20,ORD202604200001073,ACC000706,CUST000033,INS00094,BUY,2026-04-20T10:08:42,50,843.82,12.66,7.59
TRD00000606,2026-04-20,ORD202604200001075,ACC000287,CUST000035,INS00087,SELL,2026-04-20T09:32:59,2,662.27,5.00,0.24
TRD00000607,2026-04-20,ORD202604200001076,ACC000500,CUST000449,INS00076,BUY,2026-04-20T09:51:37,20,533.02,5.00,1.92
TRD00000608,2026-04-20,ORD202604200001078,ACC000216,CUST000344,INS00072,SELL,2026-04-20T09:51:02,2,2366.25,5.00,0.85
TRD00000609,2026-04-20,ORD202604200001079,ACC000085,CUST000017,INS00112,SELL,2026-04-20T10:09:31,25,2384.06,17.88,10.73
TRD00000610,2026-04-20,ORD202604200001081,ACC000564,CUST000452,INS00113,BUY,2026-04-20T09:51:28,2,1642.19,5.00,0.59
TRD00000611,2026-04-20,ORD202604200001084,ACC000454,CUST000411,INS00059,SELL,2026-04-20T09:51:49,25,2025.93,15.19,9.12
TRD00000612,2026-04-20,ORD202604200001088,ACC000712,CUST000018,INS00072,SELL,2026-04-20T09:33:19,1,770.72,5.00,0.14
TRD00000613,2026-04-20,ORD202604200001089,ACC000305,CUST000131,INS00040,BUY,2026-04-20T10:10:03,100,714.61,21.44,12.86
TRD00000614,2026-04-20,ORD202604200001090,ACC000177,CUST000401,INS00117,BUY,2026-04-20T09:33:24,10,2091.46,6.27,3.76
TRD00000615,2026-04-20,ORD202604200001091,ACC000033,CUST000248,INS00077,BUY,2026-04-20T09:33:37,20,802.82,5.00,2.89
TRD00000616,2026-04-20,ORD202604200001094,ACC000341,CUST000237,INS00008,SELL,2026-04-20T09:51:49,50,1593.62,23.90,14.34
TRD00000617,2026-04-20,ORD202604200001095,ACC000606,CUST000023,INS00090,SELL,2026-04-20T09:33:59,2,1589.10,5.00,0.57
TRD00000618,2026-04-20,ORD202604200001097,ACC000796,CUST000392,INS00085,BUY,2026-04-20T10:09:57,10,1791.87,5.38,3.23
TRD00000619,2026-04-20,ORD202604200001100,ACC000362,CUST000052,INS00086,SELL,2026-04-20T09:33:57,1,2227.59,5.00,0.40
TRD00000620,2026-04-20,ORD202604200001101,ACC000517,CUST000417,INS00108,SELL,2026-04-20T09:33:26,100,1036.13,31.08,18.65
TRD00000621,2026-04-20,ORD202604200001105,ACC000383,CUST000114,INS00102,SELL,2026-04-20T09:52:21,20,723.60,5.00,2.60
TRD00000622,2026-04-20,ORD202604200001106,ACC000623,CUST000152,INS00018,SELL,2026-04-20T09:52:06,25,799.55,6.00,3.60
TRD00000623,2026-04-20,ORD202604200001111,ACC000736,CUST000183,INS00064,SELL,2026-04-20T09:33:37,100,1162.61,34.88,20.93
TRD00000624,2026-04-20,ORD202604200001112,ACC000268,CUST000356,INS00074,BUY,2026-04-20T09:52:10,10,2011.04,6.03,3.62
TRD00000625,2026-04-20,ORD202604200001113,ACC000653,CUST000082,INS00089,SELL,2026-04-20T09:34:17,20,1870.74,11.22,6.73
TRD00000626,2026-04-20,ORD202604200001115,ACC000101,CUST000307,INS00052,SELL,2026-04-20T10:11:11,10,1943.09,5.83,3.50
TRD00000627,2026-04-20,ORD202604200001116,ACC000331,CUST000070,INS00002,SELL,2026-04-20T09:52:47,10,449.70,5.00,0.81
TRD00000628,2026-04-20,ORD202604200001117,ACC000418,CUST000293,INS00004,SELL,2026-04-20T10:11:36,20,1051.91,6.31,3.79
TRD00000629,2026-04-20,ORD202604200001118,ACC000623,CUST000152,INS00004,SELL,2026-04-20T09:33:59,25,625.02,5.00,2.81
TRD00000630,2026-04-20,ORD202604200001119,ACC000776,CUST000395,INS00084,BUY,2026-04-20T10:11:09,25,764.81,5.74,3.44
TRD00000631,2026-04-20,ORD202604200001120,ACC000521,CUST000458,INS00022,BUY,2026-04-20T10:11:07,1,2155.14,5.00,0.39
TRD00000632,2026-04-20,ORD202604200001122,ACC000234,CUST000397,INS00106,SELL,2026-04-20T09:34:24,1,938.41,5.00,0.17
TRD00000633,2026-04-20,ORD202604200001123,ACC000488,CUST000274,INS00052,BUY,2026-04-20T09:33:58,50,1537.02,23.06,13.83
TRD00000634,2026-04-20,ORD202604200001124,ACC000300,CUST000395,INS00025,SELL,2026-04-20T09:52:43,2,1913.91,5.00,0.69
TRD00000635,2026-04-20,ORD202604200001125,ACC000371,CUST000170,INS00115,SELL,2026-04-20T10:12:00,2,2203.12,5.00,0.79
TRD00000636,2026-04-20,ORD202604200001126,ACC000212,CUST000304,INS00060,BUY,2026-04-20T09:52:49,50,1294.94,19.42,11.65
TRD00000637,2026-04-20,ORD202604200001127,ACC000786,CUST000247,INS00096,BUY,2026-04-20T09:53:08,10,1962.66,5.89,3.53
TRD00000638,2026-04-20,ORD202604200001128,ACC000428,CUST000451,INS00116,SELL,2026-04-20T09:53:16,5,165.87,5.00,0.15
TRD00000639,2026-04-20,ORD202604200001130,ACC000076,CUST000463,INS00094,BUY,2026-04-20T09:34:14,50,767.91,11.52,6.91
TRD00000640,2026-04-20,ORD202604200001132,ACC000294,CUST000126,INS00033,SELL,2026-04-20T09:53:00,50,975.27,14.63,8.78
TRD00000641,2026-04-20,ORD202604200001135,ACC000703,CUST000315,INS00115,BUY,2026-04-20T09:34:26,2,2153.09,5.00,0.78
TRD00000642,2026-04-20,ORD202604200001136,ACC000360,CUST000113,INS00106,SELL,2026-04-20T10:12:30,5,898.12,5.00,0.81
TRD00000643,2026-04-20,ORD202604200001138,ACC000461,CUST000142,INS00109,SELL,2026-04-20T09:53:39,2,686.77,5.00,0.25
TRD00000644,2026-04-20,ORD202604200001139,ACC000131,CUST000329,INS00065,BUY,2026-04-20T09:34:36,25,160.15,5.00,0.72
TRD00000645,2026-04-20,ORD202604200001140,ACC000434,CUST000173,INS00099,SELL,2026-04-20T09:34:21,20,1075.18,6.45,3.87
TRD00000646,2026-04-20,ORD202604200001141,ACC000557,CUST000423,INS00079,SELL,2026-04-20T09:34:05,1,1622.71,5.00,0.29
TRD00000647,2026-04-20,ORD202604200001142,ACC000625,CUST000284,INS00028,BUY,2026-04-20T09:34:25,100,474.32,14.23,8.54
TRD00000648,2026-04-20,ORD202604200001144,ACC000187,CUST000478,INS00071,SELL,2026-04-20T09:34:23,1,1694.06,5.00,0.30
TRD00000649,2026-04-20,ORD202604200001146,ACC000333,CUST000209,INS00002,BUY,2026-04-20T09:34:20,25,1693.07,12.70,7.62
TRD00000650,2026-04-20,ORD202604200001147,ACC000291,CUST000043,INS00024,BUY,2026-04-20T09:53:32,5,2125.94,5.00,1.91
TRD00000651,2026-04-20,ORD202604200001148,ACC000501,CUST000025,INS00091,SELL,2026-04-20T10:12:31,25,2267.45,17.01,10.20
TRD00000652,2026-04-20,ORD202604200001150,ACC000312,CUST000258,INS00077,SELL,2026-04-20T09:34:27,10,1479.65,5.00,2.66
TRD00000653,2026-04-20,ORD202604200001153,ACC000255,CUST000425,INS00093,BUY,2026-04-20T10:13:18,10,1516.92,5.00,2.73
TRD00000654,2026-04-20,ORD202604200001155,ACC000618,CUST000024,INS00097,SELL,2026-04-20T10:13:03,20,898.90,5.39,3.24
TRD00000655,2026-04-20,ORD202604200001156,ACC000517,CUST000417,INS00082,BUY,2026-04-20T09:53:57,100,128.97,5.00,2.32
TRD00000656,2026-04-20,ORD202604200001157,ACC000736,CUST000183,INS00104,SELL,2026-04-20T09:34:27,100,923.59,27.71,16.62
TRD00000657,2026-04-20,ORD202604200001158,ACC000197,CUST000495,INS00005,BUY,2026-04-20T09:53:58,100,907.10,27.21,16.33
TRD00000658,2026-04-20,ORD202604200001160,ACC000355,CUST000103,INS00118,SELL,2026-04-20T10:13:41,20,1206.78,7.24,4.34
TRD00000659,2026-04-20,ORD202604200001161,ACC000063,CUST000480,INS00020,SELL,2026-04-20T09:34:31,20,1564.03,9.38,5.63
TRD00000660,2026-04-20,ORD202604200001164,ACC000103,CUST000154,INS00095,SELL,2026-04-20T09:54:11,50,1514.73,22.72,13.63
TRD00000661,2026-04-20,ORD202604200001165,ACC000545,CUST000286,INS00054,BUY,2026-04-20T09:53:56,50,757.21,11.36,6.81
TRD00000662,2026-04-20,ORD202604200001166,ACC000475,CUST000300,INS00024,SELL,2026-04-20T10:13:35,100,892.48,26.77,16.06
TRD00000663,2026-04-20,ORD202604200001167,ACC000747,CUST000186,INS00032,BUY,2026-04-20T10:13:35,2,2311.80,5.00,0.83
TRD00000664,2026-04-20,ORD202604200001168,ACC000113,CUST000138,INS00095,BUY,2026-04-20T09:34:50,50,299.32,5.00,2.69
TRD00000665,2026-04-20,ORD202604200001169,ACC000227,CUST000488,INS00073,SELL,2026-04-20T09:34:58,1,255.68,5.00,0.05
TRD00000666,2026-04-20,ORD202604200001171,ACC000405,CUST000050,INS00019,SELL,2026-04-20T09:34:48,10,343.48,5.00,0.62
TRD00000667,2026-04-20,ORD202604200001172,ACC000412,CUST000386,INS00049,SELL,2026-04-20T09:34:46,20,2346.40,14.08,8.45
TRD00000668,2026-04-20,ORD202604200001173,ACC000071,CUST000233,INS00102,SELL,2026-04-20T09:54:21,50,263.11,5.00,2.37
TRD00000669,2026-04-20,ORD202604200001177,ACC000542,CUST000411,INS00035,SELL,2026-04-20T10:14:20,100,1550.90,46.53,27.92
TRD00000670,2026-04-20,ORD202604200001178,ACC000625,CUST000284,INS00097,BUY,2026-04-20T10:14:36,25,1131.92,8.49,5.09
TRD00000671,2026-04-20,ORD202604200001181,ACC000658,CUST000333,INS00068,SELL,2026-04-20T09:34:49,20,1367.30,8.20,4.92
TRD00000672,2026-04-20,ORD202604200001182,ACC000065,CUST000299,INS00069,BUY,2026-04-20T09:55:08,1,769.09,5.00,0.14
TRD00000673,2026-04-20,ORD202604200001183,ACC000038,CUST000420,INS00034,SELL,2026-04-20T09:35:00,5,180.21,5.00,0.16
TRD00000674,2026-04-20,ORD202604200001186,ACC000470,CUST000449,INS00011,BUY,2026-04-20T09:35:01,2,1193.86,5.00,0.43
TRD00000675,2026-04-20,ORD202604200001189,ACC000737,CUST000347,INS00114,BUY,2026-04-20T09:35:17,50,2140.18,32.10,19.26
TRD00000676,2026-04-20,ORD202604200001190,ACC000688,CUST000302,INS00003,BUY,2026-04-20T09:55:21,20,813.62,5.00,2.93
TRD00000677,2026-04-20,ORD202604200001191,ACC000636,CUST000249,INS00119,BUY,2026-04-20T09:54:55,100,403.79,12.11,7.27
TRD00000678,2026-04-20,ORD202604200001193,ACC000318,CUST000376,INS00117,SELL,2026-04-20T09:54:55,25,416.44,5.00,1.87
TRD00000679,2026-04-20,ORD202604200001195,ACC000735,CUST000106,INS00053,SELL,2026-04-20T09:55:15,50,754.88,11.32,6.79
TRD00000680,2026-04-20,ORD202604200001196,ACC000320,CUST000278,INS00045,SELL,2026-04-20T10:15:01,20,1102.66,6.62,3.97
TRD00000681,2026-04-20,ORD202604200001198,ACC000657,CUST000241,INS00104,SELL,2026-04-20T09:55:07,10,1683.61,5.05,3.03
TRD00000682,2026-04-20,ORD202604200001200,ACC000147,CUST000256,INS00034,SELL,2026-04-20T10:15:09,1,2103.53,5.00,0.38
TRD00000683,2026-04-20,ORD202604200001201,ACC000114,CUST000097,INS00045,SELL,2026-04-20T09:35:36,2,1516.34,5.00,0.55
TRD00000684,2026-04-20,ORD202604200001202,ACC000084,CUST000033,INS00084,SELL,2026-04-20T09:55:42,20,1235.04,7.41,4.45
TRD00000685,2026-04-20,ORD202604200001203,ACC000113,CUST000138,INS00090,SELL,2026-04-20T09:35:47,2,945.39,5.00,0.34
TRD00000686,2026-04-20,ORD202604200001205,ACC000443,CUST000017,INS00093,BUY,2026-04-20T10:15:49,50,1033.65,15.50,9.30
TRD00000687,2026-04-20,ORD202604200001206,ACC000482,CUST000250,INS00011,BUY,2026-04-20T10:15:56,10,719.38,5.00,1.29
TRD00000688,2026-04-20,ORD202604200001208,ACC000340,CUST000285,INS00037,SELL,2026-04-20T10:15:40,100,446.66,13.40,8.04
TRD00000689,2026-04-20,ORD202604200001209,ACC000635,CUST000146,INS00050,SELL,2026-04-20T09:35:49,5,332.14,5.00,0.30
TRD00000690,2026-04-20,ORD202604200001210,ACC000563,CUST000054,INS00037,BUY,2026-04-20T09:55:26,100,810.94,24.33,14.60
TRD00000691,2026-04-20,ORD202604200001214,ACC000150,CUST000024,INS00111,BUY,2026-04-20T10:16:25,5,881.45,5.00,0.79
TRD00000692,2026-04-20,ORD202604200001215,ACC000546,CUST000494,INS00052,SELL,2026-04-20T10:16:27,10,728.65,5.00,1.31
TRD00000693,2026-04-20,ORD202604200001216,ACC000344,CUST000301,INS00034,BUY,2026-04-20T09:56:09,100,1094.47,32.83,19.70
TRD00000694,2026-04-20,ORD202604200001218,ACC000097,CUST000307,INS00062,BUY,2026-04-20T09:56:05,25,288.27,5.00,1.30
