order_id,business_date,account_id,customer_id,instrument_id,order_timestamp,order_side,order_type,ordered_quantity,limit_price,order_status
ORD202604200000789,2026-04-20,ACC000299,CUST000191,INS00016,2026-04-20T09:54:27,BUY,MARKET,1,1391.35,COMPLETED
ORD202604200000790,2026-04-20,ACC000754,CUST000101,INS00118,2026-04-20T09:54:30,SELL,LIMIT,25,2137.87,COMPLETED
ORD202604200000791,2026-04-20,ACC000760,CUST000382,INS00074,2026-04-20T09:28:11,SELL,MARKET,1,2272.60,REJECTED
ORD202604200000792,2026-04-20,ACC000350,CUST000182,INS00054,2026-04-20T09:41:24,SELL,MARKET,25,1349.34,COMPLETED
ORD202604200000793,2026-04-20,ACC000259,CUST000001,INS00013,2026-04-20T09:54:39,BUY,LIMIT,10,280.16,CANCELLED
ORD202604200000794,2026-04-20,ACC000574,CUST000414,INS00039,2026-04-20T09:28:14,SELL,MARKET,1,850.00,COMPLETED
ORD202604200000795,2026-04-20,ACC000732,CUST000182,INS00064,2026-04-20T09:54:45,BUY,MARKET,1,2039.45,CANCELLED
ORD202604200000796,2026-04-20,ACC000462,CUST000336,INS00091,2026-04-20T09:54:48,BUY,LIMIT,10,1120.50,CANCELLED
ORD202604200000797,2026-04-20,ACC000034,CUST000153,INS00037,2026-04-20T09:54:51,SELL,MARKET,2,880.68,CANCELLED
ORD202604200000798,2026-04-20,ACC000320,CUST000278,INS00081,2026-04-20T09:28:18,BUY,MARKET,100,576.65,COMPLETED
ORD202604200000799,2026-04-20,ACC000653,CUST000082,INS00086,2026-04-20T09:41:38,BUY,LIMIT,25,1003.95,COMPLETED
ORD202604200000800,2026-04-20,ACC000344,CUST000301,INS00032,2026-04-20T09:28:20,SELL,LIMIT,10,2023.95,REJECTED
ORD202604200000801,2026-04-20,ACC000308,CUST000472,INS00093,2026-04-20T09:41:42,SELL,MARKET,1,922.23,CANCELLED
ORD202604200000802,2026-04-20,ACC000049,CUST000103,INS00068,2026-04-20T09:41:44,SELL,LIMIT,20,2000.80,REJECTED
ORD202604200000803,2026-04-20,ACC000346,CUST000048,INS00115,2026-04-20T09:41:46,SELL,LIMIT,1,1861.86,CANCELLED
ORD202604200000804,2026-04-20,ACC000563,CUST000054,INS00050,2026-04-20T09:55:12,SELL,LIMIT,5,386.40,REJECTED
ORD202604200000805,2026-04-20,ACC000588,CUST000493,INS00044,2026-04-20T09:28:25,SELL,LIMIT,5,840.70,COMPLETED
ORD202604200000806,2026-04-20,ACC000462,CUST000336,INS00072,2026-04-20T09:28:26,BUY,MARKET,50,1036.33,REJECTED
ORD202604200000807,2026-04-20,ACC000635,CUST000146,INS00021,2026-04-20T09:55:21,SELL,LIMIT,5,2360.50,CANCELLED
ORD202604200000808,2026-04-20,ACC000065,CUST000299,INS00056,2026-04-20T09:28:28,SELL,MARKET,1,345.48,COMPLETED
ORD202604200000809,2026-04-20,ACC000600,CUST000422,INS00092,2026-04-20T09:55:27,BUY,MARKET,10,1390.18,COMPLETED
ORD202604200000810,2026-04-20,ACC000281,CUST000152,INS00107,2026-04-20T09:42:00,SELL,LIMIT,50,434.24,COMPLETED
ORD202604200000811,2026-04-20,ACC000263,CUST000321,INS00073,2026-04-20T09:28:31,BUY,LIMIT,50,2157.04,COMPLETED
ORD202604200000812,2026-04-20,ACC000557,CUST000423,INS00048,2026-04-20T09:42:04,BUY,MARKET,100,732.60,REJECTED
ORD202604200000813,2026-04-20,ACC000668,CUST000346,INS00084,2026-04-20T09:28:33,BUY,LIMIT,2,1729.76,CANCELLED
ORD202604200000814,2026-04-20,ACC000316,CUST000103,INS00081,2026-04-20T09:28:34,SELL,MARKET,25,129.27,COMPLETED
ORD202604200000815,2026-04-20,ACC000216,CUST000344,INS00106,2026-04-20T09:55:45,SELL,MARKET,50,1060.71,CANCELLED
ORD202604200000816,2026-04-20,ACC000595,CUST000402,INS00010,2026-04-20T09:28:36,BUY,MARKET,20,1499.10,REJECTED
ORD202604200000817,2026-04-20,ACC000069,CUST000061,INS00077,2026-04-20T09:42:14,SELL,LIMIT,2,1099.69,REJECTED
ORD202604200000818,2026-04-20,ACC000467,CUST000363,INS00040,2026-04-20T09:55:54,BUY,LIMIT,10,208.34,CANCELLED
ORD202604200000819,2026-04-20,ACC000555,CUST000055,INS00017,2026-04-20T09:55:57,BUY,LIMIT,100,1777.97,COMPLETED
ORD202604200000820,2026-04-20,ACC000256,CUST000437,INS00106,2026-04-20T09:28:40,SELL,LIMIT,5,894.91,COMPLETED
ORD202604200000821,2026-04-20,ACC000277,CUST000406,INS00021,2026-04-20T09:42:22,SELL,MARKET,2,1058.60,COMPLETED
ORD202604200000822,2026-04-20,ACC000067,CUST000342,INS00096,2026-04-20T09:28:42,SELL,LIMIT,100,254.79,COMPLETED
ORD202604200000823,2026-04-20,ACC000139,CUST000055,INS00028,2026-04-20T09:28:43,BUY,MARKET,20,122.12,COMPLETED
ORD202604200000824,2026-04-20,ACC000563,CUST000054,INS00035,2026-04-20T09:42:28,SELL,MARKET,5,456.74,CANCELLED
ORD202604200000825,2026-04-20,ACC000427,CUST000289,INS00107,2026-04-20T09:28:45,SELL,LIMIT,20,1859.15,COMPLETED
ORD202604200000826,2026-04-20,ACC000489,CUST000457,INS00008,2026-04-20T09:42:32,SELL,LIMIT,25,2338.79,CANCELLED
ORD202604200000827,2026-04-20,ACC000117,CUST000469,INS00011,2026-04-20T09:42:34,SELL,MARKET,50,153.91,REJECTED
ORD202604200000828,2026-04-20,ACC000758,CUST000051,INS00069,2026-04-20T09:56:24,SELL,MARKET,100,902.86,COMPLETED
ORD202604200000829,2026-04-20,ACC000085,CUST000017,INS00034,2026-04-20T09:56:27,SELL,MARKET,2,1654.68,COMPLETED
ORD202604200000830,2026-04-20,ACC000311,CUST000423,INS00007,2026-04-20T09:28:50,SELL,MARKET,2,1030.56,COMPLETED
ORD202604200000831,2026-04-20,ACC000199,CUST000192,INS00078,2026-04-20T09:56:33,SELL,LIMIT,100,1164.20,COMPLETED
ORD202604200000832,2026-04-20,ACC000310,CUST000165,INS00030,2026-04-20T09:56:36,SELL,LIMIT,5,1472.37,COMPLETED
ORD202604200000833,2026-04-20,ACC000722,CUST000151,INS00055,2026-04-20T09:42:46,SELL,LIMIT,100,1700.56,COMPLETED
ORD202604200000834,2026-04-20,ACC000625,CUST000284,INS00017,2026-04-20T09:56:42,SELL,LIMIT,20,1570.74,COMPLETED
ORD202604200000835,2026-04-20,ACC000217,CUST000199,INS00101,2026-04-20T09:56:45,SELL,MARKET,10,1628.21,COMPLETED
ORD202604200000836,2026-04-20,ACC000567,CUST000281,INS00058,2026-04-20T09:42:52,SELL,LIMIT,2,169.67,REJECTED
ORD202604200000837,2026-04-20,ACC000247,CUST000202,INS00079,2026-04-20T09:42:54,BUY,LIMIT,5,1439.98,COMPLETED
ORD202604200000838,2026-04-20,ACC000195,CUST000394,INS00016,2026-04-20T09:56:54,SELL,LIMIT,5,1266.30,COMPLETED
ORD202604200000839,2026-04-20,ACC000643,CUST000440,INS00100,2026-04-20T09:56:57,BUY,MARKET,1,2325.93,COMPLETED
ORD202604200000840,2026-04-20,ACC000002,CUST000264,INS00044,2026-04-20T09:57:00,BUY,LIMIT,25,1190.63,COMPLETED
ORD202604200000841,2026-04-20,ACC000312,CUST000258,INS00034,2026-04-20T09:57:03,SELL,MARKET,25,2154.30,COMPLETED
ORD202604200000842,2026-04-20,ACC000305,CUST000131,INS00037,2026-04-20T09:57:06,SELL,LIMIT,10,2215.61,COMPLETED
ORD202604200000843,2026-04-20,ACC000041,CUST000104,INS00066,2026-04-20T09:57:09,BUY,MARKET,1,1064.84,COMPLETED
ORD202604200000844,2026-04-20,ACC000454,CUST000411,INS00079,2026-04-20T09:57:12,SELL,LIMIT,20,664.12,REJECTED
ORD202604200000845,2026-04-20,ACC000450,CUST000400,INS00080,2026-04-20T09:29:05,BUY,MARKET,1,1812.73,COMPLETED
ORD202604200000846,2026-04-20,ACC000111,CUST000131,INS00082,2026-04-20T09:43:12,BUY,MARKET,2,1930.66,CANCELLED
ORD202604200000847,2026-04-20,ACC000140,CUST000099,INS00085,2026-04-20T09:57:21,SELL,MARKET,2,848.09,CANCELLED
ORD202604200000848,2026-04-20,ACC000636,CUST000249,INS00082,2026-04-20T09:29:08,BUY,LIMIT,100,238.22,COMPLETED
ORD202604200000849,2026-04-20,ACC000038,CUST000420,INS00080,2026-04-20T09:29:09,BUY,LIMIT,25,2279.16,CANCELLED
ORD202604200000850,2026-04-20,ACC000299,CUST000191,INS00024,2026-04-20T09:29:10,SELL,LIMIT,100,1042.63,COMPLETED
ORD202604200000851,2026-04-20,ACC000462,CUST000336,INS00058,2026-04-20T09:57:33,SELL,MARKET,5,127.56,REJECTED
ORD202604200000852,2026-04-20,ACC000350,CUST000182,INS00095,2026-04-20T09:57:36,BUY,LIMIT,100,211.41,CANCELLED
ORD202604200000853,2026-04-20,ACC000673,CUST000497,INS00085,2026-04-20T09:57:39,BUY,LIMIT,25,491.83,REJECTED
ORD202604200000854,2026-04-20,ACC000272,CUST000272,INS00050,2026-04-20T09:43:28,SELL,LIMIT,2,1968.53,COMPLETED
ORD202604200000855,2026-04-20,ACC000158,CUST000119,INS00111,2026-04-20T09:57:45,SELL,MARKET,10,2358.50,CANCELLED
ORD202604200000856,2026-04-20,ACC000726,CUST000442,INS00022,2026-04-20T09:43:32,BUY,LIMIT,50,1963.55,COMPLETED
ORD202604200000857,2026-04-20,ACC000153,CUST000421,INS00041,2026-04-20T09:57:51,SELL,LIMIT,25,498.36,CANCELLED
ORD202604200000858,2026-04-20,ACC000146,CUST000327,INS00047,2026-04-20T09:29:18,BUY,LIMIT,25,1794.83,COMPLETED
ORD202604200000859,2026-04-20,ACC000789,CUST000147,INS00100,2026-04-20T09:43:38,BUY,LIMIT,10,282.41,COMPLETED
ORD202604200000860,2026-04-20,ACC000525,CUST000454,INS00113,2026-04-20T09:43:40,SELL,LIMIT,2,1525.07,COMPLETED
ORD202604200000861,2026-04-20,ACC000494,CUST000234,INS00081,2026-04-20T09:29:21,BUY,MARKET,1,444.90,COMPLETED
ORD202604200000862,2026-04-20,ACC000677,CUST000421,INS00068,2026-04-20T09:58:06,SELL,LIMIT,50,821.54,REJECTED
ORD202604200000863,2026-04-20,ACC000082,CUST000203,INS00099,2026-04-20T09:29:23,BUY,MARKET,1,920.36,COMPLETED
ORD202604200000864,2026-04-20,ACC000582,CUST000490,INS00025,2026-04-20T09:29:24,BUY,LIMIT,2,1520.07,COMPLETED
ORD202604200000865,2026-04-20,ACC000525,CUST000454,INS00077,2026-04-20T09:58:15,SELL,MARKET,10,508.98,REJECTED
ORD202604200000866,2026-04-20,ACC000676,CUST000426,INS00037,2026-04-20T09:58:18,BUY,LIMIT,50,1886.33,CANCELLED
ORD202604200000867,2026-04-20,ACC000437,CUST000138,INS00025,2026-04-20T09:58:21,SELL,LIMIT,2,294.90,COMPLETED
ORD202604200000868,2026-04-20,ACC000287,CUST000035,INS00069,2026-04-20T09:43:56,BUY,LIMIT,100,425.51,CANCELLED
ORD202604200000869,2026-04-20,ACC000270,CUST000161,INS00094,2026-04-20T09:58:27,SELL,LIMIT,2,827.90,COMPLETED
ORD202604200000870,2026-04-20,ACC000170,CUST000014,INS00076,2026-04-20T09:58:30,SELL,LIMIT,50,1624.25,REJECTED
ORD202604200000871,2026-04-20,ACC000251,CUST000487,INS00082,2026-04-20T09:58:33,SELL,MARKET,20,1645.62,COMPLETED
ORD202604200000872,2026-04-20,ACC000670,CUST000023,INS00058,2026-04-20T09:58:36,SELL,LIMIT,2,2043.86,COMPLETED
ORD202604200000873,2026-04-20,ACC000727,CUST000035,INS00043,2026-04-20T09:58:39,BUY,MARKET,1,1595.29,COMPLETED
ORD202604200000874,2026-04-20,ACC000745,CUST000266,INS00020,2026-04-20T09:29:34,BUY,MARKET,25,322.17,COMPLETED
ORD202604200000875,2026-04-20,ACC000733,CUST000485,INS00056,2026-04-20T09:44:10,BUY,MARKET,100,417.72,CANCELLED
ORD202604200000876,2026-04-20,ACC000373,CUST000012,INS00036,2026-04-20T09:44:12,BUY,LIMIT,25,1064.49,REJECTED
ORD202604200000877,2026-04-20,ACC000631,CUST000237,INS00088,2026-04-20T09:29:37,BUY,LIMIT,50,1935.34,COMPLETED
ORD202604200000878,2026-04-20,ACC000320,CUST000278,INS00035,2026-04-20T09:44:16,BUY,LIMIT,1,1872.64,COMPLETED
ORD202604200000879,2026-04-20,ACC000471,CUST000242,INS00059,2026-04-20T09:44:18,SELL,LIMIT,50,1703.20,COMPLETED
ORD202604200000880,2026-04-20,ACC000496,CUST000184,INS00096,2026-04-20T09:59:00,BUY,LIMIT,100,2131.88,REJECTED
ORD202604200000881,2026-04-20,ACC000655,CUST000119,INS00039,2026-04-20T09:44:22,SELL,LIMIT,2,1863.09,COMPLETED
ORD202604200000882,2026-04-20,ACC000032,CUST000182,INS00102,2026-04-20T09:44:24,BUY,LIMIT,5,670.17,REJECTED
ORD202604200000883,2026-04-20,ACC000262,CUST000463,INS00016,2026-04-20T09:29:43,BUY,LIMIT,20,1722.78,CANCELLED
ORD202604200000884,2026-04-20,ACC000462,CUST000336,INS00029,2026-04-20T09:29:44,BUY,LIMIT,100,620.98,COMPLETED
ORD202604200000885,2026-04-20,ACC000236,CUST000385,INS00070,2026-04-20T09:29:45,BUY,MARKET,1,2288.14,CANCELLED
ORD202604200000886,2026-04-20,ACC000090,CUST000202,INS00120,2026-04-20T09:29:46,BUY,MARKET,50,374.07,CANCELLED
ORD202604200000887,2026-04-20,ACC000593,CUST000316,INS00051,2026-04-20T09:44:34,BUY,LIMIT,2,1025.86,COMPLETED
ORD202604200000888,2026-04-20,ACC000084,CUST000033,INS00043,2026-04-20T09:59:24,BUY,LIMIT,1,733.76,CANCELLED
ORD202604200000889,2026-04-20,ACC000607,CUST000264,INS00078,2026-04-20T09:59:27,BUY,LIMIT,50,1658.39,REJECTED
ORD202604200000890,2026-04-20,ACC000570,CUST000333,INS00057,2026-04-20T09:59:30,SELL,LIMIT,1,1414.39,COMPLETED
ORD202604200000891,2026-04-20,ACC000369,CUST000252,INS00079,2026-04-20T09:59:33,BUY,MARKET,50,2006.47,COMPLETED
ORD202604200000892,2026-04-20,ACC000027,CUST000226,INS00066,2026-04-20T09:44:44,SELL,MARKET,100,1353.61,CANCELLED
ORD202604200000893,2026-04-20,ACC000351,CUST000229,INS00100,2026-04-20T09:59:39,SELL,LIMIT,10,1158.01,REJECTED
ORD202604200000894,2026-04-20,ACC000739,CUST000162,INS00088,2026-04-20T09:59:42,SELL,MARKET,50,2391.41,COMPLETED
ORD202604200000895,2026-04-20,ACC000319,CUST000004,INS00002,2026-04-20T09:44:50,SELL,LIMIT,1,1419.33,COMPLETED
ORD202604200000896,2026-04-20,ACC000665,CUST000077,INS00105,2026-04-20T09:29:56,SELL,MARKET,25,1466.13,COMPLETED
ORD202604200000897,2026-04-20,ACC000298,CUST000255,INS00050,2026-04-20T09:44:54,BUY,LIMIT,100,2076.00,COMPLETED
ORD202604200000898,2026-04-20,ACC000612,CUST000236,INS00098,2026-04-20T09:29:58,BUY,LIMIT,2,751.61,REJECTED
ORD202604200000899,2026-04-20,ACC000562,CUST000400,INS00040,2026-04-20T09:44:58,SELL,LIMIT,2,1580.82,COMPLETED
ORD202604200000900,2026-04-20,ACC000082,CUST000203,INS00073,2026-04-20T10:00:00,BUY,MARKET,20,1647.85,COMPLETED
ORD202604200000901,2026-04-20,ACC000512,CUST000121,INS00117,2026-04-20T09:30:01,SELL,MARKET,50,1576.20,REJECTED
ORD202604200000902,2026-04-20,ACC000174,CUST000195,INS00113,2026-04-20T09:45:04,BUY,MARKET,2,951.24,COMPLETED
ORD202604200000903,2026-04-20,ACC000039,CUST000148,INS00036,2026-04-20T10:00:09,SELL,LIMIT,100,1474.64,CANCELLED
ORD202604200000904,2026-04-20,ACC000383,CUST000114,INS00077,2026-04-20T09:30:04,SELL,LIMIT,20,256.76,REJECTED
ORD202604200000905,2026-04-20,ACC000144,CUST000440,INS00078,2026-04-20T10:00:15,BUY,MARKET,10,1525.00,CANCELLED
ORD202604200000906,2026-04-20,ACC000108,CUST000435,INS00080,2026-04-20T10:00:18,BUY,LIMIT,5,1109.55,COMPLETED
ORD202604200000907,2026-04-20,ACC000073,CUST000349,INS00082,2026-04-20T09:45:14,BUY,MARKET,50,2005.25,COMPLETED
ORD202604200000908,2026-04-20,ACC000590,CUST000083,INS00115,2026-04-20T09:30:08,SELL,LIMIT,50,2106.08,COMPLETED
ORD202604200000909,2026-04-20,ACC000638,CUST000491,INS00088,2026-04-20T09:30:09,SELL,LIMIT,5,2024.39,COMPLETED
ORD202604200000910,2026-04-20,ACC000642,CUST000283,INS00007,2026-04-20T09:30:10,SELL,LIMIT,1,900.41,REJECTED
ORD202604200000911,2026-04-20,ACC000017,CUST000477,INS00033,2026-04-20T09:30:11,SELL,LIMIT,100,1224.72,CANCELLED
ORD202604200000912,2026-04-20,ACC000010,CUST000198,INS00005,2026-04-20T09:30:12,BUY,LIMIT,10,253.88,COMPLETED
ORD202604200000913,2026-04-20,ACC000137,CUST000009,INS00058,2026-04-20T09:30:13,SELL,LIMIT,25,1464.01,COMPLETED
ORD202604200000914,2026-04-20,ACC000419,CUST000487,INS00082,2026-04-20T09:45:28,BUY,LIMIT,100,1076.11,REJECTED
ORD202604200000915,2026-04-20,ACC000693,CUST000336,INS00120,2026-04-20T10:00:45,SELL,MARKET,10,533.02,COMPLETED
ORD202604200000916,2026-04-20,ACC000122,CUST000469,INS00002,2026-04-20T09:30:16,SELL,LIMIT,5,2082.80,COMPLETED
ORD202604200000917,2026-04-20,ACC000199,CUST000192,INS00019,2026-04-20T09:30:17,SELL,LIMIT,100,2216.10,CANCELLED
ORD202604200000918,2026-04-20,ACC000794,CUST000200,INS00040,2026-04-20T10:00:54,BUY,LIMIT,5,1083.63,COMPLETED
ORD202604200000919,2026-04-20,ACC000507,CUST000262,INS00034,2026-04-20T09:30:19,SELL,MARKET,10,1702.60,REJECTED
ORD202604200000920,2026-04-20,ACC000330,CUST000232,INS00067,2026-04-20T09:45:40,SELL,LIMIT,1,387.19,COMPLETED
ORD202604200000921,2026-04-20,ACC000376,CUST000155,INS00100,2026-04-20T09:30:21,SELL,LIMIT,2,1652.62,COMPLETED
ORD202604200000922,2026-04-20,ACC000504,CUST000079,INS00104,2026-04-20T09:45:44,BUY,MARKET,10,478.17,CANCELLED
ORD202604200000923,2026-04-20,ACC000691,CUST000097,INS00098,2026-04-20T09:45:46,BUY,LIMIT,10,1510.33,COMPLETED
ORD202604200000924,2026-04-20,ACC000240,CUST000316,INS00105,2026-04-20T09:45:48,BUY,MARKET,25,461.21,COMPLETED
ORD202604200000925,2026-04-20,ACC000343,CUST000422,INS00090,2026-04-20T09:45:50,BUY,LIMIT,5,338.89,REJECTED
ORD202604200000926,2026-04-20,ACC000791,CUST000393,INS00114,2026-04-20T10:01:18,SELL,MARKET,50,863.04,COMPLETED
ORD202604200000927,2026-04-20,ACC000668,CUST000346,INS00026,2026-04-20T10:01:21,BUY,LIMIT,10,972.23,CANCELLED
ORD202604200000928,2026-04-20,ACC000450,CUST000400,INS00099,2026-04-20T10:01:24,BUY,MARKET,25,1762.58,COMPLETED
ORD202604200000929,2026-04-20,ACC000397,CUST000315,INS00006,2026-04-20T09:45:58,BUY,MARKET,100,2076.06,REJECTED
ORD202604200000930,2026-04-20,ACC000499,CUST000188,INS00095,2026-04-20T09:30:30,BUY,LIMIT,25,1309.17,REJECTED
ORD202604200000931,2026-04-20,ACC000034,CUST000153,INS00099,2026-04-20T10:01:33,BUY,LIMIT,50,2118.76,COMPLETED
ORD202604200000932,2026-04-20,ACC000299,CUST000191,INS00049,2026-04-20T10:01:36,SELL,MARKET,1,1313.75,COMPLETED
ORD202604200000933,2026-04-20,ACC000201,CUST000472,INS00054,2026-04-20T09:46:06,BUY,LIMIT,5,1843.07,CANCELLED
ORD202604200000934,2026-04-20,ACC000031,CUST000490,INS00009,2026-04-20T10:01:42,BUY,MARKET,2,963.81,CANCELLED
ORD202604200000935,2026-04-20,ACC000297,CUST000007,INS00107,2026-04-20T09:46:10,SELL,LIMIT,20,1868.71,CANCELLED
ORD202604200000936,2026-04-20,ACC000520,CUST000340,INS00109,2026-04-20T09:30:36,SELL,LIMIT,50,602.32,COMPLETED
ORD202604200000937,2026-04-20,ACC000739,CUST000162,INS00061,2026-04-20T10:01:51,SELL,MARKET,1,1317.03,COMPLETED
ORD202604200000938,2026-04-20,ACC000741,CUST000114,INS00120,2026-04-20T10:01:54,BUY,LIMIT,2,1939.66,COMPLETED
ORD202604200000939,2026-04-20,ACC000458,CUST000053,INS00058,2026-04-20T09:46:18,SELL,LIMIT,25,2046.69,CANCELLED
ORD202604200000940,2026-04-20,ACC000460,CUST000351,INS00015,2026-04-20T09:30:40,SELL,MARKET,5,1547.88,COMPLETED
ORD202604200000941,2026-04-20,ACC000018,CUST000316,INS00070,2026-04-20T10:02:03,SELL,LIMIT,10,1909.63,COMPLETED
ORD202604200000942,2026-04-20,ACC000195,CUST000394,INS00076,2026-04-20T09:30:42,BUY,LIMIT,50,398.21,CANCELLED
ORD202604200000943,2026-04-20,ACC000066,CUST000335,INS00118,2026-04-20T10:02:09,BUY,LIMIT,50,1420.29,REJECTED
ORD202604200000944,2026-04-20,ACC000469,CUST000184,INS00010,2026-04-20T10:02:12,BUY,MARKET,1,2288.66,REJECTED
ORD202604200000945,2026-04-20,ACC000206,CUST000435,INS00010,2026-04-20T09:46:30,SELL,MARKET,50,452.20,COMPLETED
ORD202604200000946,2026-04-20,ACC000660,CUST000335,INS00065,2026-04-20T09:30:46,BUY,LIMIT,25,1718.50,COMPLETED
ORD202604200000947,2026-04-20,ACC000268,CUST000356,INS00082,2026-04-20T09:30:47,SELL,LIMIT,1,941.47,CANCELLED
ORD202604200000948,2026-04-20,ACC000052,CUST000452,INS00088,2026-04-20T09:30:48,BUY,LIMIT,50,1518.78,COMPLETED
ORD202604200000949,2026-04-20,ACC000242,CUST000276,INS00071,2026-04-20T10:02:27,SELL,MARKET,1,1664.38,COMPLETED
ORD202604200000950,2026-04-20,ACC000134,CUST000363,INS00114,2026-04-20T10:02:30,SELL,MARKET,1,1169.69,REJECTED
ORD202604200000951,2026-04-20,ACC000285,CUST000216,INS00091,2026-04-20T09:30:51,SELL,LIMIT,50,178.52,REJECTED
ORD202604200000952,2026-04-20,ACC000769,CUST000163,INS00085,2026-04-20T09:46:44,SELL,MARKET,20,715.24,COMPLETED
ORD202604200000953,2026-04-20,ACC000167,CUST000483,INS00108,2026-04-20T09:46:46,SELL,MARKET,10,516.23,CANCELLED
ORD202604200000954,2026-04-20,ACC000772,CUST000086,INS00101,2026-04-20T09:30:54,BUY,MARKET,10,1888.77,REJECTED
ORD202604200000955,2026-04-20,ACC000419,CUST000487,INS00030,2026-04-20T09:46:50,BUY,LIMIT,20,1712.42,REJECTED
ORD202604200000956,2026-04-20,ACC000455,CUST000413,INS00099,2026-04-20T09:30:56,SELL,MARKET,50,1288.76,COMPLETED
ORD202604200000957,2026-04-20,ACC000766,CUST000324,INS00098,2026-04-20T09:46:54,SELL,MARKET,1,269.81,COMPLETED
ORD202604200000958,2026-04-20,ACC000134,CUST000363,INS00092,2026-04-20T09:46:56,BUY,LIMIT,10,358.94,CANCELLED
ORD202604200000959,2026-04-20,ACC000426,CUST000213,INS00050,2026-04-20T09:30:59,BUY,MARKET,1,615.22,COMPLETED
ORD202604200000960,2026-04-20,ACC000103,CUST000154,INS00063,2026-04-20T09:31:00,BUY,MARKET,2,1140.92,COMPLETED
ORD202604200000961,2026-04-20,ACC000205,CUST000154,INS00064,2026-04-20T10:03:03,BUY,LIMIT,25,1319.01,COMPLETED
ORD202604200000962,2026-04-20,ACC000240,CUST000316,INS00004,2026-04-20T09:47:04,SELL,LIMIT,50,618.51,COMPLETED
ORD202604200000963,2026-04-20,ACC000194,CUST000019,INS00111,2026-04-20T10:03:09,SELL,MARKET,100,501.82,COMPLETED
ORD202604200000964,2026-04-20,ACC000014,CUST000021,INS00074,2026-04-20T09:31:04,BUY,LIMIT,25,633.56,COMPLETED
ORD202604200000965,2026-04-20,ACC000256,CUST000437,INS00097,2026-04-20T09:31:05,SELL,MARKET,25,266.91,COMPLETED
ORD202604200000966,2026-04-20,ACC000747,CUST000186,INS00084,2026-04-20T09:31:06,SELL,MARKET,1,291.37,COMPLETED
ORD202604200000967,2026-04-20,ACC000780,CUST000065,INS00084,2026-04-20T09:31:07,SELL,LIMIT,2,2018.15,COMPLETED
ORD202604200000968,2026-04-20,ACC000533,CUST000448,INS00079,2026-04-20T09:31:08,BUY,LIMIT,50,307.79,CANCELLED
ORD202604200000969,2026-04-20,ACC000674,CUST000421,INS00019,2026-04-20T09:31:09,SELL,MARKET,100,477.32,COMPLETED
ORD202604200000970,2026-04-20,ACC000595,CUST000402,INS00095,2026-04-20T09:31:10,SELL,MARKET,10,1692.96,COMPLETED
ORD202604200000971,2026-04-20,ACC000496,CUST000184,INS00004,2026-04-20T09:31:11,BUY,LIMIT,2,2296.76,CANCELLED
ORD202604200000972,2026-04-20,ACC000099,CUST000277,INS00005,2026-04-20T09:31:12,SELL,LIMIT,20,2042.23,CANCELLED
ORD202604200000973,2026-04-20,ACC000335,CUST000047,INS00005,2026-04-20T09:31:13,SELL,MARKET,25,1637.44,COMPLETED
ORD202604200000974,2026-04-20,ACC000183,CUST000161,INS00004,2026-04-20T09:31:14,BUY,LIMIT,50,1130.34,REJECTED
ORD202604200000975,2026-04-20,ACC000001,CUST000370,INS00062,2026-04-20T10:03:45,BUY,LIMIT,20,332.87,COMPLETED
ORD202604200000976,2026-04-20,ACC000574,CUST000414,INS00044,2026-04-20T09:47:32,BUY,MARKET,10,659.22,COMPLETED
ORD202604200000977,2026-04-20,ACC000712,CUST000018,INS00047,2026-04-20T09:31:17,BUY,LIMIT,100,753.73,REJECTED
ORD202604200000978,2026-04-20,ACC000691,CUST000097,INS00003,2026-04-20T09:47:36,SELL,MARKET,1,183.08,COMPLETED
ORD202604200000979,2026-04-20,ACC000517,CUST000417,INS00063,2026-04-20T10:03:57,SELL,MARKET,25,219.86,CANCELLED
ORD202604200000980,2026-04-20,ACC000178,CUST000370,INS00035,2026-04-20T10:04:00,BUY,LIMIT,50,947.01,COMPLETED
ORD202604200000981,2026-04-20,ACC000507,CUST000262,INS00112,2026-04-20T10:04:03,SELL,LIMIT,25,1284.79,CANCELLED
ORD202604200000982,2026-04-20,ACC000233,CUST000262,INS00008,2026-04-20T09:31:22,BUY,MARKET,2,1264.57,COMPLETED
ORD202604200000983,2026-04-20,ACC000004,CUST000111,INS00013,2026-04-20T10:04:09,BUY,MARKET,50,2348.79,REJECTED
ORD202604200000984,2026-04-20,ACC000562,CUST000400,INS00096,2026-04-20T09:47:48,BUY,MARKET,1,2042.21,CANCELLED
ORD202604200000985,2026-04-20,ACC000628,CUST000109,INS00044,2026-04-20T09:47:50,BUY,LIMIT,2,2215.64,CANCELLED
ORD202604200000986,2026-04-20,ACC000487,CUST000495,INS00103,2026-04-20T10:04:18,BUY,MARKET,1,759.69,CANCELLED
ORD202604200000987,2026-04-20,ACC000212,CUST000304,INS00087,2026-04-20T09:47:54,SELL,LIMIT,20,2380.86,COMPLETED
ORD202604200000988,2026-04-20,ACC000236,CUST000385,INS00002,2026-04-20T09:47:56,SELL,MARKET,5,2145.24,REJECTED
ORD202604200000989,2026-04-20,ACC000044,CUST000343,INS00107,2026-04-20T09:47:58,SELL,LIMIT,10,994.27,COMPLETED
ORD202604200000990,2026-04-20,ACC000516,CUST000152,INS00097,2026-04-20T10:04:30,SELL,LIMIT,20,321.52,COMPLETED
