trade_id,business_date,order_id,account_id,customer_id,instrument_id,trade_side,trade_timestamp,executed_quantity,executed_price,brokerage_fee,tax_amount
TRD00000486,2026-04-21,ORD202604210000832,ACC000417,CUST000203,INS00115,SELL,2026-04-21T09:29:12,5,1122.11,5.00,1.01
TRD00000487,2026-04-21,ORD202604210000834,ACC000013,CUST000102,INS00114,SELL,2026-04-21T09:29:34,5,1619.61,5.00,1.46
TRD00000488,2026-04-21,ORD202604210000836,ACC000651,CUST000187,INS00019,SELL,2026-04-21T09:28:59,100,1790.93,53.73,32.24
TRD00000489,2026-04-21,ORD202604210000838,ACC000139,CUST000055,INS00034,BUY,2026-04-21T09:57:12,10,128.12,5.00,0.23
TRD00000490,2026-04-21,ORD202604210000839,ACC000281,CUST000152,INS00119,BUY,2026-04-21T09:29:26,5,698.92,5.00,0.63
TRD00000491,2026-04-21,ORD202604210000842,ACC000735,CUST000106,INS00007,SELL,2026-04-21T09:43:47,20,1909.30,11.46,6.87
TRD00000492,2026-04-21,ORD202604210000843,ACC000387,CUST000006,INS00040,BUY,2026-04-21T09:43:28,50,2044.33,30.66,18.40
TRD00000493,2026-04-21,ORD202604210000844,ACC000643,CUST000440,INS00085,BUY,2026-04-21T09:29:16,5,1708.51,5.00,1.54
TRD00000494,2026-04-21,ORD202604210000845,ACC000360,CUST000113,INS00074,SELL,2026-04-21T09:43:44,5,2225.00,5.00,2.00
TRD00000495,2026-04-21,ORD202604210000847,ACC000729,CUST000265,INS00003,SELL,2026-04-21T09:29:38,10,1718.25,5.15,3.09
TRD00000496,2026-04-21,ORD202604210000849,ACC000630,CUST000059,INS00077,SELL,2026-04-21T09:57:43,1,637.65,5.00,0.11
TRD00000497,2026-04-21,ORD202604210000850,ACC000393,CUST000232,INS00039,BUY,2026-04-21T09:43:58,5,2308.84,5.00,2.08
TRD00000498,2026-04-21,ORD202604210000853,ACC000474,CUST000216,INS00061,BUY,2026-04-21T09:44:08,5,407.50,5.00,0.37
TRD00000499,2026-04-21,ORD202604210000855,ACC000406,CUST000150,INS00059,BUY,2026-04-21T09:29:30,25,1321.63,9.91,5.95
TRD00000500,2026-04-21,ORD202604210000856,ACC000396,CUST000281,INS00040,BUY,2026-04-21T09:43:58,100,950.67,28.52,17.11
TRD00000501,2026-04-21,ORD202604210000857,ACC000301,CUST000140,INS00062,BUY,2026-04-21T09:29:26,20,1273.14,7.64,4.58
TRD00000502,2026-04-21,ORD202604210000859,ACC000075,CUST000470,INS00062,BUY,2026-04-21T09:58:16,10,1923.48,5.77,3.46
TRD00000503,2026-04-21,ORD202604210000863,ACC000219,CUST000362,INS00008,BUY,2026-04-21T09:43:53,2,431.89,5.00,0.16
TRD00000504,2026-04-21,ORD202604210000864,ACC000039,CUST000148,INS00093,SELL,2026-04-21T09:44:01,50,298.03,5.00,2.68
TRD00000505,2026-04-21,ORD202604210000865,ACC000189,CUST000108,INS00057,BUY,2026-04-21T09:58:40,25,1220.99,9.16,5.49
TRD00000506,2026-04-21,ORD202604210000868,ACC000310,CUST000165,INS00096,BUY,2026-04-21T09:44:04,100,212.69,6.38,3.83
TRD00000507,2026-04-21,ORD202604210000870,ACC000344,CUST000301,INS00031,BUY,2026-04-21T09:59:13,20,319.15,5.00,1.15
TRD00000508,2026-04-21,ORD202604210000871,ACC000573,CUST000383,INS00107,SELL,2026-04-21T09:29:53,25,2335.47,17.52,10.51
TRD00000509,2026-04-21,ORD202604210000872,ACC000674,CUST000421,INS00052,BUY,2026-04-21T09:59:05,20,2226.63,13.36,8.02
TRD00000510,2026-04-21,ORD202604210000874,ACC000738,CUST000491,INS00084,SELL,2026-04-21T09:59:01,1,1353.72,5.00,0.24
TRD00000511,2026-04-21,ORD202604210000875,ACC000068,CUST000208,INS00025,BUY,2026-04-21T09:44:44,5,2362.89,5.00,2.13
TRD00000512,2026-04-21,ORD202604210000876,ACC000790,CUST000473,INS00078,SELL,2026-04-21T09:29:55,25,559.21,5.00,2.52
TRD00000513,2026-04-21,ORD202604210000877,ACC000553,CUST000268,INS00003,SELL,2026-04-21T09:30:19,1,1554.03,5.00,0.28
TRD00000514,2026-04-21,ORD202604210000879,ACC000049,CUST000103,INS00058,BUY,2026-04-21T09:58:59,2,219.56,5.00,0.08
TRD00000515,2026-04-21,ORD202604210000880,ACC000299,CUST000191,INS00081,BUY,2026-04-21T09:59:02,1,621.51,5.00,0.11
TRD00000516,2026-04-21,ORD202604210000881,ACC000319,CUST000004,INS00046,SELL,2026-04-21T09:44:32,20,637.90,5.00,2.30
TRD00000517,2026-04-21,ORD202604210000883,ACC000125,CUST000079,INS00110,SELL,2026-04-21T09:59:46,5,300.77,5.00,0.27
TRD00000518,2026-04-21,ORD202604210000884,ACC000320,CUST000278,INS00041,BUY,2026-04-21T09:59:37,50,2195.10,32.93,19.76
TRD00000519,2026-04-21,ORD202604210000885,ACC000187,CUST000478,INS00036,SELL,2026-04-21T09:59:30,20,617.03,5.00,2.22
TRD00000520,2026-04-21,ORD202604210000886,ACC000057,CUST000415,INS00102,BUY,2026-04-21T09:45:08,100,1443.29,43.30,25.98
TRD00000521,2026-04-21,ORD202604210000887,ACC000465,CUST000336,INS00081,BUY,2026-04-21T09:59:59,1,1807.45,5.00,0.33
TRD00000522,2026-04-21,ORD202604210000889,ACC000069,CUST000061,INS00100,BUY,2026-04-21T09:30:32,25,1572.78,11.80,7.08
TRD00000523,2026-04-21,ORD202604210000890,ACC000746,CUST000346,INS00030,BUY,2026-04-21T10:00:05,25,657.11,5.00,2.96
TRD00000524,2026-04-21,ORD202604210000893,ACC000789,CUST000147,INS00075,BUY,2026-04-21T09:45:26,10,2203.85,6.61,3.97
TRD00000525,2026-04-21,ORD202604210000894,ACC000342,CUST000032,INS00078,SELL,2026-04-21T10:00:01,5,2254.27,5.00,2.03
TRD00000526,2026-04-21,ORD202604210000896,ACC000057,CUST000415,INS00005,SELL,2026-04-21T09:30:19,25,831.44,6.24,3.74
TRD00000527,2026-04-21,ORD202604210000901,ACC000020,CUST000289,INS00022,BUY,2026-04-21T09:45:30,5,1476.13,5.00,1.33
TRD00000528,2026-04-21,ORD202604210000902,ACC000050,CUST000331,INS00015,BUY,2026-04-21T10:00:32,5,744.41,5.00,0.67
TRD00000529,2026-04-21,ORD202604210000903,ACC000270,CUST000161,INS00040,SELL,2026-04-21T10:00:34,2,2166.11,5.00,0.78
TRD00000530,2026-04-21,ORD202604210000905,ACC000023,CUST000243,INS00034,SELL,2026-04-21T09:30:49,100,1990.64,59.72,35.83
TRD00000531,2026-04-21,ORD202604210000906,ACC000533,CUST000448,INS00093,SELL,2026-04-21T09:45:23,20,1261.66,7.57,4.54
TRD00000532,2026-04-21,ORD202604210000908,ACC000150,CUST000024,INS00042,SELL,2026-04-21T09:30:36,10,1639.22,5.00,2.95
TRD00000533,2026-04-21,ORD202604210000909,ACC000014,CUST000021,INS00083,BUY,2026-04-21T09:30:53,25,1857.11,13.93,8.36
TRD00000534,2026-04-21,ORD202604210000910,ACC000181,CUST000226,INS00093,BUY,2026-04-21T09:30:19,25,2215.59,16.62,9.97
TRD00000535,2026-04-21,ORD202604210000911,ACC000009,CUST000288,INS00091,SELL,2026-04-21T10:01:07,20,1585.78,9.51,5.71
TRD00000536,2026-04-21,ORD202604210000912,ACC000710,CUST000254,INS00032,SELL,2026-04-21T09:30:30,20,2156.61,12.94,7.76
TRD00000537,2026-04-21,ORD202604210000913,ACC000420,CUST000498,INS00083,SELL,2026-04-21T09:30:31,5,1264.94,5.00,1.14
TRD00000538,2026-04-21,ORD202604210000916,ACC000510,CUST000361,INS00034,SELL,2026-04-21T10:01:21,10,2159.54,6.48,3.89
TRD00000539,2026-04-21,ORD202604210000917,ACC000181,CUST000226,INS00079,BUY,2026-04-21T10:01:11,50,1031.38,15.47,9.28
TRD00000540,2026-04-21,ORD202604210000919,ACC000783,CUST000228,INS00004,BUY,2026-04-21T09:30:24,20,2291.04,13.75,8.25
TRD00000541,2026-04-21,ORD202604210000921,ACC000608,CUST000274,INS00047,SELL,2026-04-21T10:01:28,10,621.14,5.00,1.12
TRD00000542,2026-04-21,ORD202604210000922,ACC000311,CUST000423,INS00117,SELL,2026-04-21T09:30:36,10,2221.42,6.66,4.00
TRD00000543,2026-04-21,ORD202604210000923,ACC000020,CUST000289,INS00051,BUY,2026-04-21T10:01:52,20,2081.00,12.49,7.49
TRD00000544,2026-04-21,ORD202604210000924,ACC000212,CUST000304,INS00042,BUY,2026-04-21T09:46:20,20,1258.86,7.55,4.53
TRD00000545,2026-04-21,ORD202604210000926,ACC000680,CUST000068,INS00077,SELL,2026-04-21T09:30:54,5,1039.67,5.00,0.94
TRD00000546,2026-04-21,ORD202604210000929,ACC000443,CUST000017,INS00040,SELL,2026-04-21T09:46:25,25,1043.39,7.83,4.70
TRD00000547,2026-04-21,ORD202604210000931,ACC000395,CUST000088,INS00041,BUY,2026-04-21T10:02:08,1,1489.68,5.00,0.27
TRD00000548,2026-04-21,ORD202604210000932,ACC000205,CUST000154,INS00103,BUY,2026-04-21T10:02:21,25,1881.22,14.11,8.47
TRD00000549,2026-04-21,ORD202604210000935,ACC000394,CUST000164,INS00041,BUY,2026-04-21T10:02:28,1,1604.91,5.00,0.29
TRD00000550,2026-04-21,ORD202604210000936,ACC000292,CUST000275,INS00117,SELL,2026-04-21T09:46:21,25,920.49,6.90,4.14
TRD00000551,2026-04-21,ORD202604210000937,ACC000375,CUST000361,INS00091,SELL,2026-04-21T10:02:23,20,926.96,5.56,3.34
TRD00000552,2026-04-21,ORD202604210000939,ACC000789,CUST000147,INS00064,SELL,2026-04-21T09:31:05,5,461.12,5.00,0.42
TRD00000553,2026-04-21,ORD202604210000943,ACC000474,CUST000216,INS00085,SELL,2026-04-21T09:31:24,100,1535.82,46.07,27.64
TRD00000554,2026-04-21,ORD202604210000947,ACC000600,CUST000422,INS00082,BUY,2026-04-21T09:31:09,5,1202.95,5.00,1.08
TRD00000555,2026-04-21,ORD202604210000951,ACC000100,CUST000149,INS00014,SELL,2026-04-21T09:47:06,5,2278.07,5.00,2.05
TRD00000556,2026-04-21,ORD202604210000953,ACC000007,CUST000452,INS00051,BUY,2026-04-21T09:47:30,20,1183.93,7.10,4.26
TRD00000557,2026-04-21,ORD202604210000954,ACC000290,CUST000206,INS00061,SELL,2026-04-21T09:47:04,25,146.50,5.00,0.66
TRD00000558,2026-04-21,ORD202604210000959,ACC000627,CUST000281,INS00011,SELL,2026-04-21T09:47:29,100,1696.28,50.89,30.53
TRD00000559,2026-04-21,ORD202604210000960,ACC000645,CUST000457,INS00037,SELL,2026-04-21T10:03:40,20,1334.85,8.01,4.81
TRD00000560,2026-04-21,ORD202604210000961,ACC000130,CUST000369,INS00085,BUY,2026-04-21T09:47:21,50,151.48,5.00,1.36
TRD00000561,2026-04-21,ORD202604210000962,ACC000477,CUST000456,INS00095,BUY,2026-04-21T09:31:32,10,2094.94,6.28,3.77
TRD00000562,2026-04-21,ORD202604210000963,ACC000627,CUST000281,INS00005,BUY,2026-04-21T10:03:46,100,1548.46,46.45,27.87
TRD00000563,2026-04-21,ORD202604210000964,ACC000482,CUST000250,INS00029,SELL,2026-04-21T09:47:24,1,191.69,5.00,0.03
TRD00000564,2026-04-21,ORD202604210000965,ACC000473,CUST000046,INS00020,BUY,2026-04-21T09:31:49,100,748.87,22.47,13.48
TRD00000565,2026-04-21,ORD202604210000966,ACC000314,CUST000450,INS00026,SELL,2026-04-21T10:03:51,1,1502.56,5.00,0.27
TRD00000566,2026-04-21,ORD202604210000967,ACC000152,CUST000009,INS00097,SELL,2026-04-21T09:31:12,1,1339.31,5.00,0.24
TRD00000567,2026-04-21,ORD202604210000968,ACC000383,CUST000114,INS00014,BUY,2026-04-21T09:31:13,5,1781.29,5.00,1.60
TRD00000568,2026-04-21,ORD202604210000969,ACC000584,CUST000318,INS00035,SELL,2026-04-21T10:03:56,25,1693.97,12.70,7.62
TRD00000569,2026-04-21,ORD202604210000971,ACC000664,CUST000085,INS00017,BUY,2026-04-21T09:31:43,1,2011.63,5.00,0.36
TRD00000570,2026-04-21,ORD202604210000972,ACC000460,CUST000351,INS00102,BUY,2026-04-21T09:31:23,25,466.53,5.00,2.10
TRD00000571,2026-04-21,ORD202604210000973,ACC000701,CUST000229,INS00008,SELL,2026-04-21T09:47:57,10,140.80,5.00,0.25
TRD00000572,2026-04-21,ORD202604210000975,ACC000248,CUST000213,INS00077,SELL,2026-04-21T09:31:57,1,1832.08,5.00,0.33
TRD00000573,2026-04-21,ORD202604210000976,ACC000039,CUST000148,INS00057,BUY,2026-04-21T10:04:30,2,1994.42,5.00,0.72
TRD00000574,2026-04-21,ORD202604210000977,ACC000455,CUST000413,INS00009,SELL,2026-04-21T09:47:53,20,1111.03,6.67,4.00
TRD00000575,2026-04-21,ORD202604210000978,ACC000484,CUST000108,INS00069,SELL,2026-04-21T10:04:27,20,1357.22,8.14,4.89
TRD00000576,2026-04-21,ORD202604210000979,ACC000546,CUST000494,INS00023,BUY,2026-04-21T10:04:03,1,1096.98,5.00,0.20
TRD00000577,2026-04-21,ORD202604210000980,ACC000642,CUST000283,INS00028,BUY,2026-04-21T10:04:33,100,157.15,5.00,2.83
TRD00000578,2026-04-21,ORD202604210000981,ACC000516,CUST000152,INS00102,SELL,2026-04-21T09:31:44,2,1200.98,5.00,0.43
TRD00000579,2026-04-21,ORD202604210000982,ACC000392,CUST000334,INS00093,BUY,2026-04-21T09:47:59,2,1199.65,5.00,0.43
TRD00000580,2026-04-21,ORD202604210000984,ACC000115,CUST000107,INS00002,SELL,2026-04-21T10:04:21,2,250.66,5.00,0.09
TRD00000581,2026-04-21,ORD202604210000988,ACC000796,CUST000392,INS00063,SELL,2026-04-21T10:04:27,1,554.99,5.00,0.10
TRD00000582,2026-04-21,ORD202604210000989,ACC000730,CUST000148,INS00108,BUY,2026-04-21T09:48:38,5,1635.55,5.00,1.47
TRD00000583,2026-04-21,ORD202604210000990,ACC000789,CUST000147,INS00037,SELL,2026-04-21T09:31:32,10,1538.83,5.00,2.77
TRD00000584,2026-04-21,ORD202604210000991,ACC000426,CUST000213,INS00063,BUY,2026-04-21T09:48:36,100,1451.39,43.54,26.13
TRD00000585,2026-04-21,ORD202604210000992,ACC000131,CUST000329,INS00036,BUY,2026-04-21T09:31:44,25,582.73,5.00,2.62
TRD00000586,2026-04-21,ORD202604210000994,ACC000177,CUST000401,INS00051,BUY,2026-04-21T09:48:12,100,2316.64,69.50,41.70
TRD00000587,2026-04-21,ORD202604210000995,ACC000071,CUST000233,INS00077,BUY,2026-04-21T09:48:54,20,564.77,5.00,2.03
TRD00000588,2026-04-21,ORD202604210000996,ACC000510,CUST000361,INS00018,BUY,2026-04-21T09:48:24,100,1375.18,41.26,24.75
TRD00000589,2026-04-21,ORD202604210000998,ACC000385,CUST000178,INS00066,BUY,2026-04-21T09:48:55,10,878.48,5.00,1.58
TRD00000590,2026-04-21,ORD202604210001000,ACC000730,CUST000148,INS00095,SELL,2026-04-21T09:48:55,50,2341.82,35.13,21.08
TRD00000591,2026-04-21,ORD202604210001001,ACC000521,CUST000458,INS00047,BUY,2026-04-21T09:48:34,1,237.47,5.00,0.04
TRD00000592,2026-04-21,ORD202604210001002,ACC000099,CUST000277,INS00039,BUY,2026-04-21T09:32:18,1,1177.49,5.00,0.21
TRD00000593,2026-04-21,ORD202604210001003,ACC000024,CUST000299,INS00041,BUY,2026-04-21T09:48:41,20,675.39,5.00,2.43
TRD00000594,2026-04-21,ORD202604210001007,ACC000150,CUST000024,INS00100,SELL,2026-04-21T09:32:10,100,1094.07,32.82,19.69
TRD00000595,2026-04-21,ORD202604210001009,ACC000151,CUST000289,INS00043,SELL,2026-04-21T09:48:55,1,271.21,5.00,0.05
TRD00000596,2026-04-21,ORD202604210001011,ACC000076,CUST000463,INS00109,SELL,2026-04-21T10:05:58,2,1697.09,5.00,0.61
TRD00000597,2026-04-21,ORD202604210001012,ACC000575,CUST000196,INS00058,SELL,2026-04-21T09:32:18,1,641.79,5.00,0.12
TRD00000598,2026-04-21,ORD202604210001013,ACC000520,CUST000340,INS00025,SELL,2026-04-21T09:49:11,100,2272.74,68.18,40.91
TRD00000599,2026-04-21,ORD202604210001014,ACC000177,CUST000401,INS00085,SELL,2026-04-21T09:48:52,25,219.93,5.00,0.99
TRD00000600,2026-04-21,ORD202604210001015,ACC000219,CUST000362,INS00012,BUY,2026-04-21T10:05:55,10,2278.56,6.84,4.10
TRD00000601,2026-04-21,ORD202604210001017,ACC000587,CUST000151,INS00009,SELL,2026-04-21T09:32:03,5,948.94,5.00,0.85
TRD00000602,2026-04-21,ORD202604210001018,ACC000090,CUST000202,INS00033,BUY,2026-04-21T09:49:32,20,2086.41,12.52,7.51
TRD00000603,2026-04-21,ORD202604210001021,ACC000585,CUST000361,INS00079,SELL,2026-04-21T09:49:24,2,1670.69,5.00,0.60
TRD00000604,2026-04-21,ORD202604210001022,ACC000038,CUST000420,INS00080,BUY,2026-04-21T09:32:18,25,1033.54,7.75,4.65
TRD00000605,2026-04-21,ORD202604210001023,ACC000384,CUST000073,INS00072,BUY,2026-04-21T09:49:08,2,251.31,5.00,0.09
TRD00000606,2026-04-21,ORD202604210001024,ACC000272,CUST000272,INS00099,SELL,2026-04-21T10:06:38,10,368.93,5.00,0.66
TRD00000607,2026-04-21,ORD202604210001025,ACC000189,CUST000108,INS00012,BUY,2026-04-21T09:49:15,50,945.14,14.18,8.51
TRD00000608,2026-04-21,ORD202604210001028,ACC000730,CUST000148,INS00018,SELL,2026-04-21T10:07:04,20,1314.87,7.89,4.73
TRD00000609,2026-04-21,ORD202604210001030,ACC000052,CUST000452,INS00069,SELL,2026-04-21T09:32:48,20,1956.14,11.74,7.04
TRD00000610,2026-04-21,ORD202604210001032,ACC000462,CUST000336,INS00040,SELL,2026-04-21T09:32:35,100,221.22,6.64,3.98
TRD00000611,2026-04-21,ORD202604210001033,ACC000233,CUST000262,INS00012,SELL,2026-04-21T09:32:35,5,862.83,5.00,0.78
TRD00000612,2026-04-21,ORD202604210001034,ACC000358,CUST000468,INS00038,BUY,2026-04-21T09:32:35,10,1796.64,5.39,3.23
TRD00000613,2026-04-21,ORD202604210001035,ACC000677,CUST000421,INS00084,SELL,2026-04-21T10:07:26,2,1994.32,5.00,0.72
TRD00000614,2026-04-21,ORD202604210001036,ACC000054,CUST000005,INS00096,SELL,2026-04-21T09:32:18,2,1054.10,5.00,0.38
TRD00000615,2026-04-21,ORD202604210001038,ACC000069,CUST000061,INS00041,BUY,2026-04-21T09:50:02,10,773.30,5.00,1.39
TRD00000616,2026-04-21,ORD202604210001040,ACC000117,CUST000469,INS00057,SELL,2026-04-21T09:50:09,20,965.22,5.79,3.47
TRD00000617,2026-04-21,ORD202604210001041,ACC000153,CUST000421,INS00067,SELL,2026-04-21T09:32:25,100,2312.35,69.37,41.62
TRD00000618,2026-04-21,ORD202604210001042,ACC000006,CUST000275,INS00051,SELL,2026-04-21T09:32:51,10,808.46,5.00,1.46
TRD00000619,2026-04-21,ORD202604210001044,ACC000481,CUST000162,INS00057,SELL,2026-04-21T09:33:03,100,1124.56,33.74,20.24
TRD00000620,2026-04-21,ORD202604210001045,ACC000710,CUST000254,INS00092,BUY,2026-04-21T09:50:03,25,203.31,5.00,0.91
TRD00000621,2026-04-21,ORD202604210001046,ACC000460,CUST000351,INS00021,BUY,2026-04-21T09:32:51,10,1838.05,5.51,3.31
TRD00000622,2026-04-21,ORD202604210001047,ACC000021,CUST000170,INS00014,BUY,2026-04-21T09:32:46,5,640.75,5.00,0.58
TRD00000623,2026-04-21,ORD202604210001048,ACC000214,CUST000053,INS00104,SELL,2026-04-21T10:07:43,20,1507.41,9.04,5.43
TRD00000624,2026-04-21,ORD202604210001049,ACC000668,CUST000346,INS00117,BUY,2026-04-21T09:50:01,5,432.24,5.00,0.39
TRD00000625,2026-04-21,ORD202604210001050,ACC000130,CUST000369,INS00006,SELL,2026-04-21T09:50:30,1,1715.87,5.00,0.31
TRD00000626,2026-04-21,ORD202604210001051,ACC000490,CUST000347,INS00077,BUY,2026-04-21T09:32:58,10,898.88,5.00,1.62
TRD00000627,2026-04-21,ORD202604210001052,ACC000734,CUST000378,INS00093,SELL,2026-04-21T10:07:53,2,804.28,5.00,0.29
TRD00000628,2026-04-21,ORD202604210001053,ACC000012,CUST000202,INS00052,SELL,2026-04-21T09:50:09,5,1931.12,5.00,1.74
TRD00000629,2026-04-21,ORD202604210001054,ACC000017,CUST000477,INS00119,SELL,2026-04-21T09:33:17,100,700.84,21.03,12.62
TRD00000630,2026-04-21,ORD202604210001056,ACC000031,CUST000490,INS00007,SELL,2026-04-21T10:08:27,100,1005.63,30.17,18.10
TRD00000631,2026-04-21,ORD202604210001057,ACC000427,CUST000289,INS00087,BUY,2026-04-21T09:33:07,100,179.41,5.38,3.23
TRD00000632,2026-04-21,ORD202604210001058,ACC000054,CUST000005,INS00097,SELL,2026-04-21T09:32:45,50,678.00,10.17,6.10
TRD00000633,2026-04-21,ORD202604210001059,ACC000589,CUST000021,INS00068,SELL,2026-04-21T09:50:55,25,633.00,5.00,2.85
TRD00000634,2026-04-21,ORD202604210001061,ACC000311,CUST000423,INS00108,BUY,2026-04-21T09:50:33,5,1568.57,5.00,1.41
TRD00000635,2026-04-21,ORD202604210001062,ACC000717,CUST000036,INS00119,BUY,2026-04-21T09:51:00,25,322.47,5.00,1.45
TRD00000636,2026-04-21,ORD202604210001064,ACC000226,CUST000162,INS00117,SELL,2026-04-21T09:50:33,1,897.27,5.00,0.16
TRD00000637,2026-04-21,ORD202604210001066,ACC000268,CUST000356,INS00081,BUY,2026-04-21T10:09:03,5,964.80,5.00,0.87
TRD00000638,2026-04-21,ORD202604210001069,ACC000034,CUST000153,INS00023,SELL,2026-04-21T09:33:30,10,2008.41,6.03,3.62
TRD00000639,2026-04-21,ORD202604210001071,ACC000416,CUST000452,INS00068,BUY,2026-04-21T10:08:56,20,2063.86,12.38,7.43
TRD00000640,2026-04-21,ORD202604210001074,ACC000510,CUST000361,INS00076,SELL,2026-04-21T09:51:13,1,1700.63,5.00,0.31
TRD00000641,2026-04-21,ORD202604210001079,ACC000625,CUST000284,INS00019,SELL,2026-04-21T10:09:11,5,1975.99,5.00,1.78
TRD00000642,2026-04-21,ORD202604210001080,ACC000663,CUST000455,INS00094,BUY,2026-04-21T09:33:12,50,1275.46,19.13,11.48
TRD00000643,2026-04-21,ORD202604210001082,ACC000382,CUST000017,INS00016,BUY,2026-04-21T09:51:28,25,779.56,5.85,3.51
TRD00000644,2026-04-21,ORD202604210001084,ACC000473,CUST000046,INS00063,SELL,2026-04-21T09:51:21,50,1936.00,29.04,17.42
TRD00000645,2026-04-21,ORD202604210001085,ACC000338,CUST000203,INS00056,BUY,2026-04-21T09:51:25,25,1507.26,11.30,6.78
TRD00000646,2026-04-21,ORD202604210001087,ACC000133,CUST000212,INS00112,BUY,2026-04-21T09:51:18,25,2422.75,18.17,10.90
TRD00000647,2026-04-21,ORD202604210001093,ACC000625,CUST000284,INS00034,BUY,2026-04-21T09:51:39,25,2011.55,15.09,9.05
TRD00000648,2026-04-21,ORD202604210001095,ACC000009,CUST000288,INS00064,SELL,2026-04-21T09:51:38,20,671.01,5.00,2.42
TRD00000649,2026-04-21,ORD202604210001098,ACC000082,CUST000203,INS00026,SELL,2026-04-21T09:33:45,100,158.51,5.00,2.85
TRD00000650,2026-04-21,ORD202604210001100,ACC000059,CUST000378,INS00056,BUY,2026-04-21T09:51:44,1,1917.70,5.00,0.35
TRD00000651,2026-04-21,ORD202604210001102,ACC000001,CUST000370,INS00045,BUY,2026-04-21T09:33:43,1,1581.99,5.00,0.28
TRD00000652,2026-04-21,ORD202604210001104,ACC000150,CUST000024,INS00016,SELL,2026-04-21T10:10:54,1,1905.85,5.00,0.34
TRD00000653,2026-04-21,ORD202604210001106,ACC000288,CUST000473,INS00091,SELL,2026-04-21T09:34:03,20,929.64,5.58,3.35
TRD00000654,2026-04-21,ORD202604210001107,ACC000035,CUST000107,INS00091,SELL,2026-04-21T10:11:06,100,1463.19,43.90,26.34
TRD00000655,2026-04-21,ORD202604210001109,ACC000170,CUST000014,INS00004,SELL,2026-04-21T09:52:20,100,2013.41,60.40,36.24
TRD00000656,2026-04-21,ORD202604210001115,ACC000333,CUST000209,INS00086,SELL,2026-04-21T09:33:39,2,2266.65,5.00,0.82
TRD00000657,2026-04-21,ORD202604210001116,ACC000442,CUST000099,INS00112,SELL,2026-04-21T09:33:42,100,153.11,5.00,2.76
TRD00000658,2026-04-21,ORD202604210001117,ACC000248,CUST000213,INS00083,BUY,2026-04-21T10:11:17,10,1153.02,5.00,2.08
TRD00000659,2026-04-21,ORD202604210001118,ACC000704,CUST000200,INS00081,BUY,2026-04-21T10:11:27,50,1703.06,25.55,15.33
TRD00000660,2026-04-21,ORD202604210001119,ACC000448,CUST000084,INS00043,SELL,2026-04-21T09:34:18,100,200.00,6.00,3.60
TRD00000661,2026-04-21,ORD202604210001120,ACC000102,CUST000155,INS00085,SELL,2026-04-21T09:52:38,25,2022.26,15.17,9.10
TRD00000662,2026-04-21,ORD202604210001122,ACC000205,CUST000154,INS00004,SELL,2026-04-21T09:53:05,50,934.56,14.02,8.41
TRD00000663,2026-04-21,ORD202604210001124,ACC000441,CUST000400,INS00103,SELL,2026-04-21T09:34:27,20,2099.38,12.60,7.56
TRD00000664,2026-04-21,ORD202604210001125,ACC000635,CUST000146,INS00062,SELL,2026-04-21T10:11:43,5,1607.83,5.00,1.45
TRD00000665,2026-04-21,ORD202604210001126,ACC000253,CUST000408,INS00072,BUY,2026-04-21T09:34:11,25,678.62,5.09,3.05
TRD00000666,2026-04-21,ORD202604210001127,ACC000291,CUST000043,INS00077,BUY,2026-04-21T09:52:42,50,769.50,11.54,6.93
TRD00000667,2026-04-21,ORD202604210001128,ACC000794,CUST000200,INS00080,SELL,2026-04-21T09:53:20,100,146.32,5.00,2.63
TRD00000668,2026-04-21,ORD202604210001129,ACC000250,CUST000384,INS00069,SELL,2026-04-21T10:11:52,5,475.98,5.00,0.43
TRD00000669,2026-04-21,ORD202604210001130,ACC000591,CUST000239,INS00005,SELL,2026-04-21T09:34:02,25,2170.91,16.28,9.77
TRD00000670,2026-04-21,ORD202604210001131,ACC000570,CUST000333,INS00064,SELL,2026-04-21T10:12:13,5,1393.55,5.00,1.25
TRD00000671,2026-04-21,ORD202604210001132,ACC000494,CUST000234,INS00068,BUY,2026-04-21T09:53:10,1,1191.29,5.00,0.21
TRD00000672,2026-04-21,ORD202604210001134,ACC000264,CUST000336,INS00081,BUY,2026-04-21T09:53:12,50,1807.52,27.11,16.27
TRD00000673,2026-04-21,ORD202604210001135,ACC000221,CUST000060,INS00029,SELL,2026-04-21T10:12:28,50,1903.04,28.55,17.13
TRD00000674,2026-04-21,ORD202604210001136,ACC000664,CUST000085,INS00037,SELL,2026-04-21T09:53:35,2,362.94,5.00,0.13
TRD00000675,2026-04-21,ORD202604210001138,ACC000482,CUST000250,INS00007,BUY,2026-04-21T09:53:38,100,795.54,23.87,14.32
TRD00000676,2026-04-21,ORD202604210001139,ACC000377,CUST000406,INS00060,SELL,2026-04-21T09:34:15,2,2348.51,5.00,0.85
TRD00000677,2026-04-21,ORD202604210001140,ACC000025,CUST000421,INS00098,BUY,2026-04-21T09:53:31,10,123.53,5.00,0.22
TRD00000678,2026-04-21,ORD202604210001143,ACC000039,CUST000148,INS00092,SELL,2026-04-21T10:12:52,1,2175.32,5.00,0.39
TRD00000679,2026-04-21,ORD202604210001144,ACC000729,CUST000265,INS00024,SELL,2026-04-21T09:53:41,2,794.27,5.00,0.29
