order_id,business_date,account_id,customer_id,instrument_id,order_timestamp,order_side,order_type,ordered_quantity,limit_price,order_status
ORD202604210000630,2026-04-21,ACC000656,CUST000022,INS00092,2026-04-21T09:36:00,SELL,LIMIT,20,2005.09,COMPLETED
ORD202604210000631,2026-04-21,ACC000088,CUST000042,INS00021,2026-04-21T09:46:33,SELL,MARKET,5,1389.85,COMPLETED
ORD202604210000632,2026-04-21,ACC000663,CUST000455,INS00021,2026-04-21T09:46:36,SELL,LIMIT,2,2340.83,COMPLETED
ORD202604210000633,2026-04-21,ACC000738,CUST000491,INS00102,2026-04-21T09:46:39,BUY,LIMIT,25,429.21,COMPLETED
ORD202604210000634,2026-04-21,ACC000290,CUST000206,INS00044,2026-04-21T09:36:08,BUY,MARKET,1,294.17,COMPLETED
ORD202604210000635,2026-04-21,ACC000393,CUST000232,INS00037,2026-04-21T09:36:10,BUY,MARKET,2,1932.51,COMPLETED
ORD202604210000636,2026-04-21,ACC000019,CUST000425,INS00024,2026-04-21T09:36:12,SELL,MARKET,25,1520.99,COMPLETED
ORD202604210000637,2026-04-21,ACC000795,CUST000041,INS00109,2026-04-21T09:46:51,SELL,LIMIT,10,1500.68,COMPLETED
ORD202604210000638,2026-04-21,ACC000008,CUST000188,INS00070,2026-04-21T09:25:38,BUY,LIMIT,25,929.26,CANCELLED
ORD202604210000639,2026-04-21,ACC000786,CUST000247,INS00079,2026-04-21T09:25:39,BUY,LIMIT,2,726.13,COMPLETED
ORD202604210000640,2026-04-21,ACC000796,CUST000392,INS00103,2026-04-21T09:25:40,BUY,MARKET,25,1048.53,CANCELLED
ORD202604210000641,2026-04-21,ACC000627,CUST000281,INS00008,2026-04-21T09:47:03,SELL,MARKET,10,1112.66,REJECTED
ORD202604210000642,2026-04-21,ACC000630,CUST000059,INS00025,2026-04-21T09:36:24,BUY,MARKET,50,621.83,COMPLETED
ORD202604210000643,2026-04-21,ACC000628,CUST000109,INS00118,2026-04-21T09:47:09,SELL,MARKET,100,2347.33,COMPLETED
ORD202604210000644,2026-04-21,ACC000157,CUST000382,INS00069,2026-04-21T09:47:12,SELL,MARKET,20,747.05,REJECTED
ORD202604210000645,2026-04-21,ACC000470,CUST000449,INS00020,2026-04-21T09:25:45,SELL,MARKET,2,1357.32,COMPLETED
ORD202604210000646,2026-04-21,ACC000067,CUST000342,INS00109,2026-04-21T09:36:32,SELL,MARKET,5,899.94,REJECTED
ORD202604210000647,2026-04-21,ACC000424,CUST000285,INS00111,2026-04-21T09:25:47,BUY,MARKET,100,573.86,COMPLETED
ORD202604210000648,2026-04-21,ACC000206,CUST000435,INS00111,2026-04-21T09:47:24,SELL,LIMIT,1,2300.89,COMPLETED
ORD202604210000649,2026-04-21,ACC000387,CUST000006,INS00006,2026-04-21T09:25:49,BUY,MARKET,25,1579.45,COMPLETED
ORD202604210000650,2026-04-21,ACC000557,CUST000423,INS00036,2026-04-21T09:47:30,SELL,LIMIT,100,1358.27,COMPLETED
ORD202604210000651,2026-04-21,ACC000033,CUST000248,INS00080,2026-04-21T09:47:33,BUY,LIMIT,10,571.41,REJECTED
ORD202604210000652,2026-04-21,ACC000465,CUST000336,INS00065,2026-04-21T09:47:36,BUY,LIMIT,25,281.76,COMPLETED
ORD202604210000653,2026-04-21,ACC000529,CUST000314,INS00042,2026-04-21T09:47:39,BUY,MARKET,20,1345.85,REJECTED
ORD202604210000654,2026-04-21,ACC000226,CUST000162,INS00104,2026-04-21T09:25:54,BUY,LIMIT,5,2112.74,CANCELLED
ORD202604210000655,2026-04-21,ACC000222,CUST000199,INS00088,2026-04-21T09:25:55,BUY,LIMIT,25,2080.43,REJECTED
ORD202604210000656,2026-04-21,ACC000638,CUST000491,INS00078,2026-04-21T09:36:52,BUY,MARKET,100,1406.14,COMPLETED
ORD202604210000657,2026-04-21,ACC000012,CUST000202,INS00111,2026-04-21T09:25:57,SELL,LIMIT,50,538.26,COMPLETED
ORD202604210000658,2026-04-21,ACC000653,CUST000082,INS00043,2026-04-21T09:47:54,SELL,MARKET,2,1179.89,REJECTED
ORD202604210000659,2026-04-21,ACC000234,CUST000397,INS00026,2026-04-21T09:47:57,BUY,LIMIT,10,1052.00,COMPLETED
ORD202604210000660,2026-04-21,ACC000642,CUST000283,INS00003,2026-04-21T09:37:00,BUY,MARKET,100,2337.48,CANCELLED
ORD202604210000661,2026-04-21,ACC000472,CUST000391,INS00064,2026-04-21T09:26:01,BUY,MARKET,50,2162.58,CANCELLED
ORD202604210000662,2026-04-21,ACC000081,CUST000030,INS00094,2026-04-21T09:48:06,SELL,MARKET,2,483.94,REJECTED
ORD202604210000663,2026-04-21,ACC000181,CUST000226,INS00118,2026-04-21T09:26:03,SELL,LIMIT,2,1295.12,COMPLETED
ORD202604210000664,2026-04-21,ACC000205,CUST000154,INS00088,2026-04-21T09:26:04,SELL,LIMIT,20,1680.62,COMPLETED
ORD202604210000665,2026-04-21,ACC000551,CUST000389,INS00011,2026-04-21T09:26:05,BUY,LIMIT,10,1233.69,COMPLETED
ORD202604210000666,2026-04-21,ACC000631,CUST000237,INS00067,2026-04-21T09:26:06,SELL,LIMIT,25,632.41,COMPLETED
ORD202604210000667,2026-04-21,ACC000375,CUST000361,INS00031,2026-04-21T09:26:07,BUY,LIMIT,10,2258.40,REJECTED
ORD202604210000668,2026-04-21,ACC000464,CUST000207,INS00036,2026-04-21T09:26:08,BUY,MARKET,25,1468.99,CANCELLED
ORD202604210000669,2026-04-21,ACC000775,CUST000480,INS00086,2026-04-21T09:37:18,SELL,LIMIT,25,1941.24,REJECTED
ORD202604210000670,2026-04-21,ACC000065,CUST000299,INS00058,2026-04-21T09:48:30,BUY,MARKET,5,926.67,COMPLETED
ORD202604210000671,2026-04-21,ACC000023,CUST000243,INS00019,2026-04-21T09:26:11,BUY,LIMIT,1,1969.72,COMPLETED
ORD202604210000672,2026-04-21,ACC000277,CUST000406,INS00101,2026-04-21T09:26:12,BUY,MARKET,20,887.88,REJECTED
ORD202604210000673,2026-04-21,ACC000320,CUST000278,INS00074,2026-04-21T09:26:13,SELL,MARKET,100,1293.01,COMPLETED
ORD202604210000674,2026-04-21,ACC000190,CUST000345,INS00049,2026-04-21T09:48:42,BUY,MARKET,50,315.67,COMPLETED
ORD202604210000675,2026-04-21,ACC000143,CUST000116,INS00016,2026-04-21T09:48:45,SELL,MARKET,50,514.73,COMPLETED
ORD202604210000676,2026-04-21,ACC000489,CUST000457,INS00102,2026-04-21T09:48:48,BUY,LIMIT,25,270.08,REJECTED
ORD202604210000677,2026-04-21,ACC000225,CUST000086,INS00078,2026-04-21T09:48:51,SELL,LIMIT,20,530.55,COMPLETED
ORD202604210000678,2026-04-21,ACC000651,CUST000187,INS00003,2026-04-21T09:37:36,SELL,MARKET,100,166.54,COMPLETED
ORD202604210000679,2026-04-21,ACC000082,CUST000203,INS00046,2026-04-21T09:26:19,SELL,MARKET,25,873.57,COMPLETED
ORD202604210000680,2026-04-21,ACC000525,CUST000454,INS00073,2026-04-21T09:37:40,SELL,LIMIT,2,1451.91,CANCELLED
ORD202604210000681,2026-04-21,ACC000146,CUST000327,INS00085,2026-04-21T09:26:21,SELL,LIMIT,1,692.01,REJECTED
ORD202604210000682,2026-04-21,ACC000422,CUST000422,INS00039,2026-04-21T09:26:22,BUY,LIMIT,100,1319.56,REJECTED
ORD202604210000683,2026-04-21,ACC000059,CUST000378,INS00084,2026-04-21T09:49:09,SELL,MARKET,50,1942.33,COMPLETED
ORD202604210000684,2026-04-21,ACC000706,CUST000033,INS00112,2026-04-21T09:37:48,BUY,MARKET,100,2110.03,CANCELLED
ORD202604210000685,2026-04-21,ACC000014,CUST000021,INS00054,2026-04-21T09:26:25,BUY,MARKET,2,1374.92,COMPLETED
ORD202604210000686,2026-04-21,ACC000491,CUST000356,INS00048,2026-04-21T09:26:26,SELL,MARKET,50,2172.87,COMPLETED
ORD202604210000687,2026-04-21,ACC000550,CUST000187,INS00026,2026-04-21T09:49:21,BUY,LIMIT,25,1532.25,COMPLETED
ORD202604210000688,2026-04-21,ACC000387,CUST000006,INS00100,2026-04-21T09:37:56,BUY,LIMIT,25,2179.02,CANCELLED
ORD202604210000689,2026-04-21,ACC000395,CUST000088,INS00059,2026-04-21T09:26:29,SELL,LIMIT,2,1938.20,REJECTED
ORD202604210000690,2026-04-21,ACC000650,CUST000238,INS00047,2026-04-21T09:49:30,BUY,MARKET,2,2086.38,COMPLETED
ORD202604210000691,2026-04-21,ACC000657,CUST000241,INS00096,2026-04-21T09:26:31,BUY,MARKET,20,450.69,COMPLETED
ORD202604210000692,2026-04-21,ACC000624,CUST000455,INS00096,2026-04-21T09:26:32,BUY,LIMIT,10,1939.65,COMPLETED
ORD202604210000693,2026-04-21,ACC000422,CUST000422,INS00024,2026-04-21T09:26:33,BUY,LIMIT,10,523.28,REJECTED
ORD202604210000694,2026-04-21,ACC000174,CUST000195,INS00082,2026-04-21T09:49:42,BUY,MARKET,1,722.13,CANCELLED
ORD202604210000695,2026-04-21,ACC000768,CUST000041,INS00042,2026-04-21T09:38:10,BUY,MARKET,10,1285.16,COMPLETED
ORD202604210000696,2026-04-21,ACC000673,CUST000497,INS00039,2026-04-21T09:49:48,BUY,LIMIT,50,1102.77,COMPLETED
ORD202604210000697,2026-04-21,ACC000140,CUST000099,INS00084,2026-04-21T09:26:37,BUY,MARKET,20,1481.98,COMPLETED
ORD202604210000698,2026-04-21,ACC000316,CUST000103,INS00073,2026-04-21T09:49:54,BUY,LIMIT,10,2140.25,COMPLETED
ORD202604210000699,2026-04-21,ACC000197,CUST000495,INS00094,2026-04-21T09:26:39,BUY,LIMIT,1,1669.66,COMPLETED
ORD202604210000700,2026-04-21,ACC000552,CUST000182,INS00063,2026-04-21T09:38:20,BUY,LIMIT,50,1678.72,REJECTED
ORD202604210000701,2026-04-21,ACC000711,CUST000477,INS00017,2026-04-21T09:50:03,BUY,LIMIT,50,654.16,COMPLETED
ORD202604210000702,2026-04-21,ACC000090,CUST000202,INS00065,2026-04-21T09:38:24,BUY,LIMIT,1,550.74,REJECTED
ORD202604210000703,2026-04-21,ACC000207,CUST000410,INS00051,2026-04-21T09:50:09,SELL,LIMIT,10,1658.33,COMPLETED
ORD202604210000704,2026-04-21,ACC000378,CUST000363,INS00097,2026-04-21T09:50:12,BUY,LIMIT,100,935.65,COMPLETED
ORD202604210000705,2026-04-21,ACC000691,CUST000097,INS00029,2026-04-21T09:26:45,BUY,MARKET,5,547.26,REJECTED
ORD202604210000706,2026-04-21,ACC000669,CUST000083,INS00113,2026-04-21T09:26:46,BUY,LIMIT,1,1507.53,REJECTED
ORD202604210000707,2026-04-21,ACC000625,CUST000284,INS00090,2026-04-21T09:38:34,BUY,MARKET,1,302.68,CANCELLED
ORD202604210000708,2026-04-21,ACC000604,CUST000198,INS00076,2026-04-21T09:38:36,SELL,LIMIT,25,1041.98,REJECTED
ORD202604210000709,2026-04-21,ACC000582,CUST000490,INS00016,2026-04-21T09:50:27,SELL,LIMIT,5,302.86,CANCELLED
ORD202604210000710,2026-04-21,ACC000333,CUST000209,INS00040,2026-04-21T09:38:40,SELL,LIMIT,2,907.83,COMPLETED
ORD202604210000711,2026-04-21,ACC000277,CUST000406,INS00114,2026-04-21T09:50:33,SELL,MARKET,100,2154.61,REJECTED
ORD202604210000712,2026-04-21,ACC000377,CUST000406,INS00069,2026-04-21T09:26:52,BUY,MARKET,2,611.71,REJECTED
ORD202604210000713,2026-04-21,ACC000238,CUST000398,INS00079,2026-04-21T09:38:46,SELL,LIMIT,25,922.02,COMPLETED
ORD202604210000714,2026-04-21,ACC000247,CUST000202,INS00042,2026-04-21T09:26:54,BUY,LIMIT,5,1010.41,CANCELLED
ORD202604210000715,2026-04-21,ACC000765,CUST000456,INS00011,2026-04-21T09:50:45,SELL,LIMIT,10,365.37,CANCELLED
ORD202604210000716,2026-04-21,ACC000187,CUST000478,INS00064,2026-04-21T09:38:52,SELL,LIMIT,20,246.27,COMPLETED
ORD202604210000717,2026-04-21,ACC000420,CUST000498,INS00036,2026-04-21T09:26:57,BUY,MARKET,10,273.24,REJECTED
ORD202604210000718,2026-04-21,ACC000706,CUST000033,INS00105,2026-04-21T09:50:54,BUY,LIMIT,5,1082.84,COMPLETED
ORD202604210000719,2026-04-21,ACC000596,CUST000267,INS00024,2026-04-21T09:38:58,BUY,MARKET,5,1044.28,COMPLETED
ORD202604210000720,2026-04-21,ACC000035,CUST000107,INS00077,2026-04-21T09:27:00,BUY,MARKET,25,396.42,REJECTED
ORD202604210000721,2026-04-21,ACC000194,CUST000019,INS00020,2026-04-21T09:39:02,SELL,LIMIT,100,1761.20,COMPLETED
ORD202604210000722,2026-04-21,ACC000200,CUST000013,INS00045,2026-04-21T09:27:02,SELL,MARKET,2,318.53,COMPLETED
ORD202604210000723,2026-04-21,ACC000305,CUST000131,INS00016,2026-04-21T09:27:03,BUY,LIMIT,25,1276.58,COMPLETED
ORD202604210000724,2026-04-21,ACC000463,CUST000077,INS00063,2026-04-21T09:39:08,BUY,MARKET,1,575.60,REJECTED
ORD202604210000725,2026-04-21,ACC000716,CUST000301,INS00012,2026-04-21T09:27:05,SELL,LIMIT,20,2004.86,COMPLETED
ORD202604210000726,2026-04-21,ACC000190,CUST000345,INS00082,2026-04-21T09:51:18,SELL,MARKET,100,2299.31,REJECTED
ORD202604210000727,2026-04-21,ACC000752,CUST000293,INS00060,2026-04-21T09:51:21,SELL,LIMIT,10,384.41,COMPLETED
ORD202604210000728,2026-04-21,ACC000576,CUST000137,INS00038,2026-04-21T09:51:24,SELL,LIMIT,5,1980.91,CANCELLED
ORD202604210000729,2026-04-21,ACC000163,CUST000396,INS00076,2026-04-21T09:51:27,SELL,LIMIT,5,1038.40,COMPLETED
ORD202604210000730,2026-04-21,ACC000198,CUST000051,INS00058,2026-04-21T09:27:10,BUY,MARKET,20,486.50,COMPLETED
ORD202604210000731,2026-04-21,ACC000516,CUST000152,INS00016,2026-04-21T09:27:11,BUY,MARKET,1,434.60,COMPLETED
ORD202604210000732,2026-04-21,ACC000649,CUST000457,INS00005,2026-04-21T09:51:36,SELL,LIMIT,20,166.60,REJECTED
ORD202604210000733,2026-04-21,ACC000296,CUST000380,INS00061,2026-04-21T09:27:13,SELL,LIMIT,20,1283.79,COMPLETED
ORD202604210000734,2026-04-21,ACC000004,CUST000111,INS00017,2026-04-21T09:39:28,BUY,MARKET,1,1259.04,REJECTED
ORD202604210000735,2026-04-21,ACC000094,CUST000097,INS00054,2026-04-21T09:51:45,SELL,LIMIT,10,2322.33,COMPLETED
ORD202604210000736,2026-04-21,ACC000677,CUST000421,INS00009,2026-04-21T09:27:16,SELL,LIMIT,1,2013.78,CANCELLED
ORD202604210000737,2026-04-21,ACC000655,CUST000119,INS00056,2026-04-21T09:51:51,SELL,LIMIT,100,2100.63,COMPLETED
ORD202604210000738,2026-04-21,ACC000504,CUST000079,INS00107,2026-04-21T09:51:54,SELL,LIMIT,1,1043.67,REJECTED
ORD202604210000739,2026-04-21,ACC000405,CUST000050,INS00035,2026-04-21T09:51:57,BUY,LIMIT,5,774.07,COMPLETED
ORD202604210000740,2026-04-21,ACC000375,CUST000361,INS00110,2026-04-21T09:52:00,SELL,LIMIT,25,626.49,REJECTED
ORD202604210000741,2026-04-21,ACC000412,CUST000386,INS00014,2026-04-21T09:39:42,BUY,LIMIT,5,1070.48,CANCELLED
ORD202604210000742,2026-04-21,ACC000590,CUST000083,INS00031,2026-04-21T09:39:44,BUY,MARKET,2,902.20,COMPLETED
ORD202604210000743,2026-04-21,ACC000618,CUST000024,INS00107,2026-04-21T09:27:23,BUY,LIMIT,10,2194.16,COMPLETED
ORD202604210000744,2026-04-21,ACC000720,CUST000295,INS00014,2026-04-21T09:27:24,BUY,LIMIT,50,1299.70,CANCELLED
ORD202604210000745,2026-04-21,ACC000427,CUST000289,INS00068,2026-04-21T09:27:25,SELL,MARKET,25,1070.12,CANCELLED
ORD202604210000746,2026-04-21,ACC000372,CUST000175,INS00048,2026-04-21T09:52:18,BUY,MARKET,50,1271.09,CANCELLED
ORD202604210000747,2026-04-21,ACC000388,CUST000035,INS00023,2026-04-21T09:27:27,SELL,LIMIT,20,536.73,REJECTED
ORD202604210000748,2026-04-21,ACC000012,CUST000202,INS00117,2026-04-21T09:27:28,SELL,LIMIT,1,876.74,COMPLETED
ORD202604210000749,2026-04-21,ACC000240,CUST000316,INS00061,2026-04-21T09:52:27,SELL,MARKET,5,866.69,COMPLETED
ORD202604210000750,2026-04-21,ACC000122,CUST000469,INS00009,2026-04-21T09:40:00,SELL,LIMIT,20,143.76,REJECTED
ORD202604210000751,2026-04-21,ACC000204,CUST000370,INS00053,2026-04-21T09:27:31,SELL,MARKET,2,911.08,CANCELLED
ORD202604210000752,2026-04-21,ACC000076,CUST000463,INS00099,2026-04-21T09:40:04,SELL,MARKET,50,2260.91,COMPLETED
ORD202604210000753,2026-04-21,ACC000307,CUST000126,INS00116,2026-04-21T09:27:33,BUY,MARKET,5,2346.61,CANCELLED
ORD202604210000754,2026-04-21,ACC000288,CUST000473,INS00056,2026-04-21T09:52:42,SELL,MARKET,25,2250.13,COMPLETED
ORD202604210000755,2026-04-21,ACC000220,CUST000069,INS00111,2026-04-21T09:27:35,SELL,LIMIT,10,646.69,COMPLETED
ORD202604210000756,2026-04-21,ACC000683,CUST000308,INS00081,2026-04-21T09:52:48,SELL,MARKET,20,1674.05,COMPLETED
ORD202604210000757,2026-04-21,ACC000683,CUST000308,INS00040,2026-04-21T09:27:37,SELL,LIMIT,50,262.13,REJECTED
ORD202604210000758,2026-04-21,ACC000693,CUST000336,INS00109,2026-04-21T09:27:38,SELL,MARKET,2,842.32,CANCELLED
ORD202604210000759,2026-04-21,ACC000570,CUST000333,INS00097,2026-04-21T09:52:57,SELL,LIMIT,1,1930.64,CANCELLED
ORD202604210000760,2026-04-21,ACC000148,CUST000440,INS00110,2026-04-21T09:40:20,SELL,LIMIT,1,781.87,COMPLETED
ORD202604210000761,2026-04-21,ACC000517,CUST000417,INS00048,2026-04-21T09:27:41,SELL,LIMIT,10,576.44,CANCELLED
ORD202604210000762,2026-04-21,ACC000577,CUST000129,INS00071,2026-04-21T09:53:06,SELL,LIMIT,25,558.35,REJECTED
ORD202604210000763,2026-04-21,ACC000023,CUST000243,INS00067,2026-04-21T09:40:26,SELL,LIMIT,20,1809.83,COMPLETED
ORD202604210000764,2026-04-21,ACC000203,CUST000248,INS00066,2026-04-21T09:40:28,BUY,MARKET,1,1535.61,CANCELLED
ORD202604210000765,2026-04-21,ACC000383,CUST000114,INS00001,2026-04-21T09:40:30,SELL,MARKET,1,2282.15,CANCELLED
ORD202604210000766,2026-04-21,ACC000706,CUST000033,INS00064,2026-04-21T09:27:46,BUY,LIMIT,2,2296.30,CANCELLED
ORD202604210000767,2026-04-21,ACC000595,CUST000402,INS00096,2026-04-21T09:27:47,SELL,LIMIT,25,459.38,COMPLETED
ORD202604210000768,2026-04-21,ACC000376,CUST000155,INS00116,2026-04-21T09:53:24,BUY,MARKET,5,1598.94,COMPLETED
ORD202604210000769,2026-04-21,ACC000702,CUST000110,INS00022,2026-04-21T09:27:49,SELL,MARKET,25,694.55,COMPLETED
ORD202604210000770,2026-04-21,ACC000178,CUST000370,INS00015,2026-04-21T09:27:50,SELL,MARKET,25,1434.52,CANCELLED
ORD202604210000771,2026-04-21,ACC000316,CUST000103,INS00072,2026-04-21T09:53:33,SELL,LIMIT,2,1831.32,REJECTED
ORD202604210000772,2026-04-21,ACC000197,CUST000495,INS00057,2026-04-21T09:40:44,BUY,LIMIT,50,2189.64,COMPLETED
ORD202604210000773,2026-04-21,ACC000027,CUST000226,INS00114,2026-04-21T09:27:53,BUY,MARKET,50,1537.37,COMPLETED
ORD202604210000774,2026-04-21,ACC000619,CUST000055,INS00008,2026-04-21T09:27:54,BUY,LIMIT,2,1486.69,CANCELLED
ORD202604210000775,2026-04-21,ACC000448,CUST000084,INS00118,2026-04-21T09:40:50,BUY,LIMIT,2,2154.86,CANCELLED
ORD202604210000776,2026-04-21,ACC000242,CUST000276,INS00073,2026-04-21T09:40:52,BUY,LIMIT,50,1745.75,COMPLETED
ORD202604210000777,2026-04-21,ACC000236,CUST000385,INS00010,2026-04-21T09:40:54,BUY,MARKET,1,1903.77,CANCELLED
ORD202604210000778,2026-04-21,ACC000245,CUST000444,INS00041,2026-04-21T09:27:58,SELL,MARKET,20,145.74,CANCELLED
ORD202604210000779,2026-04-21,ACC000028,CUST000354,INS00057,2026-04-21T09:27:59,SELL,MARKET,10,871.99,CANCELLED
ORD202604210000780,2026-04-21,ACC000645,CUST000457,INS00075,2026-04-21T09:41:00,BUY,LIMIT,100,1727.73,CANCELLED
ORD202604210000781,2026-04-21,ACC000500,CUST000449,INS00035,2026-04-21T09:41:02,BUY,MARKET,20,2027.66,COMPLETED
ORD202604210000782,2026-04-21,ACC000315,CUST000045,INS00033,2026-04-21T09:54:06,SELL,MARKET,50,1414.58,CANCELLED
ORD202604210000783,2026-04-21,ACC000006,CUST000275,INS00017,2026-04-21T09:41:06,SELL,LIMIT,5,2288.74,CANCELLED
ORD202604210000784,2026-04-21,ACC000476,CUST000028,INS00026,2026-04-21T09:54:12,SELL,LIMIT,2,1734.36,COMPLETED
ORD202604210000785,2026-04-21,ACC000759,CUST000417,INS00054,2026-04-21T09:28:05,SELL,MARKET,5,1685.09,COMPLETED
ORD202604210000786,2026-04-21,ACC000298,CUST000255,INS00039,2026-04-21T09:54:18,BUY,MARKET,2,2158.60,REJECTED
ORD202604210000787,2026-04-21,ACC000371,CUST000170,INS00106,2026-04-21T09:28:07,SELL,LIMIT,10,1571.90,COMPLETED
ORD202604210000788,2026-04-21,ACC000449,CUST000015,INS00024,2026-04-21T09:41:16,SELL,LIMIT,50,2097.78,REJECTED
ORD202604210000789,2026-04-21,ACC000469,CUST000184,INS00030,2026-04-21T09:54:27,BUY,LIMIT,2,992.71,COMPLETED
ORD202604210000790,2026-04-21,ACC000497,CUST000010,INS00071,2026-04-21T09:41:20,SELL,MARKET,10,656.09,CANCELLED
ORD202604210000791,2026-04-21,ACC000494,CUST000234,INS00028,2026-04-21T09:28:11,BUY,MARKET,20,1313.55,CANCELLED
ORD202604210000792,2026-04-21,ACC000447,CUST000492,INS00016,2026-04-21T09:54:36,SELL,MARKET,5,1944.74,COMPLETED
ORD202604210000793,2026-04-21,ACC000461,CUST000142,INS00101,2026-04-21T09:54:39,SELL,LIMIT,10,529.47,COMPLETED
ORD202604210000794,2026-04-21,ACC000293,CUST000358,INS00078,2026-04-21T09:41:28,BUY,LIMIT,2,1547.12,REJECTED
ORD202604210000795,2026-04-21,ACC000351,CUST000229,INS00023,2026-04-21T09:54:45,BUY,MARKET,1,1884.64,REJECTED
ORD202604210000796,2026-04-21,ACC000520,CUST000340,INS00007,2026-04-21T09:28:16,SELL,LIMIT,1,1728.32,REJECTED
ORD202604210000797,2026-04-21,ACC000007,CUST000452,INS00052,2026-04-21T09:28:17,SELL,MARKET,2,2137.80,COMPLETED
ORD202604210000798,2026-04-21,ACC000033,CUST000248,INS00059,2026-04-21T09:54:54,BUY,LIMIT,25,285.01,COMPLETED
ORD202604210000799,2026-04-21,ACC000448,CUST000084,INS00058,2026-04-21T09:28:19,BUY,MARKET,50,1730.72,COMPLETED
ORD202604210000800,2026-04-21,ACC000067,CUST000342,INS00018,2026-04-21T09:28:20,BUY,MARKET,5,710.69,CANCELLED
ORD202604210000801,2026-04-21,ACC000747,CUST000186,INS00011,2026-04-21T09:28:21,SELL,MARKET,25,1517.13,COMPLETED
ORD202604210000802,2026-04-21,ACC000187,CUST000478,INS00034,2026-04-21T09:55:06,BUY,LIMIT,50,1233.82,COMPLETED
ORD202604210000803,2026-04-21,ACC000007,CUST000452,INS00039,2026-04-21T09:28:23,BUY,MARKET,10,1142.67,COMPLETED
ORD202604210000804,2026-04-21,ACC000782,CUST000240,INS00048,2026-04-21T09:28:24,BUY,LIMIT,100,1756.63,CANCELLED
ORD202604210000805,2026-04-21,ACC000298,CUST000255,INS00034,2026-04-21T09:28:25,BUY,MARKET,1,966.15,COMPLETED
ORD202604210000806,2026-04-21,ACC000461,CUST000142,INS00060,2026-04-21T09:28:26,SELL,LIMIT,5,651.25,COMPLETED
ORD202604210000807,2026-04-21,ACC000758,CUST000051,INS00015,2026-04-21T09:41:54,BUY,MARKET,5,637.02,CANCELLED
ORD202604210000808,2026-04-21,ACC000558,CUST000388,INS00018,2026-04-21T09:41:56,BUY,LIMIT,50,2344.42,CANCELLED
ORD202604210000809,2026-04-21,ACC000744,CUST000398,INS00012,2026-04-21T09:28:29,BUY,LIMIT,20,792.03,COMPLETED
ORD202604210000810,2026-04-21,ACC000205,CUST000154,INS00086,2026-04-21T09:28:30,BUY,MARKET,2,838.56,COMPLETED
ORD202604210000811,2026-04-21,ACC000387,CUST000006,INS00113,2026-04-21T09:42:02,SELL,MARKET,100,819.11,REJECTED
ORD202604210000812,2026-04-21,ACC000653,CUST000082,INS00011,2026-04-21T09:42:04,BUY,MARKET,25,927.88,COMPLETED
ORD202604210000813,2026-04-21,ACC000270,CUST000161,INS00090,2026-04-21T09:42:06,SELL,MARKET,25,1739.87,REJECTED
ORD202604210000814,2026-04-21,ACC000747,CUST000186,INS00064,2026-04-21T09:55:42,SELL,MARKET,20,348.28,CANCELLED
ORD202604210000815,2026-04-21,ACC000278,CUST000044,INS00056,2026-04-21T09:28:35,SELL,MARKET,10,1422.01,CANCELLED
ORD202604210000816,2026-04-21,ACC000172,CUST000150,INS00007,2026-04-21T09:28:36,BUY,LIMIT,10,2159.27,COMPLETED
ORD202604210000817,2026-04-21,ACC000722,CUST000151,INS00117,2026-04-21T09:55:51,SELL,MARKET,2,390.41,CANCELLED
ORD202604210000818,2026-04-21,ACC000310,CUST000165,INS00114,2026-04-21T09:42:16,BUY,MARKET,10,675.93,REJECTED
ORD202604210000819,2026-04-21,ACC000372,CUST000175,INS00074,2026-04-21T09:55:57,SELL,LIMIT,5,610.63,COMPLETED
ORD202604210000820,2026-04-21,ACC000256,CUST000437,INS00063,2026-04-21T09:42:20,SELL,LIMIT,2,221.23,COMPLETED
ORD202604210000821,2026-04-21,ACC000244,CUST000493,INS00104,2026-04-21T09:28:41,BUY,MARKET,25,2029.95,COMPLETED
ORD202604210000822,2026-04-21,ACC000081,CUST000030,INS00053,2026-04-21T09:28:42,SELL,LIMIT,20,2033.10,COMPLETED
ORD202604210000823,2026-04-21,ACC000526,CUST000357,INS00017,2026-04-21T09:56:09,BUY,MARKET,2,372.06,CANCELLED
ORD202604210000824,2026-04-21,ACC000359,CUST000139,INS00032,2026-04-21T09:56:12,BUY,MARKET,2,365.80,COMPLETED
ORD202604210000825,2026-04-21,ACC000221,CUST000060,INS00001,2026-04-21T09:28:45,SELL,LIMIT,50,454.35,COMPLETED
ORD202604210000826,2026-04-21,ACC000022,CUST000158,INS00009,2026-04-21T09:42:32,SELL,MARKET,50,1898.47,COMPLETED
ORD202604210000827,2026-04-21,ACC000484,CUST000108,INS00064,2026-04-21T09:56:21,BUY,MARKET,25,999.71,COMPLETED
ORD202604210000828,2026-04-21,ACC000323,CUST000252,INS00029,2026-04-21T09:28:48,BUY,MARKET,2,891.13,REJECTED
ORD202604210000829,2026-04-21,ACC000334,CUST000232,INS00075,2026-04-21T09:28:49,BUY,LIMIT,10,1498.29,COMPLETED
ORD202604210000830,2026-04-21,ACC000531,CUST000024,INS00032,2026-04-21T09:42:40,SELL,MARKET,20,2151.83,COMPLETED
ORD202604210000831,2026-04-21,ACC000347,CUST000483,INS00108,2026-04-21T09:28:51,BUY,LIMIT,100,357.47,REJECTED
