fund_movement_id,business_date,account_id,movement_type,amount,currency_code
FND00000346,2026-04-21,ACC000616,TRADE_SETTLEMENT,-311.03,INR
FND00000347,2026-04-21,ACC000616,DEPOSIT,10000.00,INR
FND00000348,2026-04-21,ACC000614,TRADE_SETTLEMENT,30763.50,INR
FND00000349,2026-04-21,ACC000152,TRADE_SETTLEMENT,2956.40,INR
FND00000350,2026-04-21,ACC000051,TRADE_SETTLEMENT,-101391.00,INR
FND00000351,2026-04-21,ACC000202,TRADE_SETTLEMENT,2196.48,INR
FND00000352,2026-04-21,ACC000202,DEPOSIT,5000.00,INR
FND00000353,2026-04-21,ACC000411,TRADE_SETTLEMENT,9918.80,INR
FND00000354,2026-04-21,ACC000703,TRADE_SETTLEMENT,-45782.00,INR
FND00000355,2026-04-21,ACC000703,DEPOSIT,5000.00,INR
FND00000356,2026-04-21,ACC000424,TRADE_SETTLEMENT,-34588.75,INR
FND00000357,2026-04-21,ACC000132,TRADE_SETTLEMENT,7916.50,INR
FND00000358,2026-04-21,ACC000072,TRADE_SETTLEMENT,-3912.44,INR
FND00000359,2026-04-21,ACC000576,TRADE_SETTLEMENT,-2129.64,INR
FND00000360,2026-04-21,ACC000242,TRADE_SETTLEMENT,14218.25,INR
FND00000361,2026-04-21,ACC000434,TRADE_SETTLEMENT,214599.00,INR
FND00000362,2026-04-21,ACC000054,TRADE_SETTLEMENT,55716.00,INR
FND00000363,2026-04-21,ACC000727,TRADE_SETTLEMENT,-2172.76,INR
FND00000364,2026-04-21,ACC000189,TRADE_SETTLEMENT,4679.40,INR
FND00000365,2026-04-21,ACC000189,DEPOSIT,5000.00,INR
FND00000366,2026-04-21,ACC000331,TRADE_SETTLEMENT,-8407.80,INR
FND00000367,2026-04-21,ACC000226,TRADE_SETTLEMENT,-11341.00,INR
FND00000368,2026-04-21,ACC000315,TRADE_SETTLEMENT,-620.52,INR
FND00000369,2026-04-21,ACC000651,TRADE_SETTLEMENT,-90585.00,INR
FND00000370,2026-04-21,ACC000338,TRADE_SETTLEMENT,-216682.00,INR
FND00000371,2026-04-21,ACC000559,TRADE_SETTLEMENT,60529.50,INR
FND00000372,2026-04-21,ACC000428,TRADE_SETTLEMENT,-8381.50,INR
FND00000373,2026-04-21,ACC000596,TRADE_SETTLEMENT,-10636.50,INR
FND00000374,2026-04-21,ACC000312,TRADE_SETTLEMENT,-9890.85,INR
FND00000375,2026-04-21,ACC000027,TRADE_SETTLEMENT,-7501.45,INR
FND00000376,2026-04-21,ACC000226,TRADE_SETTLEMENT,1834.95,INR
FND00000377,2026-04-21,ACC000115,TRADE_SETTLEMENT,-21051.50,INR
FND00000378,2026-04-21,ACC000373,TRADE_SETTLEMENT,7687.85,INR
FND00000379,2026-04-21,ACC000028,TRADE_SETTLEMENT,1871.91,INR
FND00000380,2026-04-21,ACC000225,TRADE_SETTLEMENT,-25714.00,INR
FND00000381,2026-04-21,ACC000225,DEPOSIT,50000.00,INR
FND00000382,2026-04-21,ACC000008,TRADE_SETTLEMENT,-3096.05,INR
FND00000383,2026-04-21,ACC000008,DEPOSIT,50000.00,INR
FND00000384,2026-04-21,ACC000364,TRADE_SETTLEMENT,-12599.00,INR
FND00000385,2026-04-21,ACC000364,DEPOSIT,50000.00,INR
FND00000386,2026-04-21,ACC000036,TRADE_SETTLEMENT,-99378.00,INR
FND00000387,2026-04-21,ACC000298,TRADE_SETTLEMENT,-1488.24,INR
FND00000388,2026-04-21,ACC000517,TRADE_SETTLEMENT,5228.40,INR
FND00000389,2026-04-21,ACC000484,TRADE_SETTLEMENT,17393.00,INR
FND00000390,2026-04-21,ACC000663,TRADE_SETTLEMENT,8106.05,INR
FND00000391,2026-04-21,ACC000053,TRADE_SETTLEMENT,32062.20,INR
FND00000392,2026-04-21,ACC000115,TRADE_SETTLEMENT,23121.25,INR
FND00000393,2026-04-21,ACC000033,TRADE_SETTLEMENT,11346.00,INR
FND00000394,2026-04-21,ACC000042,TRADE_SETTLEMENT,-9910.00,INR
FND00000395,2026-04-21,ACC000042,DEPOSIT,25000.00,INR
FND00000396,2026-04-21,ACC000293,TRADE_SETTLEMENT,29298.50,INR
FND00000397,2026-04-21,ACC000371,TRADE_SETTLEMENT,11365.85,INR
FND00000398,2026-04-21,ACC000479,TRADE_SETTLEMENT,-162034.00,INR
FND00000399,2026-04-21,ACC000479,DEPOSIT,25000.00,INR
FND00000400,2026-04-21,ACC000619,TRADE_SETTLEMENT,35766.25,INR
FND00000401,2026-04-21,ACC000619,DEPOSIT,10000.00,INR
FND00000402,2026-04-21,ACC000374,TRADE_SETTLEMENT,1085.28,INR
FND00000403,2026-04-21,ACC000206,TRADE_SETTLEMENT,475.43,INR
FND00000404,2026-04-21,ACC000206,DEPOSIT,25000.00,INR
FND00000405,2026-04-21,ACC000509,TRADE_SETTLEMENT,-17938.75,INR
FND00000406,2026-04-21,ACC000172,TRADE_SETTLEMENT,2690.86,INR
FND00000407,2026-04-21,ACC000280,TRADE_SETTLEMENT,72002.00,INR
FND00000408,2026-04-21,ACC000638,TRADE_SETTLEMENT,43152.50,INR
FND00000409,2026-04-21,ACC000111,TRADE_SETTLEMENT,-22003.10,INR
FND00000410,2026-04-21,ACC000168,TRADE_SETTLEMENT,-1524.30,INR
FND00000411,2026-04-21,ACC000463,TRADE_SETTLEMENT,4447.75,INR
FND00000412,2026-04-21,ACC000322,TRADE_SETTLEMENT,-12325.00,INR
FND00000413,2026-04-21,ACC000704,TRADE_SETTLEMENT,-112501.50,INR
FND00000414,2026-04-21,ACC000066,TRADE_SETTLEMENT,-33824.60,INR
FND00000415,2026-04-21,ACC000178,TRADE_SETTLEMENT,7702.00,INR
FND00000416,2026-04-21,ACC000465,TRADE_SETTLEMENT,5615.85,INR
FND00000417,2026-04-21,ACC000085,TRADE_SETTLEMENT,-102301.00,INR
FND00000418,2026-04-21,ACC000652,TRADE_SETTLEMENT,-659.49,INR
FND00000419,2026-04-21,ACC000094,TRADE_SETTLEMENT,-2348.62,INR
FND00000420,2026-04-21,ACC000409,TRADE_SETTLEMENT,-7590.50,INR
FND00000421,2026-04-21,ACC000153,TRADE_SETTLEMENT,10216.35,INR
FND00000422,2026-04-21,ACC000153,DEPOSIT,5000.00,INR
FND00000423,2026-04-21,ACC000036,TRADE_SETTLEMENT,-11388.00,INR
FND00000424,2026-04-21,ACC000114,TRADE_SETTLEMENT,39679.00,INR
FND00000425,2026-04-21,ACC000112,TRADE_SETTLEMENT,33330.00,INR
FND00000426,2026-04-21,ACC000708,TRADE_SETTLEMENT,-3925.32,INR
FND00000427,2026-04-21,ACC000300,TRADE_SETTLEMENT,-11268.60,INR
FND00000428,2026-04-21,ACC000114,TRADE_SETTLEMENT,8319.35,INR
FND00000429,2026-04-21,ACC000361,TRADE_SETTLEMENT,-149680.00,INR
FND00000430,2026-04-21,ACC000361,DEPOSIT,25000.00,INR
FND00000431,2026-04-21,ACC000454,TRADE_SETTLEMENT,-6989.30,INR
FND00000432,2026-04-21,ACC000454,DEPOSIT,50000.00,INR
FND00000433,2026-04-21,ACC000040,TRADE_SETTLEMENT,8963.75,INR
FND00000434,2026-04-21,ACC000085,TRADE_SETTLEMENT,-4182.25,INR
FND00000435,2026-04-21,ACC000085,DEPOSIT,25000.00,INR
FND00000436,2026-04-21,ACC000453,TRADE_SETTLEMENT,-32221.50,INR
FND00000437,2026-04-21,ACC000501,TRADE_SETTLEMENT,-2508.14,INR
FND00000438,2026-04-21,ACC000501,DEPOSIT,25000.00,INR
FND00000439,2026-04-21,ACC000056,TRADE_SETTLEMENT,-30329.00,INR
FND00000440,2026-04-21,ACC000056,DEPOSIT,5000.00,INR
FND00000441,2026-04-21,ACC000029,TRADE_SETTLEMENT,-20429.00,INR
FND00000442,2026-04-21,ACC000308,TRADE_SETTLEMENT,-13912.00,INR
FND00000443,2026-04-21,ACC000056,TRADE_SETTLEMENT,-781.34,INR
FND00000444,2026-04-21,ACC000562,TRADE_SETTLEMENT,302.12,INR
FND00000445,2026-04-21,ACC000691,TRADE_SETTLEMENT,-10946.90,INR
FND00000446,2026-04-21,ACC000241,TRADE_SETTLEMENT,14877.75,INR
FND00000447,2026-04-21,ACC000177,TRADE_SETTLEMENT,-874.58,INR
FND00000448,2026-04-21,ACC000172,TRADE_SETTLEMENT,1010.45,INR
FND00000449,2026-04-21,ACC000172,DEPOSIT,25000.00,INR
FND00000450,2026-04-21,ACC000471,TRADE_SETTLEMENT,-611.93,INR
FND00000451,2026-04-21,ACC000331,TRADE_SETTLEMENT,-325.50,INR
FND00000452,2026-04-21,ACC000011,TRADE_SETTLEMENT,-42517.75,INR
FND00000453,2026-04-21,ACC000388,TRADE_SETTLEMENT,40102.75,INR
FND00000454,2026-04-21,ACC000053,TRADE_SETTLEMENT,-4354.75,INR
FND00000455,2026-04-21,ACC000671,TRADE_SETTLEMENT,-13077.20,INR
FND00000456,2026-04-21,ACC000656,TRADE_SETTLEMENT,40435.40,INR
FND00000457,2026-04-21,ACC000088,TRADE_SETTLEMENT,6857.30,INR
FND00000458,2026-04-21,ACC000663,TRADE_SETTLEMENT,4708.00,INR
FND00000459,2026-04-21,ACC000738,TRADE_SETTLEMENT,-10621.75,INR
FND00000460,2026-04-21,ACC000290,TRADE_SETTLEMENT,-297.64,INR
FND00000461,2026-04-21,ACC000393,TRADE_SETTLEMENT,-3871.40,INR
FND00000462,2026-04-21,ACC000019,TRADE_SETTLEMENT,37682.50,INR
FND00000463,2026-04-21,ACC000795,TRADE_SETTLEMENT,15190.60,INR
FND00000464,2026-04-21,ACC000786,TRADE_SETTLEMENT,-1442.38,INR
FND00000465,2026-04-21,ACC000630,TRADE_SETTLEMENT,-31407.50,INR
FND00000466,2026-04-21,ACC000628,TRADE_SETTLEMENT,231870.00,INR
FND00000467,2026-04-21,ACC000470,TRADE_SETTLEMENT,2674.82,INR
FND00000468,2026-04-21,ACC000424,TRADE_SETTLEMENT,-57266.00,INR
FND00000469,2026-04-21,ACC000206,TRADE_SETTLEMENT,2292.78,INR
FND00000470,2026-04-21,ACC000387,TRADE_SETTLEMENT,-39296.00,INR
FND00000471,2026-04-21,ACC000557,TRADE_SETTLEMENT,135063.00,INR
FND00000472,2026-04-21,ACC000465,TRADE_SETTLEMENT,-6983.75,INR
FND00000473,2026-04-21,ACC000638,TRADE_SETTLEMENT,-140786.00,INR
FND00000474,2026-04-21,ACC000638,DEPOSIT,25000.00,INR
FND00000475,2026-04-21,ACC000012,TRADE_SETTLEMENT,27098.50,INR
FND00000476,2026-04-21,ACC000234,TRADE_SETTLEMENT,-10504.20,INR
FND00000477,2026-04-21,ACC000181,TRADE_SETTLEMENT,2579.06,INR
FND00000478,2026-04-21,ACC000205,TRADE_SETTLEMENT,33296.80,INR
FND00000479,2026-04-21,ACC000205,DEPOSIT,10000.00,INR
FND00000480,2026-04-21,ACC000551,TRADE_SETTLEMENT,-12176.90,INR
FND00000481,2026-04-21,ACC000551,DEPOSIT,25000.00,INR
FND00000482,2026-04-21,ACC000631,TRADE_SETTLEMENT,15590.75,INR
FND00000483,2026-04-21,ACC000065,TRADE_SETTLEMENT,-4668.65,INR
FND00000484,2026-04-21,ACC000065,DEPOSIT,5000.00,INR
FND00000485,2026-04-21,ACC000023,TRADE_SETTLEMENT,-1949.08,INR
FND00000486,2026-04-21,ACC000320,TRADE_SETTLEMENT,128085.00,INR
FND00000487,2026-04-21,ACC000320,DEPOSIT,25000.00,INR
FND00000488,2026-04-21,ACC000190,TRADE_SETTLEMENT,-15735.50,INR
FND00000489,2026-04-21,ACC000143,TRADE_SETTLEMENT,25810.00,INR
FND00000490,2026-04-21,ACC000225,TRADE_SETTLEMENT,10535.00,INR
FND00000491,2026-04-21,ACC000651,TRADE_SETTLEMENT,16878.00,INR
FND00000492,2026-04-21,ACC000082,TRADE_SETTLEMENT,22119.75,INR
FND00000493,2026-04-21,ACC000059,TRADE_SETTLEMENT,96676.50,INR
FND00000494,2026-04-21,ACC000014,TRADE_SETTLEMENT,-2774.56,INR
FND00000495,2026-04-21,ACC000014,DEPOSIT,5000.00,INR
FND00000496,2026-04-21,ACC000491,TRADE_SETTLEMENT,108955.00,INR
FND00000497,2026-04-21,ACC000550,TRADE_SETTLEMENT,-38505.75,INR
FND00000498,2026-04-21,ACC000650,TRADE_SETTLEMENT,-4112.10,INR
FND00000499,2026-04-21,ACC000657,TRADE_SETTLEMENT,-8895.60,INR
FND00000500,2026-04-21,ACC000657,DEPOSIT,50000.00,INR
FND00000501,2026-04-21,ACC000624,TRADE_SETTLEMENT,-19156.10,INR
FND00000502,2026-04-21,ACC000768,TRADE_SETTLEMENT,-12851.10,INR
FND00000503,2026-04-21,ACC000673,TRADE_SETTLEMENT,-55695.50,INR
FND00000504,2026-04-21,ACC000140,TRADE_SETTLEMENT,-30040.20,INR
FND00000505,2026-04-21,ACC000316,TRADE_SETTLEMENT,-21391.80,INR
FND00000506,2026-04-21,ACC000197,TRADE_SETTLEMENT,-1653.95,INR
FND00000507,2026-04-21,ACC000197,DEPOSIT,25000.00,INR
FND00000508,2026-04-21,ACC000711,TRADE_SETTLEMENT,-32422.50,INR
FND00000509,2026-04-21,ACC000207,TRADE_SETTLEMENT,16400.80,INR
FND00000510,2026-04-21,ACC000378,TRADE_SETTLEMENT,-93142.00,INR
FND00000511,2026-04-21,ACC000333,TRADE_SETTLEMENT,1830.84,INR
FND00000512,2026-04-21,ACC000238,TRADE_SETTLEMENT,23221.25,INR
FND00000513,2026-04-21,ACC000238,DEPOSIT,50000.00,INR
FND00000514,2026-04-21,ACC000187,TRADE_SETTLEMENT,4968.20,INR
FND00000515,2026-04-21,ACC000706,TRADE_SETTLEMENT,-5380.85,INR
FND00000516,2026-04-21,ACC000596,TRADE_SETTLEMENT,-5171.80,INR
FND00000517,2026-04-21,ACC000194,TRADE_SETTLEMENT,176234.00,INR
FND00000518,2026-04-21,ACC000194,DEPOSIT,5000.00,INR
FND00000519,2026-04-21,ACC000200,TRADE_SETTLEMENT,632.16,INR
FND00000520,2026-04-21,ACC000305,TRADE_SETTLEMENT,-31627.75,INR
FND00000521,2026-04-21,ACC000716,TRADE_SETTLEMENT,40153.80,INR
FND00000522,2026-04-21,ACC000752,TRADE_SETTLEMENT,3897.00,INR
FND00000523,2026-04-21,ACC000752,DEPOSIT,5000.00,INR
FND00000524,2026-04-21,ACC000163,TRADE_SETTLEMENT,5199.55,INR
FND00000525,2026-04-21,ACC000198,TRADE_SETTLEMENT,-9722.20,INR
FND00000526,2026-04-21,ACC000516,TRADE_SETTLEMENT,-440.89,INR
FND00000527,2026-04-21,ACC000296,TRADE_SETTLEMENT,25605.60,INR
FND00000528,2026-04-21,ACC000296,DEPOSIT,50000.00,INR
FND00000529,2026-04-21,ACC000094,TRADE_SETTLEMENT,23444.20,INR
FND00000530,2026-04-21,ACC000655,TRADE_SETTLEMENT,212739.00,INR
FND00000531,2026-04-21,ACC000405,TRADE_SETTLEMENT,-3820.15,INR
FND00000532,2026-04-21,ACC000590,TRADE_SETTLEMENT,-1800.18,INR
FND00000533,2026-04-21,ACC000618,TRADE_SETTLEMENT,-21639.60,INR
FND00000534,2026-04-21,ACC000012,TRADE_SETTLEMENT,864.78,INR
FND00000535,2026-04-21,ACC000240,TRADE_SETTLEMENT,4374.40,INR
FND00000536,2026-04-21,ACC000076,TRADE_SETTLEMENT,113834.50,INR
FND00000537,2026-04-21,ACC000288,TRADE_SETTLEMENT,55866.75,INR
FND00000538,2026-04-21,ACC000220,TRADE_SETTLEMENT,6396.40,INR
FND00000539,2026-04-21,ACC000220,DEPOSIT,10000.00,INR
FND00000540,2026-04-21,ACC000683,TRADE_SETTLEMENT,33239.00,INR
FND00000541,2026-04-21,ACC000148,TRADE_SETTLEMENT,790.46,INR
FND00000542,2026-04-21,ACC000023,TRADE_SETTLEMENT,36299.40,INR
FND00000543,2026-04-21,ACC000595,TRADE_SETTLEMENT,11353.25,INR
FND00000544,2026-04-21,ACC000376,TRADE_SETTLEMENT,-8040.70,INR
FND00000545,2026-04-21,ACC000702,TRADE_SETTLEMENT,17442.75,INR
FND00000546,2026-04-21,ACC000702,DEPOSIT,25000.00,INR
FND00000547,2026-04-21,ACC000197,TRADE_SETTLEMENT,-110645.50,INR
FND00000548,2026-04-21,ACC000027,TRADE_SETTLEMENT,-76105.00,INR
FND00000549,2026-04-21,ACC000242,TRADE_SETTLEMENT,-86454.50,INR
FND00000550,2026-04-21,ACC000500,TRADE_SETTLEMENT,-40819.40,INR
FND00000551,2026-04-21,ACC000476,TRADE_SETTLEMENT,3424.68,INR
FND00000552,2026-04-21,ACC000759,TRADE_SETTLEMENT,8544.30,INR
FND00000553,2026-04-21,ACC000371,TRADE_SETTLEMENT,15672.10,INR
FND00000554,2026-04-21,ACC000469,TRADE_SETTLEMENT,-1981.12,INR
FND00000555,2026-04-21,ACC000469,DEPOSIT,25000.00,INR
FND00000556,2026-04-21,ACC000447,TRADE_SETTLEMENT,9739.10,INR
FND00000557,2026-04-21,ACC000461,TRADE_SETTLEMENT,5298.00,INR
FND00000558,2026-04-21,ACC000007,TRADE_SETTLEMENT,4241.66,INR
FND00000559,2026-04-21,ACC000033,TRADE_SETTLEMENT,-7140.00,INR
FND00000560,2026-04-21,ACC000033,DEPOSIT,5000.00,INR
FND00000561,2026-04-21,ACC000448,TRADE_SETTLEMENT,-85239.50,INR
FND00000562,2026-04-21,ACC000747,TRADE_SETTLEMENT,37752.00,INR
FND00000563,2026-04-21,ACC000187,TRADE_SETTLEMENT,-61424.50,INR
FND00000564,2026-04-21,ACC000007,TRADE_SETTLEMENT,-11387.20,INR
FND00000565,2026-04-21,ACC000298,TRADE_SETTLEMENT,-975.36,INR
FND00000566,2026-04-21,ACC000461,TRADE_SETTLEMENT,3222.35,INR
FND00000567,2026-04-21,ACC000744,TRADE_SETTLEMENT,-15803.00,INR
FND00000568,2026-04-21,ACC000744,DEPOSIT,25000.00,INR
FND00000569,2026-04-21,ACC000205,TRADE_SETTLEMENT,-1681.00,INR
FND00000570,2026-04-21,ACC000653,TRADE_SETTLEMENT,-23114.25,INR
FND00000571,2026-04-21,ACC000653,DEPOSIT,10000.00,INR
FND00000572,2026-04-21,ACC000172,TRADE_SETTLEMENT,-21716.10,INR
FND00000573,2026-04-21,ACC000372,TRADE_SETTLEMENT,3066.20,INR
FND00000574,2026-04-21,ACC000372,DEPOSIT,50000.00,INR
FND00000575,2026-04-21,ACC000256,TRADE_SETTLEMENT,437.60,INR
FND00000576,2026-04-21,ACC000256,DEPOSIT,50000.00,INR
FND00000577,2026-04-21,ACC000244,TRADE_SETTLEMENT,-50639.75,INR
FND00000578,2026-04-21,ACC000244,DEPOSIT,5000.00,INR
FND00000579,2026-04-21,ACC000081,TRADE_SETTLEMENT,40102.20,INR
FND00000580,2026-04-21,ACC000359,TRADE_SETTLEMENT,-729.10,INR
FND00000581,2026-04-21,ACC000221,TRADE_SETTLEMENT,22491.50,INR
FND00000582,2026-04-21,ACC000221,DEPOSIT,5000.00,INR
FND00000583,2026-04-21,ACC000022,TRADE_SETTLEMENT,93854.00,INR
FND00000584,2026-04-21,ACC000484,TRADE_SETTLEMENT,-24789.50,INR
FND00000585,2026-04-21,ACC000334,TRADE_SETTLEMENT,-14851.10,INR
FND00000586,2026-04-21,ACC000531,TRADE_SETTLEMENT,43248.00,INR
FND00000587,2026-04-21,ACC000417,TRADE_SETTLEMENT,5610.55,INR
FND00000588,2026-04-21,ACC000013,TRADE_SETTLEMENT,8098.05,INR
FND00000589,2026-04-21,ACC000651,TRADE_SETTLEMENT,179093.00,INR
FND00000590,2026-04-21,ACC000651,DEPOSIT,25000.00,INR
FND00000591,2026-04-21,ACC000139,TRADE_SETTLEMENT,-1281.20,INR
FND00000592,2026-04-21,ACC000281,TRADE_SETTLEMENT,-3494.60,INR
FND00000593,2026-04-21,ACC000735,TRADE_SETTLEMENT,38186.00,INR
FND00000594,2026-04-21,ACC000387,TRADE_SETTLEMENT,-102216.50,INR
FND00000595,2026-04-21,ACC000643,TRADE_SETTLEMENT,-8542.55,INR
FND00000596,2026-04-21,ACC000360,TRADE_SETTLEMENT,11125.00,INR
FND00000597,2026-04-21,ACC000729,TRADE_SETTLEMENT,17182.50,INR
FND00000598,2026-04-21,ACC000630,TRADE_SETTLEMENT,637.65,INR
FND00000599,2026-04-21,ACC000393,TRADE_SETTLEMENT,-11544.20,INR
FND00000600,2026-04-21,ACC000474,TRADE_SETTLEMENT,-2037.50,INR
FND00000601,2026-04-21,ACC000406,TRADE_SETTLEMENT,-33040.75,INR
FND00000602,2026-04-21,ACC000396,TRADE_SETTLEMENT,-95067.00,INR
FND00000603,2026-04-21,ACC000301,TRADE_SETTLEMENT,-25462.80,INR
FND00000604,2026-04-21,ACC000075,TRADE_SETTLEMENT,-19234.80,INR
FND00000605,2026-04-21,ACC000075,DEPOSIT,25000.00,INR
FND00000606,2026-04-21,ACC000219,TRADE_SETTLEMENT,-863.78,INR
FND00000607,2026-04-21,ACC000039,TRADE_SETTLEMENT,14901.50,INR
FND00000608,2026-04-21,ACC000189,TRADE_SETTLEMENT,-30524.75,INR
FND00000609,2026-04-21,ACC000310,TRADE_SETTLEMENT,-21269.00,INR
FND00000610,2026-04-21,ACC000344,TRADE_SETTLEMENT,-6383.00,INR
FND00000611,2026-04-21,ACC000573,TRADE_SETTLEMENT,58386.75,INR
FND00000612,2026-04-21,ACC000674,TRADE_SETTLEMENT,-44532.60,INR
FND00000613,2026-04-21,ACC000738,TRADE_SETTLEMENT,1353.72,INR
FND00000614,2026-04-21,ACC000068,TRADE_SETTLEMENT,-11814.45,INR
FND00000615,2026-04-21,ACC000790,TRADE_SETTLEMENT,13980.25,INR
FND00000616,2026-04-21,ACC000790,DEPOSIT,5000.00,INR
FND00000617,2026-04-21,ACC000553,TRADE_SETTLEMENT,1554.03,INR
FND00000618,2026-04-21,ACC000049,TRADE_SETTLEMENT,-439.12,INR
FND00000619,2026-04-21,ACC000299,TRADE_SETTLEMENT,-621.51,INR
FND00000620,2026-04-21,ACC000319,TRADE_SETTLEMENT,12758.00,INR
FND00000621,2026-04-21,ACC000319,DEPOSIT,25000.00,INR
FND00000622,2026-04-21,ACC000125,TRADE_SETTLEMENT,1503.85,INR
FND00000623,2026-04-21,ACC000320,TRADE_SETTLEMENT,-109755.00,INR
FND00000624,2026-04-21,ACC000187,TRADE_SETTLEMENT,12340.60,INR
FND00000625,2026-04-21,ACC000057,TRADE_SETTLEMENT,-144329.00,INR
FND00000626,2026-04-21,ACC000465,TRADE_SETTLEMENT,-1807.45,INR
FND00000627,2026-04-21,ACC000069,TRADE_SETTLEMENT,-39319.50,INR
FND00000628,2026-04-21,ACC000069,DEPOSIT,10000.00,INR
FND00000629,2026-04-21,ACC000746,TRADE_SETTLEMENT,-16427.75,INR
FND00000630,2026-04-21,ACC000789,TRADE_SETTLEMENT,-22038.50,INR
FND00000631,2026-04-21,ACC000789,DEPOSIT,25000.00,INR
FND00000632,2026-04-21,ACC000342,TRADE_SETTLEMENT,11271.35,INR
FND00000633,2026-04-21,ACC000057,TRADE_SETTLEMENT,20786.00,INR
FND00000634,2026-04-21,ACC000057,DEPOSIT,50000.00,INR
FND00000635,2026-04-21,ACC000020,TRADE_SETTLEMENT,-7380.65,INR
FND00000636,2026-04-21,ACC000050,TRADE_SETTLEMENT,-3722.05,INR
FND00000637,2026-04-21,ACC000270,TRADE_SETTLEMENT,4332.22,INR
FND00000638,2026-04-21,ACC000023,TRADE_SETTLEMENT,199064.00,INR
FND00000639,2026-04-21,ACC000533,TRADE_SETTLEMENT,25233.20,INR
FND00000640,2026-04-21,ACC000150,TRADE_SETTLEMENT,16392.20,INR
FND00000641,2026-04-21,ACC000014,TRADE_SETTLEMENT,-46427.75,INR
FND00000642,2026-04-21,ACC000181,TRADE_SETTLEMENT,-55389.75,INR
FND00000643,2026-04-21,ACC000009,TRADE_SETTLEMENT,31715.60,INR
FND00000644,2026-04-21,ACC000710,TRADE_SETTLEMENT,43132.20,INR
FND00000645,2026-04-21,ACC000420,TRADE_SETTLEMENT,6324.70,INR
FND00000646,2026-04-21,ACC000510,TRADE_SETTLEMENT,21595.40,INR
FND00000647,2026-04-21,ACC000181,TRADE_SETTLEMENT,-51569.00,INR
FND00000648,2026-04-21,ACC000783,TRADE_SETTLEMENT,-45820.80,INR
FND00000649,2026-04-21,ACC000608,TRADE_SETTLEMENT,6211.40,INR
FND00000650,2026-04-21,ACC000311,TRADE_SETTLEMENT,22214.20,INR
FND00000651,2026-04-21,ACC000020,TRADE_SETTLEMENT,-41620.00,INR
FND00000652,2026-04-21,ACC000212,TRADE_SETTLEMENT,-25177.20,INR
FND00000653,2026-04-21,ACC000680,TRADE_SETTLEMENT,5198.35,INR
FND00000654,2026-04-21,ACC000443,TRADE_SETTLEMENT,26084.75,INR
FND00000655,2026-04-21,ACC000395,TRADE_SETTLEMENT,-1489.68,INR
FND00000656,2026-04-21,ACC000205,TRADE_SETTLEMENT,-47030.50,INR
FND00000657,2026-04-21,ACC000394,TRADE_SETTLEMENT,-1604.91,INR
FND00000658,2026-04-21,ACC000292,TRADE_SETTLEMENT,23012.25,INR
FND00000659,2026-04-21,ACC000375,TRADE_SETTLEMENT,18539.20,INR
FND00000660,2026-04-21,ACC000789,TRADE_SETTLEMENT,2305.60,INR
FND00000661,2026-04-21,ACC000474,TRADE_SETTLEMENT,153582.00,INR
FND00000662,2026-04-21,ACC000600,TRADE_SETTLEMENT,-6014.75,INR
FND00000663,2026-04-21,ACC000100,TRADE_SETTLEMENT,11390.35,INR
FND00000664,2026-04-21,ACC000007,TRADE_SETTLEMENT,-23678.60,INR
FND00000665,2026-04-21,ACC000290,TRADE_SETTLEMENT,3662.50,INR
FND00000666,2026-04-21,ACC000627,TRADE_SETTLEMENT,169628.00,INR
FND00000667,2026-04-21,ACC000645,TRADE_SETTLEMENT,26697.00,INR
FND00000668,2026-04-21,ACC000130,TRADE_SETTLEMENT,-7574.00,INR
FND00000669,2026-04-21,ACC000477,TRADE_SETTLEMENT,-20949.40,INR
FND00000670,2026-04-21,ACC000627,TRADE_SETTLEMENT,-154846.00,INR
FND00000671,2026-04-21,ACC000482,TRADE_SETTLEMENT,191.69,INR
FND00000672,2026-04-21,ACC000482,DEPOSIT,10000.00,INR
FND00000673,2026-04-21,ACC000473,TRADE_SETTLEMENT,-74887.00,INR
FND00000674,2026-04-21,ACC000314,TRADE_SETTLEMENT,1502.56,INR
FND00000675,2026-04-21,ACC000152,TRADE_SETTLEMENT,1339.31,INR
FND00000676,2026-04-21,ACC000383,TRADE_SETTLEMENT,-8906.45,INR
FND00000677,2026-04-21,ACC000584,TRADE_SETTLEMENT,42349.25,INR
FND00000678,2026-04-21,ACC000664,TRADE_SETTLEMENT,-2011.63,INR
FND00000679,2026-04-21,ACC000460,TRADE_SETTLEMENT,-11663.25,INR
FND00000680,2026-04-21,ACC000701,TRADE_SETTLEMENT,1408.00,INR
FND00000681,2026-04-21,ACC000248,TRADE_SETTLEMENT,1832.08,INR
FND00000682,2026-04-21,ACC000039,TRADE_SETTLEMENT,-3988.84,INR
FND00000683,2026-04-21,ACC000455,TRADE_SETTLEMENT,22220.60,INR
FND00000684,2026-04-21,ACC000455,DEPOSIT,50000.00,INR
FND00000685,2026-04-21,ACC000484,TRADE_SETTLEMENT,27144.40,INR
FND00000686,2026-04-21,ACC000546,TRADE_SETTLEMENT,-1096.98,INR
FND00000687,2026-04-21,ACC000642,TRADE_SETTLEMENT,-15715.00,INR
FND00000688,2026-04-21,ACC000642,DEPOSIT,10000.00,INR
FND00000689,2026-04-21,ACC000516,TRADE_SETTLEMENT,2401.96,INR
